SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
28  128  2025-06-05 20-36-19  2782.4  2214.59  25232  0  1872  0  0
29  128  2025-06-05 20-36-19  2784  2198.22  25232  0  1872  0  0
30  128  2025-06-05 20-36-19  2785.6  2181.84  25232  0  1872  0  0
31  128  2025-06-05 20-36-19  2787.2  2165.44  25232  0  1872  0  0
32  128  2025-06-05 20-36-19  2788.8  2149.04  25232  0  1872  0  0
33  128  2025-06-05 20-36-19  2790.4  2132.63  25232  0  1872  0  0
34  128  2025-06-05 20-36-19  2792  2116.22  25232  0  1872  0  0
35  128  2025-06-05 20-36-19  2793.6  2099.79  25232  0  1872  0  0
36  128  2025-06-05 20-36-19  2795.2  2083.36  25232  0  1872  0  0
37  128  2025-06-05 20-36-19  2796.8  2066.91  25232  0  1872  0  0
38  128  2025-06-05 20-36-19  2798.4  2050.46  25232  0  1872  0  0
39  128  2025-06-05 20-36-19  2800  2034  25232  0  1872  0  0
40  128  2025-06-05 20-36-19  2801.6  2017.53  25232  0  1872  0  0
41  128  2025-06-05 20-36-19  2803.2  2001.05  25232  0  1872  0  0
42  128  2025-06-05 20-36-19  2804.8  1984.57  25232  0  1872  0  0
43  128  2025-06-05 20-36-19  2806.4  1968.07  25232  0  1872  0  0
44  128  2025-06-05 20-36-19  2808  1951.57  25232  0  1872  0  0
45  128  2025-06-05 20-36-19  2809.6  1935.05  25232  0  1872  0  0
46  128  2025-06-05 20-36-19  2811.2  1918.53  25232  0  1872  0  0
47  128  2025-06-05 20-36-19  2812.8  1902  25232  0  1872  0  0
48  128  2025-06-05 20-36-19  2814.4  1885.46  25232  0  1872  0  0
49  128  2025-06-05 20-36-19  2816  1868.92  25232  0  1872  0  0
50  128  2025-06-05 20-36-19  2817.6  1852.36  25232  0  1872  0  0
51  128  2025-06-05 20-36-19  2819.2  1835.8  25232  0  1872  0  0
52  128  2025-06-05 20-36-19  2820.8  1819.22  25232  0  1872  0  0
53  128  2025-06-05 20-36-19  2822.4  1802.64  25232  0  1872  0  0
54  128  2025-06-05 20-36-19  2824  1786.05  25232  0  1872  0  0
55  128  2025-06-05 20-36-19  2825.6  1769.45  25232  0  1872  0  0
56  128  2025-06-05 20-36-19  2827.2  1752.85  25232  0  1872  0  0
57  128  2025-06-05 20-36-19  2828.8  1736.23  25232  0  1872  0  0
58  128  2025-06-05 20-36-19  2830.4  1719.61  25232  0  1872  0  0
59  128  2025-06-05 20-36-19  14032  1702.97  25232  0  1872  0  0
60  128  2025-06-05 20-36-19  14033.6  1686.33  25232  0  1872  0  0
61  128  2025-06-05 20-36-19  14035.2  1669.68  25232  0  1872  0  0
62  128  2025-06-05 20-36-19  14036.8  1653.02  25232  0  1872  0  0
63  128  2025-06-05 20-36-19  14038.4  1636.35  25232  0  1872  0  0
64  128  2025-06-05 20-36-19  14040  1619.68  25232  0  1872  0  0
65  128  2025-06-05 20-36-19  14041.6  1602.99  25232  0  1872  0  0
66  128  2025-06-05 20-36-19  14043.2  1586.3  25232  0  1872  0  0
67  128  2025-06-05 20-36-19  14044.8  1569.59  25232  0  1872  0  0
68  128  2025-06-05 20-36-19  14046.4  1552.88  25232  0  1872  0  0
69  128  2025-06-05 20-36-19  14048  1536.16  25232  0  1872  0  0
70  128  2025-06-05 20-36-19  14049.6  1519.43  25232  0  1872  0  0
71  128  2025-06-05 20-36-19  14051.2  1502.7  25232  0  1872  0  0
72  128  2025-06-05 20-36-19  14052.8  1485.95  25232  0  1872  0  0
73  128  2025-06-05 20-36-19  14054.4  1469.2  25232  0  1872  0  0
74  128  2025-06-05 20-36-19  14056  1452.43  25232  0  1872  0  0
75  128  2025-06-05 20-36-19  14057.6  1435.66  25232  0  1872  0  0
76  128  2025-06-05 20-36-19  14059.2  1418.88  25232  0  1872  0  0
77  128  2025-06-05 20-36-19  14060.8  1402.1  25232  0  1872  0  0
78  128  2025-06-05 20-36-19  14062.4  265.302  25232  0  1872  0  0
79  128  2025-06-05 20-36-19  14064  248.5  25232  0  1872  0  0
80  128  2025-06-05 20-36-19  14065.6  231.69  25232  0  1872  0  0
81  128  2025-06-05 20-36-19  14067.2  214.873  25232  0  1872  0  0
82  128  2025-06-05 20-36-19  14068.8  198.05  25232  0  1872  0  0
83  128  2025-06-05 20-36-19  14070.4  181.22  25232  0  1872  0  0
84  128  2025-06-05 20-36-19  14072  164.383  25232  0  1872  0  0
85  128  2025-06-05 20-36-19  14073.6  147.54  25232  0  1872  0  0
86  128  2025-06-05 20-36-19  14075.2  130.691  25232  0  1872  0  0
87  128  2025-06-05 20-36-19  14076.8  1.83654  25232  0  1872  0  0
88  128  2025-06-05 20-36-19  14078.4  15.0241  25232  0  1872  0  0
89  128  2025-06-05 20-36-19  14080  143.89  25232  0  1872  0  0
90  128  2025-06-05 20-36-19  14081.6  160.762  25232  0  1872  0  0
91  128  2025-06-05 20-36-19  14083.2  177.639  25232  0  1872  0  0
92  128  2025-06-05 20-36-19  14084.8  194.52  25232  0  1872  0  0
93  128  2025-06-05 20-36-19  14086.4  211.407  25232  0  1872  0  0
94  128  2025-06-05 20-36-19  14088  228.298  25232  0  1872  0  0
95  128  2025-06-05 20-36-19  14089.6  245.194  25232  0  1872  0  0
96  128  2025-06-05 20-36-19  14091.2  262.095  25232  0  1872  0  0
97  128  2025-06-05 20-36-19  14092.8  1399  25232  0  1872  0  0
98  128  2025-06-05 20-36-19  14094.4  1415.91  25232  0  1872  0  0
99  128  2025-06-05 20-36-19  14096  1432.82  25232  0  1872  0  0
100  128  2025-06-05 20-36-19  14097.6  1449.74  25232  0  1872  0  0
101  128  2025-06-05 20-36-19  14099.2  1466.66  25232  0  1872  0  0
102  128  2025-06-05 20-36-19  14100.8  1483.58  25232  0  1872  0  0
103  128  2025-06-05 20-36-19  14102.4  1500.51  25232  0  1872  0  0
104  128  2025-06-05 20-36-19  14104  1517.44  25232  0  1872  0  0
105  128  2025-06-05 20-36-19  14105.6  1534.37  25232  0  1872  0  0
106  128  2025-06-05 20-36-19  14107.2  1551.31  25232  0  1872  0  0
107  128  2025-06-05 20-36-19  14108.8  1568.25  25232  0  1872  0  0
108  128  2025-06-05 20-36-19  14110.4  1585.19  25232  0  1872  0  0
109  128  2025-06-05 20-36-19  14112  1602.13  25232  0  1872  0  0
110  128  2025-06-05 20-36-19  14113.6  1619.08  25232  0  1872  0  0
111  128  2025-06-05 20-36-19  14115.2  1636.03  25232  0  1872  0  0
112  128  2025-06-05 20-36-19  14116.8  1652.98  25232  0  1872  0  0
113  128  2025-06-05 20-36-19  14118.4  1669.94  25232  0  1872  0  0
114  128  2025-06-05 20-36-19  14120  1686.89  25232  0  1872  0  0
115  128  2025-06-05 20-36-19  14121.6  1703.85  25232  0  1872  0  0
116  128  2025-06-05 20-36-19  14123.2  1720.81  25232  0  1872  0  0
117  128  2025-06-05 20-36-19  14124.8  1737.77  25232  0  1872  0  0
118  128  2025-06-05 20-36-19  14126.4  1754.73  25232  0  1872  0  0
119  128  2025-06-05 20-36-19  14128  1771.7  25232  0  1872  0  0
120  128  2025-06-05 20-36-19  14129.6  1788.67  25232  0  1872  0  0
121  128  2025-06-05 20-36-19  14131.2  1805.63  25232  0  1872  0  0
122  128  2025-06-05 20-36-19  14132.8  1822.6  25232  0  1872  0  0
123  128  2025-06-05 20-36-19  14134.4  1839.57  25232  0  1872  0  0
124  128  2025-06-05 20-36-19  14136  1856.54  25232  0  1872  0  0
125  128  2025-06-05 20-36-19  14137.6  1873.51  25232  0  1872  0  0
126  128  2025-06-05 20-36-19  14139.2  1890.48  25232  0  1872  0  0
127  128  2025-06-05 20-36-19  14140.8  1907.46  25232  0  1872  0  0
128  128  2025-06-05 20-36-19  14142.4  1924.43  25232  0  1872  0  0
129  128  2025-06-05 20-36-19  14144  1941.4  25232  0  1872  0  0
130  128  2025-06-05 20-36-19  14145.6  1958.38  25232  0  1872  0  0
131  128  2025-06-05 20-36-19  14147.2  1975.35  25232  0  1872  0  0
132  128  2025-06-05 20-36-19  14148.8  1992.33  25232  0  1872  0  0
133  128  2025-06-05 20-36-19  14150.4  2009.3  25232  0  1872  0  0
134  128  2025-06-05 20-36-19  14152  2026.28  25232  0  1872  0  0
135  128  2025-06-05 20-36-19  14153.6  2043.26  25232  0  1872  0  0
136  128  2025-06-05 20-36-19  14155.2  2060.23  25232  0  1872  0  0
137  128  2025-06-05 20-36-19  14156.8  2077.21  25232  0  1872  0  0
138  128  2025-06-05 20-36-19  14158.4  2094.18  25232  0  1872  0  0
139  128  2025-06-05 20-36-19  14160  2111.16  25232  0  1872  0  0
140  128  2025-06-05 20-36-19  14161.6  2128.13  25232  0  1872  0  0
141  128  2025-06-05 20-36-19  14163.2  2145.11  25232  0  1872  0  0
142  128  2025-06-05 20-36-19  14164.8  2162.08  25232  0  1872  0  0
143  128  2025-06-05 20-36-19  14166.4  2179.05  25232  0  1872  0  0
144  128  2025-06-05 20-36-19  14168  2196.03  25232  0  1872  0  0
145  128  2025-06-05 20-36-19  14169.6  2213  25232  0  1872  0  0
146  128  2025-06-05 20-36-19  14171.2  2229.97  25232  0  1872  0  0
147  128  2025-06-05 20-36-19  14172.8  2246.94  25232  0  1872  0  0
148  128  2025-06-05 20-36-19  14174.4  2263.91  25232  0  1872  0  0
149  128  2025-06-05 20-36-19  14176  2280.88  25232  0  1872  0  0
150  128  2025-06-05 20-36-19  14177.6  2297.85  25232  0  1872  0  0
151  128  2025-06-05 20-36-19  14179.2  2314.82  25232  0  1872  0  0
152  128  2025-06-05 20-36-19  14180.8  2331.78  25232  0  1872  0  0
153  128  2025-06-05 20-36-19  14182.4  2348.75  25232  0  1872  0  0
154  128  2025-06-05 20-36-19  14184  2365.71  25232  0  1872  0  0
155  128  2025-06-05 20-36-19  14185.6  2382.67  25232  0  1872  0  0
156  128  2025-06-05 20-36-19  14187.2  2399.63  25232  0  1872  0  0
157  128  2025-06-05 20-36-19  14188.8  2416.59  25232  0  1872  0  0
158  128  2025-06-05 20-36-19  14190.4  2433.55  25232  0  1872  0  0
159  128  2025-06-05 20-36-19  14192  2450.51  25232  0  1872  0  0
160  128  2025-06-05 20-36-19  14193.6  2467.47  25232  0  1872  0  0
161  128  2025-06-05 20-36-19  14195.2  2484.42  25232  0  1872  0  0
162  128  2025-06-05 20-36-19  14196.8  2501.37  25232  0  1872  0  0
163  128  2025-06-05 20-36-19  14198.4  2518.32  25232  0  1872  0  0
164  128  2025-06-05 20-36-19  14200  2535.27  25232  0  1872  0  0
165  128  2025-06-05 20-36-19  14201.6  2552.22  25232  0  1872  0  0
166  128  2025-06-05 20-36-19  14203.2  2569.17  25232  0  1872  0  0
167  128  2025-06-05 20-36-19  14204.8  2586.11  25232  0  1872  0  0
168  128  2025-06-05 20-36-19  14206.4  2603.05  25232  0  1872  0  0
169  128  2025-06-05 20-36-19  14208  2619.99  25232  0  1872  0  0
170  128  2025-06-05 20-36-19  14209.6  2636.93  25232  0  1872  0  0
171  128  2025-06-05 20-36-19  14211.2  2653.87  25232  0  1872  0  0
172  128  2025-06-05 20-36-19  14212.8  2670.8  25232  0  1872  0  0
173  128  2025-06-05 20-36-19  14243.2  2671.87  140432  0  1872  0  0
174  128  2025-06-05 20-36-19  14244.8  2654.98  140432  0  1872  0  0
175  128  2025-06-05 20-36-19  14246.4  2638.1  140432  0  1872  0  0
176  128  2025-06-05 20-36-19  14248  2621.22  140432  0  1872  0  0
177  128  2025-06-05 20-36-19  14249.6  2604.34  140432  0  1872  0  0
178  128  2025-06-05 20-36-19  14251.2  2587.46  140432  0  1872  0  0
179  128  2025-06-05 20-36-19  14252.8  2570.59  140432  0  1872  0  0
180  128  2025-06-05 20-36-19  14254.4  2553.72  140432  0  1872  0  0
181  128  2025-06-05 20-36-19  14256  2536.85  140432  0  1872  0  0
182  128  2025-06-05 20-36-19  14257.6  2519.98  140432  0  1872  0  0
183  128  2025-06-05 20-36-19  14259.2  2503.12  140432  0  1872  0  0
184  128  2025-06-05 20-36-19  14260.8  2486.26  140432  0  1872  0  0
185  128  2025-06-05 20-36-19  14262.4  2469.41  140432  0  1872  0  0
186  128  2025-06-05 20-36-19  14264  2452.55  140432  0  1872  0  0
187  128  2025-06-05 20-36-19  14265.6  2435.7  140432  0  1872  0  0
188  128  2025-06-05 20-36-19  14267.2  2418.85  140432  0  1872  0  0
189  128  2025-06-05 20-36-19  14268.8  2402.01  140432  0  1872  0  0
190  128  2025-06-05 20-36-19  14270.4  2385.17  140432  0  1872  0  0
191  128  2025-06-05 20-36-19  14272  2368.33  140432  0  1872  0  0
192  128  2025-06-05 20-36-19  14273.6  2351.49  140432  0  1872  0  0
193  128  2025-06-05 20-36-19  14275.2  2334.66  140432  0  1872  0  0
194  128  2025-06-05 20-36-19  14276.8  2317.83  140432  0  1872  0  0
195  128  2025-06-05 20-36-19  14278.4  2301  140432  0  1872  0  0
196  128  2025-06-05 20-36-19  14280  2284.18  140432  0  1872  0  0
197  128  2025-06-05 20-36-19  14281.6  2267.36  140432  0  1872  0  0
198  128  2025-06-05 20-36-19  14283.2  2250.54  140432  0  1872  0  0
199  128  2025-06-05 20-36-19  14284.8  2233.73  140432  0  1872  0  0
200  128  2025-06-05 20-36-19  14286.4  2216.92  140432  0  1872  0  0
201  128  2025-06-05 20-36-19  14288  2200.11  140432  0  1872  0  0
202  128  2025-06-05 20-36-19  14289.6  2183.31  140432  0  1872  0  0
203  128  2025-06-05 20-36-19  14291.2  2166.51  140432  0  1872  0  0
204  128  2025-06-05 20-36-19  14292.8  2149.71  140432  0  1872  0  0
205  128  2025-06-05 20-36-19  14294.4  2132.91  140432  0  1872  0  0
206  128  2025-06-05 20-36-19  14296  2116.12  140432  0  1872  0  0
207  128  2025-06-05 20-36-19  14297.6  2099.33  140432  0  1872  0  0
208  128  2025-06-05 20-36-19  14299.2  2082.55  140432  0  1872  0  0
209  128  2025-06-05 20-36-19  14300.8  2065.77  140432  0  1872  0  0
210  128  2025-06-05 20-36-19  14302.4  2048.99  140432  0  1872  0  0
211  128  2025-06-05 20-36-19  14304  2032.21  140432  0  1872  0  0
212  128  2025-06-05 20-36-19  14305.6  2015.44  140432  0  1872  0  0
213  128  2025-06-05 20-36-19  14307.2  1998.67  140432  0  1872  0  0
214  128  2025-06-05 20-36-19  14308.8  1981.91  140432  0  1872  0  0
215  128  2025-06-05 20-36-19  14310.4  1965.15  140432  0  1872  0  0
216  128  2025-06-05 20-36-19  14312  1948.39  140432  0  1872  0  0
217  128  2025-06-05 20-36-19  14313.6  1931.64  140432  0  1872  0  0
218  128  2025-06-05 20-36-19  14315.2  1914.88  140432  0  1872  0  0
219  128  2025-06-05 20-36-19  14316.8  1898.14  140432  0  1872  0  0
220  128  2025-06-05 20-36-19  14318.4  1881.39  140432  0  1872  0  0
221  128  2025-06-05 20-36-19  14320  1864.65  140432  0  1872  0  0
222  128  2025-06-05 20-36-19  14321.6  1847.91  140432  0  1872  0  0
223  128  2025-06-05 20-36-19  14323.2  1831.18  140432  0  1872  0  0
224  128  2025-06-05 20-36-19  14324.8  1814.45  140432  0  1872  0  0
225  128  2025-06-05 20-36-19  14326.4  1797.72  140432  0  1872  0  0
226  128  2025-06-05 20-36-19  14328  1781  140432  0  1872  0  0
227  128  2025-06-05 20-36-19  14329.6  1764.28  140432  0  1872  0  0
228  128  2025-06-05 20-36-19  14331.2  1747.56  140432  0  1872  0  0
229  128  2025-06-05 20-36-19  14332.8  1730.85  140432  0  1872  0  0
230  128  2025-06-05 20-36-19  14334.4  1714.14  140432  0  1872  0  0
231  128  2025-06-05 20-36-19  14336  1697.43  140432  0  1872  0  0
232  128  2025-06-05 20-36-19  14337.6  1680.73  140432  0  1872  0  0
233  128  2025-06-05 20-36-19  14339.2  1664.03  140432  0  1872  0  0
234  128  2025-06-05 20-36-19  14340.8  1647.33  140432  0  1872  0  0
235  128  2025-06-05 20-36-19  14342.4  1630.64  140432  0  1872  0  0
236  128  2025-06-05 20-36-19  14344  1613.95  140432  0  1872  0  0
237  128  2025-06-05 20-36-19  14345.6  1597.27  140432  0  1872  0  0
238  128  2025-06-05 20-36-19  14347.2  1580.58  140432  0  1872  0  0
239  128  2025-06-05 20-36-19  14348.8  1563.91  140432  0  1872  0  0
240  128  2025-06-05 20-36-19  14350.4  1547.23  140432  0  1872  0  0
241  128  2025-06-05 20-36-19  14352  1530.56  140432  0  1872  0  0
242  128  2025-06-05 20-36-19  14353.6  1513.89  140432  0  1872  0  0
243  128  2025-06-05 20-36-19  14355.2  1497.23  140432  0  1872  0  0
244  128  2025-06-05 20-36-19  14356.8  1480.57  140432  0  1872  0  0
245  128  2025-06-05 20-36-19  14358.4  1463.91  140432  0  1872  0  0
246  128  2025-06-05 20-36-19  14360  1447.26  140432  0  1872  0  0
247  128  2025-06-05 20-36-19  14361.6  1430.61  140432  0  1872  0  0
248  128  2025-06-05 20-36-19  14363.2  1413.96  140432  0  1872  0  0
249  128  2025-06-05 20-36-19  14364.8  1397.32  140432  0  1872  0  0
250  128  2025-06-05 20-36-19  14366.4  260.683  140432  0  1872  0  0
251  128  2025-06-05 20-36-19  14368  244.048  140432  0  1872  0  0
252  128  2025-06-05 20-36-19  14369.6  227.417  140432  0  1872  0  0
253  128  2025-06-05 20-36-19  14371.2  210.789  140432  0  1872  0  0
254  128  2025-06-05 20-36-19  14372.8  194.165  140432  0  1872  0  0
255  128  2025-06-05 20-36-19  14374.4  177.545  140432  0  1872  0  0
256  128  2025-06-05 20-36-19  14376  160.928  140432  0  1872  0  0
257  128  2025-06-05 20-36-19  14377.6  144.315  140432  0  1872  0  0
258  128  2025-06-05 20-36-19  14379.2  15.7054  140432  0  1872  0  0
259  128  2025-06-05 20-36-19  14380.8  0.90045  140432  0  1872  0  0
260  128  2025-06-05 20-36-19  14382.4  129.503  140432  0  1872  0  0
261  128  2025-06-05 20-36-19  14384  146.101  140432  0  1872  0  0
262  128  2025-06-05 20-36-19  14385.6  162.696  140432  0  1872  0  0
263  128  2025-06-05 20-36-19  14387.2  179.287  140432  0  1872  0  0
264  128  2025-06-05 20-36-19  14388.8  195.875  140432  0  1872  0  0
265  128  2025-06-05 20-36-19  14390.4  212.459  140432  0  1872  0  0
266  128  2025-06-05 20-36-19  14392  229.039  140432  0  1872  0  0
267  128  2025-06-05 20-36-19  14393.6  245.616  140432  0  1872  0  0
268  128  2025-06-05 20-36-19  14395.2  262.189  140432  0  1872  0  0
269  128  2025-06-05 20-36-19  14396.8  1398.76  140432  0  1872  0  0
270  128  2025-06-05 20-36-19  14398.4  1415.32  140432  0  1872  0  0
271  128  2025-06-05 20-36-19  14400  1431.89  140432  0  1872  0  0
272  128  2025-06-05 20-36-19  14401.6  1448.44  140432  0  1872  0  0
273  128  2025-06-05 20-36-19  14403.2  1465  140432  0  1872  0  0
274  128  2025-06-05 20-36-19  14404.8  1481.55  140432  0  1872  0  0
275  128  2025-06-05 20-36-19  14406.4  1498.1  140432  0  1872  0  0
276  128  2025-06-05 20-36-19  14408  1514.64  140432  0  1872  0  0
277  128  2025-06-05 20-36-19  14409.6  1531.18  140432  0  1872  0  0
278  128  2025-06-05 20-36-19  14411.2  1547.72  140432  0  1872  0  0
279  128  2025-06-05 20-36-19  14412.8  1564.25  140432  0  1872  0  0
280  128  2025-06-05 20-36-19  14414.4  1580.78  140432  0  1872  0  0
281  128  2025-06-05 20-36-19  14416  1597.3  140432  0  1872  0  0
282  128  2025-06-05 20-36-19  14417.6  1613.82  140432  0  1872  0  0
283  128  2025-06-05 20-36-19  14419.2  1630.34  140432  0  1872  0  0
284  128  2025-06-05 20-36-19  14420.8  1646.86  140432  0  1872  0  0
285  128  2025-06-05 20-36-19  14422.4  1663.37  140432  0  1872  0  0
286  128  2025-06-05 20-36-19  14424  1679.87  140432  0  1872  0  0
287  128  2025-06-05 20-36-19  14425.6  1696.38  140432  0  1872  0  0
288  128  2025-06-05 20-36-19  14427.2  1712.87  140432  0  1872  0  0
289  128  2025-06-05 20-36-19  14428.8  1729.37  140432  0  1872  0  0
290  128  2025-06-05 20-36-19  14430.4  1745.86  140432  0  1872  0  0
291  128  2025-06-05 20-36-19  14432  1762.35  140432  0  1872  0  0
292  128  2025-06-05 20-36-19  14433.6  1778.84  140432  0  1872  0  0
293  128  2025-06-05 20-36-19  14435.2  1795.32  140432  0  1872  0  0
294  128  2025-06-05 20-36-19  14436.8  1811.79  140432  0  1872  0  0
295  128  2025-06-05 20-36-19  14438.4  1828.27  140432  0  1872  0  0
296  128  2025-06-05 20-36-19  14440  1844.74  140432  0  1872  0  0
297  128  2025-06-05 20-36-19  14441.6  1861.2  140432  0  1872  0  0
298  128  2025-06-05 20-36-19  14443.2  1877.66  140432  0  1872  0  0
299  128  2025-06-05 20-36-19  14444.8  1894.12  140432  0  1872  0  0
300  128  2025-06-05 20-36-19  14446.4  1910.58  140432  0  1872  0  0
301  128  2025-06-05 20-36-19  14448  1927.03  140432  0  1872  0  0
302  128  2025-06-05 20-36-19  14449.6  1943.48  140432  0  1872  0  0
303  128  2025-06-05 20-36-19  14451.2  1959.92  140432  0  1872  0  0
304  128  2025-06-05 20-36-19  14452.8  1976.36  140432  0  1872  0  0
305  128  2025-06-05 20-36-19  14454.4  1992.8  140432  0  1872  0  0
306  128  2025-06-05 20-36-19  14456  2009.23  140432  0  1872  0  0
307  128  2025-06-05 20-36-19  14457.6  2025.66  140432  0  1872  0  0
308  128  2025-06-05 20-36-19  14459.2  2042.09  140432  0  1872  0  0
309  128  2025-06-05 20-36-19  14460.8  2058.51  140432  0  1872  0  0
310  128  2025-06-05 20-36-19  14462.4  2074.93  140432  0  1872  0  0
311  128  2025-06-05 20-36-19  14464  2091.34  140432  0  1872  0  0
312  128  2025-06-05 20-36-19  14465.6  2107.75  140432  0  1872  0  0
313  128  2025-06-05 20-36-19  14467.2  2124.16  140432  0  1872  0  0
314  128  2025-06-05 20-36-19  14468.8  2140.56  140432  0  1872  0  0
315  128  2025-06-05 20-36-19  14470.4  2156.96  140432  0  1872  0  0
316  128  2025-06-05 20-36-19  14472  2173.36  140432  0  1872  0  0
317  128  2025-06-05 20-36-19  14473.6  2189.75  140432  0  1872  0  0
318  128  2025-06-05 20-36-19  14475.2  2206.14  140432  0  1872  0  0
319  128  2025-06-05 20-36-19  14476.8  2222.53  140432  0  1872  0  0
320  128  2025-06-05 20-36-19  14478.4  2238.91  140432  0  1872  0  0
321  128  2025-06-05 20-36-19  14480  2255.28  140432  0  1872  0  0
322  128  2025-06-05 20-36-19  14481.6  2271.66  140432  0  1872  0  0
323  128  2025-06-05 20-36-19  14483.2  2288.03  140432  0  1872  0  0
324  128  2025-06-05 20-36-19  14484.8  2304.4  140432  0  1872  0  0
325  128  2025-06-05 20-36-19  14486.4  2320.76  140432  0  1872  0  0
326  128  2025-06-05 20-36-19  14488  2337.12  140432  0  1872  0  0
327  128  2025-06-05 20-36-19  14489.6  2353.47  140432  0  1872  0  0
328  128  2025-06-05 20-36-19  14491.2  2369.83  140432  0  1872  0  0
329  128  2025-06-05 20-36-19  14492.8  2386.18  140432  0  1872  0  0
330  128  2025-06-05 20-36-19  14494.4  2402.52  140432  0  1872  0  0
331  128  2025-06-05 20-36-19  14496  2418.86  140432  0  1872  0  0
332  128  2025-06-05 20-36-19  14497.6  2435.2  140432  0  1872  0  0
333  128  2025-06-05 20-36-19  14499.2  2451.53  140432  0  1872  0  0
334  128  2025-06-05 20-36-19  14500.8  2467.86  140432  0  1872  0  0
335  128  2025-06-05 20-36-19  14502.4  2484.19  140432  0  1872  0  0
336  128  2025-06-05 20-36-19  14504  2500.51  140432  0  1872  0  0
337  128  2025-06-05 20-36-19  14505.6  2516.83  140432  0  1872  0  0
338  128  2025-06-05 20-36-19  14507.2  2533.15  140432  0  1872  0  0
339  128  2025-06-05 20-36-19  14508.8  2549.46  140432  0  1872  0  0
340  128  2025-06-05 20-36-19  14510.4  2565.77  140432  0  1872  0  0
341  128  2025-06-05 20-36-19  14512  2582.07  140432  0  1872  0  0
342  128  2025-06-05 20-36-19  14513.6  2598.38  140432  0  1872  0  0
343  128  2025-06-05 20-36-19  14515.2  2614.67  140432  0  1872  0  0
344  128  2025-06-05 20-36-19  14516.8  2630.97  140432  0  1872  0  0
345  128  2025-06-05 20-36-19  14518.4  2647.26  140432  0  1872  0  0
346  128  2025-06-05 20-36-19  14520  2663.55  140432  0  1872  0  0
347  128  2025-06-05 20-36-19  14553.6  2659.26  143632  0  1872  0  0
348  128  2025-06-05 20-36-19  14555.2  2643.05  143632  0  1872  0  0
349  128  2025-06-05 20-36-19  14556.8  2626.85  143632  0  1872  0  0
350  128  2025-06-05 20-36-19  14558.4  2610.65  143632  0  1872  0  0
351  128  2025-06-05 20-36-19  14560  2594.45  143632  0  1872  0  0
352  128  2025-06-05 20-36-19  14561.6  2578.26  143632  0  1872  0  0
353  128  2025-06-05 20-36-19  14563.2  2562.07  143632  0  1872  0  0
354  128  2025-06-05 20-36-19  14564.8  2545.88  143632  0  1872  0  0
355  128  2025-06-05 20-36-19  14566.4  2529.7  143632  0  1872  0  0
356  128  2025-06-05 20-36-19  14568  2513.52  143632  0  1872  0  0
357  128  2025-06-05 20-36-19  14569.6  2497.34  143632  0  1872  0  0
358  128  2025-06-05 20-36-19  14571.2  2481.17  143632  0  1872  0  0
359  128  2025-06-05 20-36-19  14572.8  2465  143632  0  1872  0  0
