SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  144  2025-06-14 14-11-20  0  2440  14512  192  2672
1  144  2025-06-14 14-11-20  1.6  2448.01  14511.9  192.058  2678.46
2  144  2025-06-14 14-11-20  3.2  2456.02  14511.8  192.115  2684.99
3  144  2025-06-14 14-11-20  4.8  2464.03  14511.7  192.173  2691.58
4  144  2025-06-14 14-11-20  6.4  2472.05  14511.4  192.23  2698.24
5  144  2025-06-14 14-11-20  8  2480.08  14511.1  192.288  2704.96
6  144  2025-06-14 14-11-20  9.6  2488.1  14510.8  192.345  2711.74
7  144  2025-06-14 14-11-20  11.2  2496.13  14510.4  192.403  2718.59
8  144  2025-06-14 14-11-20  12.8  2504.16  14509.9  192.46  2725.5
9  144  2025-06-14 14-11-20  14.4  2512.2  14509.4  192.518  2732.48
10  144  2025-06-14 14-11-20  128  2520.23  14508.8  192.576  2739.52
11  144  2025-06-14 14-11-20  129.6  2528.27  14508.1  192.633  2746.62
12  144  2025-06-14 14-11-20  131.2  2536.31  14507.4  192.691  2753.79
13  144  2025-06-14 14-11-20  132.8  2544.34  14506.6  192.748  2761.02
14  144  2025-06-14 14-11-20  134.4  2552.38  14505.8  192.806  2768.32
15  144  2025-06-14 14-11-20  136  2560.42  14504.9  192.863  2775.68
16  144  2025-06-14 14-11-20  137.6  2568.45  14503.9  192.921  2783.1
17  144  2025-06-14 14-11-20  139.2  2576.48  14502.9  192.978  2790.59
18  144  2025-06-14 14-11-20  140.8  2584.51  14501.7  193.036  2798.14
19  144  2025-06-14 14-11-20  142.4  2592.53  14500.6  193.094  2805.76
20  144  2025-06-14 14-11-20  144  2600.55  14499.3  193.151  2813.44
21  144  2025-06-14 14-11-20  145.6  2608.56  14498  193.209  2821.18
22  144  2025-06-14 14-11-20  147.2  2616.57  14496.6  193.266  2828.99
23  144  2025-06-14 14-11-20  148.8  2624.57  14495.2  193.324  14036.9
24  144  2025-06-14 14-11-20  150.4  2632.56  14493.6  193.381  14044.8
25  144  2025-06-14 14-11-20  152  2640.55  14492  193.439  14052.8
26  144  2025-06-14 14-11-20  153.6  2648.53  14490.4  193.496  14060.9
27  144  2025-06-14 14-11-20  155.2  2656.49  14488.6  193.554  14069
28  144  2025-06-14 14-11-20  156.8  2664.45  14486.8  193.612  14077.2
29  144  2025-06-14 14-11-20  158.4  2672.4  14484.9  193.669  14085.4
30  144  2025-06-14 14-11-20  160  2680.33  14483  193.727  14093.8
31  144  2025-06-14 14-11-20  161.6  2688.26  14480.9  193.784  14102.1
32  144  2025-06-14 14-11-20  163.2  2696.16  14478.8  193.842  14110.6
33  144  2025-06-14 14-11-20  164.8  2704.06  14476.7  193.899  14119.1
34  144  2025-06-14 14-11-20  166.4  2711.94  14474.4  193.957  14127.7
35  144  2025-06-14 14-11-20  168  2719.8  14472.1  194.014  14136.3
36  144  2025-06-14 14-11-20  169.6  2727.65  14469.7  194.072  14145
37  144  2025-06-14 14-11-20  171.2  2735.47  14467.2  194.13  14153.8
38  144  2025-06-14 14-11-20  172.8  2743.28  14464.6  194.187  14162.6
39  144  2025-06-14 14-11-20  174.4  2751.07  14462  194.245  14171.5
40  144  2025-06-14 14-11-20  176  2758.84  14459.3  194.302  14180.5
41  144  2025-06-14 14-11-20  177.6  2766.59  14456.5  194.36  14189.5
42  144  2025-06-14 14-11-20  179.2  2774.31  14453.6  194.417  14198.6
43  144  2025-06-14 14-11-20  180.8  2782.01  14450.6  194.475  14207.7
44  144  2025-06-14 14-11-20  182.4  2789.69  14447.6  194.532  14217
45  144  2025-06-14 14-11-20  184  2797.35  14444.5  194.446  14219.8
46  144  2025-06-14 14-11-20  185.6  2805.26  14441.4  197.28  14223.1
47  144  2025-06-14 14-11-20  187.2  2813.41  14438  200.063  14226.3
48  144  2025-06-14 14-11-20  188.8  2821.81  14434.6  202.796  14229.4
49  144  2025-06-14 14-11-20  190.4  2830.45  14431  205.479  14232.5
50  144  2025-06-14 14-11-20  192  14039.3  14427.3  208.115  14235.5
51  144  2025-06-14 14-11-20  193.6  14048.4  14423.5  210.702  14238.5
52  144  2025-06-14 14-11-20  195.2  14057.7  14419.5  213.244  14241.4
53  144  2025-06-14 14-11-20  196.8  14067.2  14415.4  215.74  14244.2
54  144  2025-06-14 14-11-20  198.4  14077  14411.2  218.19  14247
55  144  2025-06-14 14-11-20  200  14086.9  14406.8  220.597  14249.7
56  144  2025-06-14 14-11-20  201.6  14097.1  14402.3  222.961  14252.3
57  144  2025-06-14 14-11-20  203.2  14107.5  14397.7  225.281  14254.9
58  144  2025-06-14 14-11-20  204.8  14118  14393  227.561  14257.4
59  144  2025-06-14 14-11-20  206.4  14128.6  14388.4  227.618  14253.8
60  144  2025-06-14 14-11-20  208  14139.2  14383.7  227.676  14250
61  144  2025-06-14 14-11-20  209.6  14150  14379  229.912  14252.5
62  144  2025-06-14 14-11-20  211.2  14160.8  14374.3  229.969  14248.7
63  144  2025-06-14 14-11-20  212.8  14171.6  14369.6  230.027  14244.9
64  144  2025-06-14 14-11-20  214.4  14182.4  14364.9  229.941  14247.5
65  144  2025-06-14 14-11-20  216  14193.3  14360.2  229.998  14243.6
66  144  2025-06-14 14-11-20  217.6  14204.1  14355.6  229.912  14246.1
67  144  2025-06-14 14-11-20  219.2  14215  14350.9  229.969  14242.1
68  144  2025-06-14 14-11-20  220.8  14225.8  14346.3  229.883  14244.5
69  144  2025-06-14 14-11-20  222.4  14236.6  14341.6  229.941  14240.5
70  144  2025-06-14 14-11-20  224  14247.5  14337  229.854  14242.9
71  144  2025-06-14 14-11-20  225.6  14258.3  14332.4  229.912  14238.8
72  144  2025-06-14 14-11-20  227.2  14269.2  14327.8  229.826  14241.1
73  144  2025-06-14 14-11-20  228.8  14280  14323.2  229.883  14237
74  144  2025-06-14 14-11-20  230.4  14291.1  14318.5  232.08  14239.1
75  144  2025-06-14 14-11-20  232  14302.1  14313.8  231.993  14241.4
76  144  2025-06-14 14-11-20  233.6  14313.1  14309.1  231.907  14243.6
77  144  2025-06-14 14-11-20  235.2  14324.1  14304.4  231.821  14245.9
78  144  2025-06-14 14-11-20  236.8  14335.1  14299.6  231.734  14248.1
79  144  2025-06-14 14-11-20  238.4  14346.1  14294.8  231.648  14250.4
80  144  2025-06-14 14-11-20  240  14357  14290  231.562  14252.6
81  144  2025-06-14 14-11-20  241.6  14367.9  14285.1  231.475  14254.9
82  144  2025-06-14 14-11-20  243.2  14378.8  14280.2  231.389  14257.1
83  144  2025-06-14 14-11-20  244.8  14389.9  14275.3  233.558  14258.8
84  144  2025-06-14 14-11-20  246.4  14401  14270.3  233.472  14261.1
85  144  2025-06-14 14-11-20  248  14412.1  14265.2  233.386  14263.3
86  144  2025-06-14 14-11-20  249.6  14423.1  14260.2  233.299  14265.6
87  144  2025-06-14 14-11-20  251.2  14434.1  14255.1  233.213  14267.8
88  144  2025-06-14 14-11-20  252.8  14445.1  14250  233.127  14270
89  144  2025-06-14 14-11-20  254.4  14456.1  14244.9  233.04  14272.3
90  144  2025-06-14 14-11-20  256  14467.2  14239.7  235.18  14273.6
91  144  2025-06-14 14-11-20  257.6  14478.3  14234.4  235.093  14275.9
92  144  2025-06-14 14-11-20  259.2  14489.5  14229.2  235.007  14278.1
93  144  2025-06-14 14-11-20  260.8  14500.5  14223.9  234.921  14280.3
94  144  2025-06-14 14-11-20  262.4  14511.6  14218.5  234.834  14282.6
95  144  2025-06-14 14-11-20  264  14522.9  14213.1  236.942  14283.7
96  144  2025-06-14 14-11-20  265.6  14534.1  14207.7  236.856  14285.9
97  144  2025-06-14 14-11-20  267.2  14545.3  14202.2  236.769  14288.1
98  144  2025-06-14 14-11-20  268.8  14556.5  14196.7  236.683  14290.3
99  144  2025-06-14 14-11-20  270.4  14567.7  14191.2  236.597  14292.5
100  144  2025-06-14 14-11-20  1392  14579  14185.6  238.672  14293.4
101  144  2025-06-14 14-11-20  1393.6  14590.4  14179.9  238.586  14295.6
102  144  2025-06-14 14-11-20  1395.2  14601.7  14174.3  238.5  14297.8
103  144  2025-06-14 14-11-20  1396.8  14613  14168.6  238.413  14300
104  144  2025-06-14 14-11-20  1398.4  14624.4  14162.8  240.456  14300.7
105  144  2025-06-14 14-11-20  1400  14635.9  14157  240.37  14302.9
106  144  2025-06-14 14-11-20  1401.6  14647.3  14151.1  240.284  14305.1
107  144  2025-06-14 14-11-20  1403.2  14658.9  14145.2  242.293  14305.6
108  144  2025-06-14 14-11-20  1404.8  14670.5  14139.2  242.207  14307.8
109  144  2025-06-14 14-11-20  1406.4  14682  14133.2  242.12  14309.9
110  144  2025-06-14 14-11-20  1408  14693.6  14127.2  242.034  14312.1
111  144  2025-06-14 14-11-20  1409.6  14705.3  14121.1  244.012  14312.5
112  144  2025-06-14 14-11-20  1411.2  14717  14115  243.925  14314.6
113  144  2025-06-14 14-11-20  1412.8  14728.6  14108.9  243.839  14316.8
114  144  2025-06-14 14-11-20  1414.4  14740.5  14102.6  245.784  14317
115  144  2025-06-14 14-11-20  1416  14752.3  14096.4  245.698  14319.1
116  144  2025-06-14 14-11-20  1417.6  14764.2  14090  247.61  14319.2
117  144  2025-06-14 14-11-20  1419.2  14776.2  14083.6  247.524  14321.3
118  144  2025-06-14 14-11-20  1420.8  14788.1  14077.2  247.437  14323.5
119  144  2025-06-14 14-11-20  1422.4  14800.2  14070.7  249.318  14323.4
120  144  2025-06-14 14-11-20  1424  14812.3  14064.2  249.232  14325.5
121  144  2025-06-14 14-11-20  1425.6  14824.6  14057.6  251.08  14325.4
122  144  2025-06-14 14-11-20  1427.2  14836.8  14051  250.994  14327.5
123  144  2025-06-14 14-11-20  1428.8  14849.2  14044.3  252.811  14327.3
124  144  2025-06-14 14-11-20  1430.4  14861.5  14037.5  252.724  14329.4
125  144  2025-06-14 14-11-20  1432  14873.8  2830.78  252.638  14331.4
126  144  2025-06-14 14-11-20  1433.6  14886.3  2823.94  254.425  14331.1
127  144  2025-06-14 14-11-20  1435.2  14899  2817.03  256.18  14330.8
128  144  2025-06-14 14-11-20  1436.8  14911.6  2810.08  256.094  14332.8
129  144  2025-06-14 14-11-20  1438.4  14924.4  2803.06  257.819  14332.4
130  144  2025-06-14 14-11-20  1440  14937.2  2796.02  257.732  14334.4
131  144  2025-06-14 14-11-20  1441.6  14950.1  2788.9  259.428  14333.9
132  144  2025-06-14 14-11-20  1443.2  14963.1  2781.71  261.093  14333.4
133  144  2025-06-14 14-11-20  1444.8  14976.2  2774.5  261.007  14335.4
134  144  2025-06-14 14-11-20  1446.4  14989.3  2767.21  262.643  14334.8
135  144  2025-06-14 14-11-20  1448  15002.7  2759.86  264.25  14334.2
136  144  2025-06-14 14-11-20  1449.6  15016.2  2752.43  265.829  14333.6
137  144  2025-06-14 14-11-20  1451.2  15029.7  2745.08  265.886  14329
138  144  2025-06-14 14-11-20  1452.8  15043.2  2737.7  265.8  14330.8
139  144  2025-06-14 14-11-20  1454.4  15056.7  2730.38  265.857  14326.1
140  144  2025-06-14 14-11-20  1456  15070.3  2723.14  265.915  14321.4
141  144  2025-06-14 14-11-20  1457.6  15083.9  2715.96  265.973  14316.6
142  144  2025-06-14 14-11-20  1459.2  15097.6  2708.85  266.03  14311.7
143  144  2025-06-14 14-11-20  1460.8  15111.2  2701.72  265.944  14313.3
144  144  2025-06-14 14-11-20  1462.4  15124.9  2694.67  266.001  14308.3
145  144  2025-06-14 14-11-20  1464  15138.6  2687.68  266.059  14303.3
146  144  2025-06-14 14-11-20  1465.6  15152.4  2680.77  266.116  14298.3
147  144  2025-06-14 14-11-20  1467.2  15166.2  2673.94  266.174  14293.2
148  144  2025-06-14 14-11-20  1468.8  15180.1  2667.17  266.232  14288
149  144  2025-06-14 14-11-20  1470.4  15194  2660.49  266.289  14282.7
150  144  2025-06-14 14-11-20  1472  15207.9  2653.88  266.347  14277.4
151  144  2025-06-14 14-11-20  1473.6  15221.9  2647.36  266.404  14272.1
152  144  2025-06-14 14-11-20  1475.2  15236  2640.91  266.462  14266.6
153  144  2025-06-14 14-11-20  1476.8  15250.1  2634.55  266.519  14261.1
154  144  2025-06-14 14-11-20  1478.4  15264.2  2628.27  266.577  14255.6
155  144  2025-06-14 14-11-20  1480  15278.3  2622.07  266.634  14249.9
156  144  2025-06-14 14-11-20  1481.6  15292.6  2615.96  266.692  14244.2
157  144  2025-06-14 14-11-20  1483.2  15306.8  2609.94  266.75  14238.5
158  144  2025-06-14 14-11-20  1484.8  15321.1  2604  266.807  14232.7
159  144  2025-06-14 14-11-20  1486.4  15335.4  2598.16  266.865  14226.8
160  144  2025-06-14 14-11-20  1488  15349.8  2592.41  266.922  14220.8
161  144  2025-06-14 14-11-20  1489.6  15364.3  2586.74  266.98  14214.8
162  144  2025-06-14 14-11-20  1491.2  15378.7  2581.18  267.037  14208.7
163  144  2025-06-14 14-11-20  1492.8  15393.2  2575.7  267.095  14202.6
164  144  2025-06-14 14-11-20  1494.4  15407.8  2570.33  267.152  14196.4
165  144  2025-06-14 14-11-20  1496  15422.3  2564.84  267.21  14203.1
166  144  2025-06-14 14-11-20  1497.6  15436.9  2559.46  267.268  14196.8
167  144  2025-06-14 14-11-20  1499.2  15451.4  2553.96  267.325  14203.5
168  144  2025-06-14 14-11-20  1500.8  15466  2548.56  267.383  14197.3
169  144  2025-06-14 14-11-20  1502.4  15480.5  2543.06  267.44  14204
170  144  2025-06-14 14-11-20  1504  15495.1  2537.65  267.498  14197.8
171  144  2025-06-14 14-11-20  1505.6  15509.6  2532.13  267.555  14204.4
172  144  2025-06-14 14-11-20  1507.2  15524.2  2526.71  267.613  14198.2
173  144  2025-06-14 14-11-20  1508.8  15538.8  2521.38  267.67  14191.9
174  144  2025-06-14 14-11-20  1510.4  15553.4  2515.95  267.728  14198.5
175  144  2025-06-14 14-11-20  1512  15568.1  2510.62  267.786  14192.3
176  144  2025-06-14 14-11-20  1513.6  15582.7  2505.18  267.843  14198.9
177  144  2025-06-14 14-11-20  1515.2  15597.3  2499.84  267.901  14192.6
178  144  2025-06-14 14-11-20  1516.8  15611.9  2494.39  267.958  14199.2
179  144  2025-06-14 14-11-20  1518.4  15626.6  2489.04  268.016  14192.9
180  144  2025-06-14 14-11-20  1520  15641.2  2483.58  268.073  14199.5
181  144  2025-06-14 14-11-20  1521.6  15655.9  2478.22  268.131  14193.2
182  144  2025-06-14 14-11-20  1523.2  15670.5  2472.76  268.188  14199.8
183  144  2025-06-14 14-11-20  1524.8  15685.2  2467.39  268.246  14193.6
184  144  2025-06-14 14-11-20  1526.4  15699.8  2461.91  268.304  14200.2
185  144  2025-06-14 14-11-20  1528  15714.5  2456.53  268.361  14193.9
186  144  2025-06-14 14-11-20  1529.6  15729.2  2451.25  268.419  14187.6
187  144  2025-06-14 14-11-20  1531.2  15743.9  2445.87  268.476  14194.1
188  144  2025-06-14 14-11-20  1532.8  15758.7  2440.58  268.534  14187.8
189  144  2025-06-14 14-11-20  1534.4  15773.4  2435.19  268.591  14194.3
190  144  2025-06-14 14-11-20  1536  15788.1  2429.9  268.649  14188
191  144  2025-06-14 14-11-20  1537.6  15802.8  2424.5  268.706  14194.5
192  144  2025-06-14 14-11-20  1539.2  15817.6  2419.2  268.764  14188.2
193  144  2025-06-14 14-11-20  1540.8  15832.4  2414  268.822  14181.8
194  144  2025-06-14 14-11-20  1542.4  15847.2  2408.9  268.879  14175.3
195  144  2025-06-14 14-11-20  1544  15862.1  2403.91  268.937  14168.8
196  144  2025-06-14 14-11-20  1545.6  15876.9  2398.82  268.85  14175.1
197  144  2025-06-14 14-11-20  1547.2  15891.8  2393.83  268.908  14168.6
198  144  2025-06-14 14-11-20  1548.8  15906.7  2388.95  268.965  14162
199  144  2025-06-14 14-11-20  1550.4  15921.7  2384.17  269.023  14155.3
200  144  2025-06-14 14-11-20  1552  15936.7  2379.5  269.081  14148.6
201  144  2025-06-14 14-11-20  1553.6  15951.7  2374.94  269.138  14141.8
202  144  2025-06-14 14-11-20  1555.2  15966.8  2370.49  269.196  14135
203  144  2025-06-14 14-11-20  1556.8  15981.9  2366.16  269.253  14128.1
204  144  2025-06-14 14-11-20  1558.4  15997.1  2361.94  269.311  14121.1
205  144  2025-06-14 14-11-20  1560  16012.2  2357.83  269.368  14114.1
206  144  2025-06-14 14-11-20  1561.6  16027.5  2353.84  269.426  14107
207  144  2025-06-14 14-11-20  1563.2  16042.7  2349.96  269.483  14099.8
208  144  2025-06-14 14-11-20  1564.8  16058  2346.21  269.541  14092.6
209  144  2025-06-14 14-11-20  1566.4  16073.4  2342.58  269.599  14085.3
210  144  2025-06-14 14-11-20  1568  16088.7  2339.06  269.656  14077.9
211  144  2025-06-14 14-11-20  1569.6  16104.1  2335.68  269.714  14070.5
212  144  2025-06-14 14-11-20  1571.2  16119.6  2332.41  269.771  14063
213  144  2025-06-14 14-11-20  1572.8  16135  2329.27  269.829  14055.5
214  144  2025-06-14 14-11-20  1574.4  16150.5  2326.26  269.886  14047.9
215  144  2025-06-14 14-11-20  1576  16166.1  2323.38  269.944  14040.2
216  144  2025-06-14 14-11-20  1577.6  16181.6  2320.63  270.001  14032.5
217  144  2025-06-14 14-11-20  1579.2  16197.2  2318.01  270.059  2824.65
218  144  2025-06-14 14-11-20  1580.8  16212.8  2315.52  270.117  2816.78
219  144  2025-06-14 14-11-20  1582.4  16228.5  2313.17  270.174  2808.84
220  144  2025-06-14 14-11-20  1584  16244.1  2310.95  270.232  2800.85
221  144  2025-06-14 14-11-20  1585.6  16259.8  2308.88  270.289  2792.79
222  144  2025-06-14 14-11-20  1587.2  16275.6  2306.93  270.347  2784.66
