SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-14 22-47-28  0  2440  -14512  192  2672
1  160  2025-06-14 22-47-28  1.6  2448.29  -14511.9  194.878  2660.65
2  160  2025-06-14 22-47-28  3.2  2456.85  -14511.7  197.704  2649.43
3  160  2025-06-14 22-47-28  4.8  2465.7  -14511.4  200.479  2638.33
4  160  2025-06-14 22-47-28  6.4  2474.81  -14510.9  203.204  2627.35
5  160  2025-06-14 22-47-28  8  2484.18  -14510.3  205.881  2616.49
6  160  2025-06-14 22-47-28  9.6  2493.8  -14509.7  208.509  2605.75
7  160  2025-06-14 22-47-28  11.2  2503.68  -14508.8  211.09  2595.13
8  160  2025-06-14 22-47-28  12.8  2513.79  -14507.9  213.624  2584.63
9  160  2025-06-14 22-47-28  14.4  2524.15  -14506.7  216.113  2574.26
10  160  2025-06-14 22-47-28  128  2534.73  -14505.5  218.557  2564
11  160  2025-06-14 22-47-28  129.6  2545.53  -14504.1  220.957  2553.86
12  160  2025-06-14 22-47-28  131.2  2556.56  -14502.5  223.314  2543.84
13  160  2025-06-14 22-47-28  132.8  2567.79  -14500.8  225.629  2533.93
14  160  2025-06-14 22-47-28  134.4  2579.23  -14499  227.902  2524.15
15  160  2025-06-14 22-47-28  136  2590.87  -14497  230.134  2514.48
16  160  2025-06-14 22-47-28  137.6  2602.7  -14494.8  232.326  2504.93
17  160  2025-06-14 22-47-28  139.2  2614.72  -14492.4  234.478  2495.5
18  160  2025-06-14 22-47-28  140.8  2626.93  -14489.9  236.592  2486.19
19  160  2025-06-14 22-47-28  142.4  2639.31  -14487.3  238.668  2476.99
20  160  2025-06-14 22-47-28  144  2651.86  -14484.4  240.706  2467.91
21  160  2025-06-14 22-47-28  145.6  2664.58  -14481.4  242.708  2458.94
22  160  2025-06-14 22-47-28  147.2  2677.46  -14478.2  244.674  2450.09
23  160  2025-06-14 22-47-28  148.8  2690.5  -14474.9  246.604  2441.35
24  160  2025-06-14 22-47-28  150.4  2703.69  -14471.3  248.5  2432.73
25  160  2025-06-14 22-47-28  152  2717.02  -14467.7  250.361  2424.22
26  160  2025-06-14 22-47-28  153.6  2730.5  -14463.8  252.189  2415.82
27  160  2025-06-14 22-47-28  155.2  2744.11  -14459.7  253.984  2407.54
28  160  2025-06-14 22-47-28  156.8  2757.85  -14455.5  255.747  2399.37
29  160  2025-06-14 22-47-28  158.4  2771.72  -14451.1  257.479  2391.31
30  160  2025-06-14 22-47-28  160  2785.72  -14446.6  259.179  2383.37
31  160  2025-06-14 22-47-28  161.6  2799.83  -14441.9  260.848  2375.54
32  160  2025-06-14 22-47-28  163.2  2814.06  -14437  262.488  2367.81
33  160  2025-06-14 22-47-28  164.8  2828.4  -14431.9  264.098  2360.2
34  160  2025-06-14 22-47-28  166.4  14042.8  -14426.6  265.679  2352.7
35  160  2025-06-14 22-47-28  168  14057.4  -14421.2  267.231  2345.31
36  160  2025-06-14 22-47-28  169.6  14072  -14415.6  268.756  2338.02
37  160  2025-06-14 22-47-28  171.2  14086.8  -14409.9  270.253  2330.85
38  160  2025-06-14 22-47-28  172.8  14101.6  -14404  271.724  2323.78
39  160  2025-06-14 22-47-28  174.4  14116.5  -14397.9  1393.17  2316.82
40  160  2025-06-14 22-47-28  176  14131.5  -14391.6  1394.59  2309.97
41  160  2025-06-14 22-47-28  177.6  14146.6  -14385.2  1395.98  2303.22
42  160  2025-06-14 22-47-28  179.2  14161.8  -14378.6  1397.35  2296.58
43  160  2025-06-14 22-47-28  180.8  14177  -14371.9  1398.69  2290.05
44  160  2025-06-14 22-47-28  182.4  14192.4  -14365  1400.01  2283.62
45  160  2025-06-14 22-47-28  184  14207.7  -14357.9  1401.3  2277.29
46  160  2025-06-14 22-47-28  185.6  14223.2  -14350.7  1402.57  2271.07
47  160  2025-06-14 22-47-28  187.2  14238.7  -14343.3  1403.82  2264.95
48  160  2025-06-14 22-47-28  188.8  14254.3  -14335.8  1405.05  2258.93
49  160  2025-06-14 22-47-28  190.4  14269.9  -14328.1  1406.25  2253.03
50  160  2025-06-14 22-47-28  192  14285.6  -14320.2  1407.43  2247.26
51  160  2025-06-14 22-47-28  193.6  14301.4  -14312.2  1408.6  2241.61
52  160  2025-06-14 22-47-28  195.2  14317.2  -14304.1  1409.74  2236.08
53  160  2025-06-14 22-47-28  196.8  14333  -14295.8  1410.86  2230.67
54  160  2025-06-14 22-47-28  198.4  14348.9  -14287.4  1411.96  2225.38
55  160  2025-06-14 22-47-28  200  14364.9  -14278.8  1413.04  2220.21
56  160  2025-06-14 22-47-28  201.6  14380.9  -14270.1  1414.1  2215.15
57  160  2025-06-14 22-47-28  203.2  14396.9  -14261.3  1415.14  2210.2
58  160  2025-06-14 22-47-28  204.8  14413  -14252.3  1416.16  2205.36
59  160  2025-06-14 22-47-28  206.4  14429.1  -14243.2  1417.17  2200.63
60  160  2025-06-14 22-47-28  208  14445.3  -14234  1418.15  2196
61  160  2025-06-14 22-47-28  209.6  14461.5  -14224.6  1419.12  2191.48
62  160  2025-06-14 22-47-28  211.2  14477.7  -14215.1  1420.07  2187.06
63  160  2025-06-14 22-47-28  212.8  14494  -14205.5  1421  2182.74
64  160  2025-06-14 22-47-28  214.4  14510.3  -14195.8  1421.92  2178.51
65  160  2025-06-14 22-47-28  216  14526.6  -14185.9  1422.82  2174.38
66  160  2025-06-14 22-47-28  217.6  14543  -14175.9  1423.71  2170.35
67  160  2025-06-14 22-47-28  219.2  14559.4  -14165.8  1424.58  2166.41
68  160  2025-06-14 22-47-28  220.8  14575.8  -14155.6  1425.43  2162.56
69  160  2025-06-14 22-47-28  222.4  14592.3  -14145.3  1426.27  2158.8
70  160  2025-06-14 22-47-28  224  14608.8  -14134.9  1427.09  2155.13
71  160  2025-06-14 22-47-28  225.6  14625.3  -14124.4  1427.9  2151.54
72  160  2025-06-14 22-47-28  227.2  14641.8  -14113.7  1428.69  2148.04
73  160  2025-06-14 22-47-28  228.8  14658.4  -14103  1429.47  2144.62
74  160  2025-06-14 22-47-28  230.4  14675  -14092.1  1430.23  2141.28
75  160  2025-06-14 22-47-28  232  14691.6  -14081.2  1430.99  2138.03
76  160  2025-06-14 22-47-28  233.6  14708.3  -14070.1  1431.72  2134.85
77  160  2025-06-14 22-47-28  235.2  14724.9  -14059  1432.45  2131.75
78  160  2025-06-14 22-47-28  236.8  14741.6  -14047.8  1433.16  2128.72
79  160  2025-06-14 22-47-28  238.4  14758.3  -14036.4  1433.86  2125.78
80  160  2025-06-14 22-47-28  240  14775  -2825.01  1434.54  2122.91
81  160  2025-06-14 22-47-28  241.6  14791.8  -2813.5  1435.22  2120.12
82  160  2025-06-14 22-47-28  243.2  14808.6  -2801.9  1435.88  2117.4
83  160  2025-06-14 22-47-28  244.8  14825.4  -2790.22  1436.53  2114.75
84  160  2025-06-14 22-47-28  246.4  14842.2  -2778.46  1437.17  2112.18
85  160  2025-06-14 22-47-28  248  14859  -2766.61  1437.79  2109.68
86  160  2025-06-14 22-47-28  249.6  14875.8  -2754.69  1438.41  2107.26
87  160  2025-06-14 22-47-28  251.2  14892.7  -2742.68  1439.01  2104.9
88  160  2025-06-14 22-47-28  252.8  14909.6  -2730.6  1439.61  2102.62
89  160  2025-06-14 22-47-28  254.4  14926.5  -2718.44  1440.19  2100.41
90  160  2025-06-14 22-47-28  256  14943.4  -2706.21  1440.76  2098.26
91  160  2025-06-14 22-47-28  257.6  14960.3  -2693.91  1441.32  2096.19
92  160  2025-06-14 22-47-28  259.2  14977.3  -2681.55  1441.87  2094.18
93  160  2025-06-14 22-47-28  260.8  14994.3  -2669.11  1442.42  2092.25
94  160  2025-06-14 22-47-28  262.4  15011.3  -2656.6  1442.95  2090.37
95  160  2025-06-14 22-47-28  264  15028.3  -2644.04  1443.47  2088.57
96  160  2025-06-14 22-47-28  265.6  15045.3  -2631.4  1443.98  2086.83
97  160  2025-06-14 22-47-28  267.2  15062.3  -2618.71  1444.49  2085.15
98  160  2025-06-14 22-47-28  268.8  15079.4  -2605.96  1444.98  2083.54
99  160  2025-06-14 22-47-28  270.4  15096.5  -2593.15  1445.47  2082
100  160  2025-06-14 22-47-28  1392  15113.6  -2580.28  1445.95  2080.51
101  160  2025-06-14 22-47-28  1393.6  15130.7  -2567.36  1446.41  2079.09
102  160  2025-06-14 22-47-28  1395.2  15147.8  -2554.39  1446.87  2077.73
103  160  2025-06-14 22-47-28  1396.8  15164.9  -2541.36  1447.33  2076.43
104  160  2025-06-14 22-47-28  1398.4  15182.1  -2528.29  1447.77  2075.19
105  160  2025-06-14 22-47-28  1400  15199.3  -2515.16  1448.21  2074.01
106  160  2025-06-14 22-47-28  1401.6  15216.5  -2501.99  1448.63  2072.89
107  160  2025-06-14 22-47-28  1403.2  15233.7  -2488.78  1449.05  2071.83
108  160  2025-06-14 22-47-28  1404.8  15250.9  -2475.52  1449.47  2070.82
109  160  2025-06-14 22-47-28  1406.4  15268.2  -2462.21  1449.87  2069.87
110  160  2025-06-14 22-47-28  1408  15285.5  -2448.87  1450.27  2068.98
111  160  2025-06-14 22-47-28  1409.6  15302.8  -2435.48  1450.66  2068.14
112  160  2025-06-14 22-47-28  1411.2  15320.1  -2422.06  1451.04  2067.36
113  160  2025-06-14 22-47-28  1412.8  15337.4  -2408.6  1451.42  2066.63
114  160  2025-06-14 22-47-28  1414.4  15354.8  -2395.11  1451.79  2065.96
115  160  2025-06-14 22-47-28  1416  15372.1  -2381.58  1452.16  2065.34
116  160  2025-06-14 22-47-28  1417.6  15389.5  -2368.02  1452.51  2064.77
117  160  2025-06-14 22-47-28  1419.2  15406.9  -2354.42  1452.86  2064.25
