SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
129  160  2025-05-30 20-18-27  2388.8  1600.13  25232  0  1872  0  0
130  160  2025-05-30 20-18-27  2390.4  1591.54  25232  0  1872  0  0
131  160  2025-05-30 20-18-27  2392  1582.94  25232  0  1872  0  0
132  160  2025-05-30 20-18-27  2393.6  1574.34  25232  0  1872  0  0
133  160  2025-05-30 20-18-27  2395.2  1565.74  25232  0  1872  0  0
134  160  2025-05-30 20-18-27  2396.8  1557.13  25232  0  1872  0  0
135  160  2025-05-30 20-18-27  2398.4  1548.51  25232  0  1872  0  0
136  160  2025-05-30 20-18-27  2400  1539.89  25232  0  1872  0  0
137  160  2025-05-30 20-18-27  2401.6  1531.27  25232  0  1872  0  0
138  160  2025-05-30 20-18-27  2403.2  1522.64  25232  0  1872  0  0
139  160  2025-05-30 20-18-27  2404.8  1514.01  25232  0  1872  0  0
140  160  2025-05-30 20-18-27  2406.4  1505.38  25232  0  1872  0  0
141  160  2025-05-30 20-18-27  2408  1496.74  25232  0  1872  0  0
142  160  2025-05-30 20-18-27  2409.6  1488.09  25232  0  1872  0  0
143  160  2025-05-30 20-18-27  2411.2  1479.44  25232  0  1872  0  0
144  160  2025-05-30 20-18-27  2412.8  1470.79  25232  0  1872  0  0
145  160  2025-05-30 20-18-27  2414.4  1462.13  25232  0  1872  0  0
146  160  2025-05-30 20-18-27  2416  1453.47  25232  0  1872  0  0
147  160  2025-05-30 20-18-27  2417.6  1444.8  25232  0  1872  0  0
148  160  2025-05-30 20-18-27  2419.2  1436.13  25232  0  1872  0  0
149  160  2025-05-30 20-18-27  2420.8  1427.45  25232  0  1872  0  0
150  160  2025-05-30 20-18-27  2422.4  1418.78  25232  0  1872  0  0
151  160  2025-05-30 20-18-27  2424  1410.09  25232  0  1872  0  0
152  160  2025-05-30 20-18-27  2425.6  1401.4  25232  0  1872  0  0
153  160  2025-05-30 20-18-27  2427.2  1392.71  25232  0  1872  0  0
154  160  2025-05-30 20-18-27  2428.8  264.012  25232  0  1872  0  0
155  160  2025-05-30 20-18-27  2430.4  255.31  25232  0  1872  0  0
156  160  2025-05-30 20-18-27  2432  246.604  25232  0  1872  0  0
157  160  2025-05-30 20-18-27  2433.6  237.893  25232  0  1872  0  0
158  160  2025-05-30 20-18-27  2435.2  229.179  25232  0  1872  0  0
159  160  2025-05-30 20-18-27  2436.8  220.459  25232  0  1872  0  0
160  160  2025-05-30 20-18-27  2438.4  211.736  25232  0  1872  0  0
161  160  2025-05-30 20-18-27  2440  203.008  25232  0  1872  0  0
162  160  2025-05-30 20-18-27  2441.6  194.276  25232  0  1872  0  0
163  160  2025-05-30 20-18-27  2443.2  185.54  25232  0  1872  0  0
164  160  2025-05-30 20-18-27  2444.8  176.799  25232  0  1872  0  0
165  160  2025-05-30 20-18-27  2446.4  168.054  25232  0  1872  0  0
166  160  2025-05-30 20-18-27  2448  159.305  25232  0  1872  0  0
167  160  2025-05-30 20-18-27  2449.6  150.551  25232  0  1872  0  0
168  160  2025-05-30 20-18-27  2451.2  141.793  25232  0  1872  0  0
169  160  2025-05-30 20-18-27  2452.8  133.031  25232  0  1872  0  0
170  160  2025-05-30 20-18-27  2454.4  12.2642  25232  0  1872  0  0
171  160  2025-05-30 20-18-27  2456  3.49343  25232  0  1872  0  0
172  160  2025-05-30 20-18-27  2457.6  5.28165  25232  0  1872  0  0
173  160  2025-05-30 20-18-27  2459.2  14.061  25232  0  1872  0  0
174  160  2025-05-30 20-18-27  2460.8  134.845  25232  0  1872  0  0
175  160  2025-05-30 20-18-27  2462.4  143.633  25232  0  1872  0  0
176  160  2025-05-30 20-18-27  2464  152.425  25232  0  1872  0  0
177  160  2025-05-30 20-18-27  2465.6  161.221  25232  0  1872  0  0
178  160  2025-05-30 20-18-27  2467.2  170.022  25232  0  1872  0  0
179  160  2025-05-30 20-18-27  2468.8  178.827  25232  0  1872  0  0
180  160  2025-05-30 20-18-27  2470.4  187.636  25232  0  1872  0  0
181  160  2025-05-30 20-18-27  2472  196.449  25232  0  1872  0  0
182  160  2025-05-30 20-18-27  2473.6  205.267  25232  0  1872  0  0
183  160  2025-05-30 20-18-27  2475.2  214.089  25232  0  1872  0  0
184  160  2025-05-30 20-18-27  2476.8  222.915  25232  0  1872  0  0
185  160  2025-05-30 20-18-27  2478.4  231.745  25232  0  1872  0  0
186  160  2025-05-30 20-18-27  2480  240.579  25232  0  1872  0  0
187  160  2025-05-30 20-18-27  2481.6  249.418  25232  0  1872  0  0
188  160  2025-05-30 20-18-27  2483.2  258.261  25232  0  1872  0  0
189  160  2025-05-30 20-18-27  2484.8  267.108  25232  0  1872  0  0
190  160  2025-05-30 20-18-27  2486.4  1395.96  25232  0  1872  0  0
191  160  2025-05-30 20-18-27  2488  1404.81  25232  0  1872  0  0
192  160  2025-05-30 20-18-27  2489.6  1413.67  25232  0  1872  0  0
193  160  2025-05-30 20-18-27  2491.2  1422.54  25232  0  1872  0  0
194  160  2025-05-30 20-18-27  2492.8  1431.41  25232  0  1872  0  0
195  160  2025-05-30 20-18-27  2494.4  1440.28  25232  0  1872  0  0
196  160  2025-05-30 20-18-27  2496  1449.16  25232  0  1872  0  0
197  160  2025-05-30 20-18-27  2497.6  1458.04  25232  0  1872  0  0
198  160  2025-05-30 20-18-27  2499.2  1466.92  25232  0  1872  0  0
199  160  2025-05-30 20-18-27  2500.8  1475.81  25232  0  1872  0  0
200  160  2025-05-30 20-18-27  2502.4  1484.7  25232  0  1872  0  0
201  160  2025-05-30 20-18-27  2504  1493.6  25232  0  1872  0  0
202  160  2025-05-30 20-18-27  2505.6  1502.5  25232  0  1872  0  0
203  160  2025-05-30 20-18-27  2507.2  1511.41  25232  0  1872  0  0
204  160  2025-05-30 20-18-27  2508.8  1520.32  25232  0  1872  0  0
205  160  2025-05-30 20-18-27  2510.4  1529.23  25232  0  1872  0  0
206  160  2025-05-30 20-18-27  2512  1538.15  25232  0  1872  0  0
207  160  2025-05-30 20-18-27  2513.6  1547.07  25232  0  1872  0  0
208  160  2025-05-30 20-18-27  2515.2  1556  25232  0  1872  0  0
209  160  2025-05-30 20-18-27  2516.8  1564.93  25232  0  1872  0  0
210  160  2025-05-30 20-18-27  2518.4  1573.86  25232  0  1872  0  0
211  160  2025-05-30 20-18-27  2520  1582.8  25232  0  1872  0  0
212  160  2025-05-30 20-18-27  2521.6  1591.74  25232  0  1872  0  0
213  160  2025-05-30 20-18-27  2523.2  1600.69  25232  0  1872  0  0
214  160  2025-05-30 20-18-27  2524.8  1609.64  25232  0  1872  0  0
215  160  2025-05-30 20-18-27  2526.4  1618.59  25232  0  1872  0  0
216  160  2025-05-30 20-18-27  2528  1627.55  25232  0  1872  0  0
217  160  2025-05-30 20-18-27  2529.6  1636.51  25232  0  1872  0  0
218  160  2025-05-30 20-18-27  2531.2  1645.48  25232  0  1872  0  0
219  160  2025-05-30 20-18-27  2532.8  1654.45  25232  0  1872  0  0
220  160  2025-05-30 20-18-27  2534.4  1663.43  25232  0  1872  0  0
221  160  2025-05-30 20-18-27  2536  1672.41  25232  0  1872  0  0
222  160  2025-05-30 20-18-27  2537.6  1681.39  25232  0  1872  0  0
223  160  2025-05-30 20-18-27  2539.2  1690.38  25232  0  1872  0  0
224  160  2025-05-30 20-18-27  2540.8  1699.37  25232  0  1872  0  0
225  160  2025-05-30 20-18-27  2542.4  1708.36  25232  0  1872  0  0
226  160  2025-05-30 20-18-27  2544  1717.36  25232  0  1872  0  0
227  160  2025-05-30 20-18-27  2545.6  1726.37  25232  0  1872  0  0
228  160  2025-05-30 20-18-27  2547.2  1735.38  25232  0  1872  0  0
229  160  2025-05-30 20-18-27  2548.8  1744.39  25232  0  1872  0  0
230  160  2025-05-30 20-18-27  2550.4  1753.4  25232  0  1872  0  0
231  160  2025-05-30 20-18-27  2552  1762.42  25232  0  1872  0  0
232  160  2025-05-30 20-18-27  2553.6  1771.45  25232  0  1872  0  0
233  160  2025-05-30 20-18-27  2555.2  1780.47  25232  0  1872  0  0
234  160  2025-05-30 20-18-27  2556.8  1789.5  25232  0  1872  0  0
235  160  2025-05-30 20-18-27  2558.4  1798.54  25232  0  1872  0  0
236  160  2025-05-30 20-18-27  2560  1807.58  25232  0  1872  0  0
237  160  2025-05-30 20-18-27  2561.6  1816.62  25232  0  1872  0  0
238  160  2025-05-30 20-18-27  2563.2  1825.67  25232  0  1872  0  0
239  160  2025-05-30 20-18-27  2564.8  1834.72  25232  0  1872  0  0
240  160  2025-05-30 20-18-27  2566.4  1843.78  25232  0  1872  0  0
241  160  2025-05-30 20-18-27  2568  1852.84  25232  0  1872  0  0
242  160  2025-05-30 20-18-27  2569.6  1861.9  25232  0  1872  0  0
243  160  2025-05-30 20-18-27  2571.2  1870.97  25232  0  1872  0  0
244  160  2025-05-30 20-18-27  2572.8  1880.04  25232  0  1872  0  0
245  160  2025-05-30 20-18-27  2574.4  1889.12  25232  0  1872  0  0
246  160  2025-05-30 20-18-27  2576  1898.19  25232  0  1872  0  0
247  160  2025-05-30 20-18-27  2577.6  1907.28  25232  0  1872  0  0
248  160  2025-05-30 20-18-27  2579.2  1916.37  25232  0  1872  0  0
249  160  2025-05-30 20-18-27  2580.8  1925.46  25232  0  1872  0  0
250  160  2025-05-30 20-18-27  2582.4  1934.55  25232  0  1872  0  0
251  160  2025-05-30 20-18-27  2584  1943.65  25232  0  1872  0  0
252  160  2025-05-30 20-18-27  2585.6  1952.75  25232  0  1872  0  0
253  160  2025-05-30 20-18-27  2587.2  1961.86  25232  0  1872  0  0
254  160  2025-05-30 20-18-27  2588.8  1970.97  25232  0  1872  0  0
255  160  2025-05-30 20-18-27  2590.4  1980.09  25232  0  1872  0  0
256  160  2025-05-30 20-18-27  2592  1989.21  25232  0  1872  0  0
257  160  2025-05-30 20-18-27  2593.6  1998.33  25232  0  1872  0  0
258  160  2025-05-30 20-18-27  2595.2  2007.45  25232  0  1872  0  0
259  160  2025-05-30 20-18-27  2596.8  2016.58  25232  0  1872  0  0
260  160  2025-05-30 20-18-27  2598.4  2025.72  25232  0  1872  0  0
261  160  2025-05-30 20-18-27  2600  2034.86  25232  0  1872  0  0
262  160  2025-05-30 20-18-27  2601.6  2044  25232  0  1872  0  0
263  160  2025-05-30 20-18-27  2603.2  2053.14  25232  0  1872  0  0
264  160  2025-05-30 20-18-27  2604.8  2062.29  25232  0  1872  0  0
265  160  2025-05-30 20-18-27  2606.4  2071.45  25232  0  1872  0  0
266  160  2025-05-30 20-18-27  2608  2080.61  25232  0  1872  0  0
267  160  2025-05-30 20-18-27  2609.6  2089.77  25232  0  1872  0  0
268  160  2025-05-30 20-18-27  2611.2  2098.93  25232  0  1872  0  0
269  160  2025-05-30 20-18-27  2612.8  2108.1  25232  0  1872  0  0
270  160  2025-05-30 20-18-27  2614.4  2117.27  25232  0  1872  0  0
271  160  2025-05-30 20-18-27  2616  2126.45  25232  0  1872  0  0
272  160  2025-05-30 20-18-27  2617.6  2135.63  25232  0  1872  0  0
273  160  2025-05-30 20-18-27  2619.2  2144.82  25232  0  1872  0  0
274  160  2025-05-30 20-18-27  2620.8  2154.01  25232  0  1872  0  0
275  160  2025-05-30 20-18-27  2622.4  2163.2  25232  0  1872  0  0
276  160  2025-05-30 20-18-27  2624  2172.39  25232  0  1872  0  0
277  160  2025-05-30 20-18-27  2625.6  2181.59  25232  0  1872  0  0
278  160  2025-05-30 20-18-27  2627.2  2190.8  25232  0  1872  0  0
279  160  2025-05-30 20-18-27  2628.8  2200  25232  0  1872  0  0
280  160  2025-05-30 20-18-27  2630.4  2209.22  25232  0  1872  0  0
281  160  2025-05-30 20-18-27  2632  2218.43  25232  0  1872  0  0
282  160  2025-05-30 20-18-27  2633.6  2227.65  25232  0  1872  0  0
283  160  2025-05-30 20-18-27  2635.2  2236.87  25232  0  1872  0  0
284  160  2025-05-30 20-18-27  2636.8  2246.1  25232  0  1872  0  0
285  160  2025-05-30 20-18-27  2638.4  2255.33  25232  0  1872  0  0
286  160  2025-05-30 20-18-27  2640  2264.56  25232  0  1872  0  0
287  160  2025-05-30 20-18-27  2641.6  2273.8  25232  0  1872  0  0
288  160  2025-05-30 20-18-27  2643.2  2283.04  25232  0  1872  0  0
289  160  2025-05-30 20-18-27  2644.8  2292.29  25232  0  1872  0  0
290  160  2025-05-30 20-18-27  2646.4  2301.54  25232  0  1872  0  0
291  160  2025-05-30 20-18-27  2648  2310.79  25232  0  1872  0  0
292  160  2025-05-30 20-18-27  2649.6  2320.05  25232  0  1872  0  0
293  160  2025-05-30 20-18-27  2651.2  2329.31  25232  0  1872  0  0
294  160  2025-05-30 20-18-27  2652.8  2338.57  25232  0  1872  0  0
295  160  2025-05-30 20-18-27  2654.4  2347.84  25232  0  1872  0  0
296  160  2025-05-30 20-18-27  2656  2357.11  25232  0  1872  0  0
297  160  2025-05-30 20-18-27  2657.6  2366.39  25232  0  1872  0  0
298  160  2025-05-30 20-18-27  2659.2  2375.67  25232  0  1872  0  0
299  160  2025-05-30 20-18-27  2660.8  2384.95  25232  0  1872  0  0
300  160  2025-05-30 20-18-27  2662.4  2394.24  25232  0  1872  0  0
301  160  2025-05-30 20-18-27  2664  2403.53  25232  0  1872  0  0
302  160  2025-05-30 20-18-27  2665.6  2412.82  25232  0  1872  0  0
303  160  2025-05-30 20-18-27  2667.2  2422.12  25232  0  1872  0  0
304  160  2025-05-30 20-18-27  2668.8  2431.42  25232  0  1872  0  0
305  160  2025-05-30 20-18-27  2670.4  2440.73  25232  0  1872  0  0
306  160  2025-05-30 20-18-27  2672  2450.04  25232  0  1872  0  0
307  160  2025-05-30 20-18-27  2673.6  2459.35  25232  0  1872  0  0
308  160  2025-05-30 20-18-27  2675.2  2468.67  25232  0  1872  0  0
309  160  2025-05-30 20-18-27  2676.8  2477.99  25232  0  1872  0  0
310  160  2025-05-30 20-18-27  2678.4  2487.31  25232  0  1872  0  0
311  160  2025-05-30 20-18-27  2680  2496.64  25232  0  1872  0  0
312  160  2025-05-30 20-18-27  2681.6  2505.97  25232  0  1872  0  0
313  160  2025-05-30 20-18-27  2683.2  2515.3  25232  0  1872  0  0
314  160  2025-05-30 20-18-27  2684.8  2524.64  25232  0  1872  0  0
315  160  2025-05-30 20-18-27  2686.4  2533.99  25232  0  1872  0  0
316  160  2025-05-30 20-18-27  2688  2543.33  25232  0  1872  0  0
317  160  2025-05-30 20-18-27  2689.6  2552.68  25232  0  1872  0  0
318  160  2025-05-30 20-18-27  2691.2  2562.03  25232  0  1872  0  0
319  160  2025-05-30 20-18-27  2692.8  2571.39  25232  0  1872  0  0
320  160  2025-05-30 20-18-27  2694.4  2580.75  25232  0  1872  0  0
321  160  2025-05-30 20-18-27  2696  2590.12  25232  0  1872  0  0
322  160  2025-05-30 20-18-27  2697.6  2599.48  25232  0  1872  0  0
323  160  2025-05-30 20-18-27  2699.2  2608.86  25232  0  1872  0  0
324  160  2025-05-30 20-18-27  2700.8  2618.23  25232  0  1872  0  0
325  160  2025-05-30 20-18-27  2702.4  2627.61  25232  0  1872  0  0
326  160  2025-05-30 20-18-27  2704  2636.99  25232  0  1872  0  0
327  160  2025-05-30 20-18-27  2705.6  2646.38  25232  0  1872  0  0
328  160  2025-05-30 20-18-27  2707.2  2655.77  25232  0  1872  0  0
329  160  2025-05-30 20-18-27  2708.8  2665.16  25232  0  1872  0  0
330  160  2025-05-30 20-18-27  2764.8  2667.82  140432  0  1872  0  0
331  160  2025-05-30 20-18-27  2766.4  2658.3  140432  0  1872  0  0
332  160  2025-05-30 20-18-27  2768  2648.77  140432  0  1872  0  0
333  160  2025-05-30 20-18-27  2769.6  2639.24  140432  0  1872  0  0
334  160  2025-05-30 20-18-27  2771.2  2629.71  140432  0  1872  0  0
335  160  2025-05-30 20-18-27  2772.8  2620.18  140432  0  1872  0  0
336  160  2025-05-30 20-18-27  2774.4  2610.64  140432  0  1872  0  0
337  160  2025-05-30 20-18-27  2776  2601.1  140432  0  1872  0  0
338  160  2025-05-30 20-18-27  2777.6  2591.55  140432  0  1872  0  0
339  160  2025-05-30 20-18-27  2779.2  2582  140432  0  1872  0  0
340  160  2025-05-30 20-18-27  2780.8  2572.45  140432  0  1872  0  0
341  160  2025-05-30 20-18-27  2782.4  2562.89  140432  0  1872  0  0
342  160  2025-05-30 20-18-27  2784  2553.34  140432  0  1872  0  0
343  160  2025-05-30 20-18-27  2785.6  2543.77  140432  0  1872  0  0
344  160  2025-05-30 20-18-27  2787.2  2534.21  140432  0  1872  0  0
345  160  2025-05-30 20-18-27  2788.8  2524.64  140432  0  1872  0  0
346  160  2025-05-30 20-18-27  2790.4  2515.06  140432  0  1872  0  0
347  160  2025-05-30 20-18-27  2792  2505.49  140432  0  1872  0  0
348  160  2025-05-30 20-18-27  2793.6  2495.91  140432  0  1872  0  0
349  160  2025-05-30 20-18-27  2795.2  2486.32  140432  0  1872  0  0
350  160  2025-05-30 20-18-27  2796.8  2476.74  140432  0  1872  0  0
351  160  2025-05-30 20-18-27  2798.4  2467.15  140432  0  1872  0  0
352  160  2025-05-30 20-18-27  2800  2457.55  140432  0  1872  0  0
353  160  2025-05-30 20-18-27  2801.6  2447.96  140432  0  1872  0  0
354  160  2025-05-30 20-18-27  2803.2  2438.36  140432  0  1872  0  0
355  160  2025-05-30 20-18-27  2804.8  2428.75  140432  0  1872  0  0
356  160  2025-05-30 20-18-27  2806.4  2419.15  140432  0  1872  0  0
357  160  2025-05-30 20-18-27  2808  2409.53  140432  0  1872  0  0
358  160  2025-05-30 20-18-27  2809.6  2399.92  140432  0  1872  0  0
359  160  2025-05-30 20-18-27  2811.2  2390.3  140432  0  1872  0  0
