SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  144  2025-06-10 20-56-11  0  2440  14512  192  2672
1  144  2025-06-10 20-56-11  1.6  2448.01  14511.9  192.086  2688
2  144  2025-06-10 20-56-11  3.2  2456.02  14511.6  192.173  2704
3  144  2025-06-10 20-56-11  4.8  2464.03  14511.2  192.259  2720
4  144  2025-06-10 20-56-11  6.4  2472.05  14510.6  192.345  2736
5  144  2025-06-10 20-56-11  8  2480.06  14509.9  192.432  2752
6  144  2025-06-10 20-56-11  9.6  2488.07  14509.1  192.518  2768
7  144  2025-06-10 20-56-11  11.2  2496.07  14508.1  192.604  2784
8  144  2025-06-10 20-56-11  12.8  2504.06  14507  192.691  2800
9  144  2025-06-10 20-56-11  14.4  2512.04  14505.7  192.777  2816
10  144  2025-06-10 20-56-11  128  2520  14504.3  192.863  14032
11  144  2025-06-10 20-56-11  129.6  2527.95  14502.7  192.95  14048
12  144  2025-06-10 20-56-11  131.2  2535.88  14501.1  193.036  14064
13  144  2025-06-10 20-56-11  132.8  2543.78  14499.2  193.122  14080
14  144  2025-06-10 20-56-11  134.4  2551.66  14497.3  193.209  14096
15  144  2025-06-10 20-56-11  136  2559.51  14495.2  193.295  14112
16  144  2025-06-10 20-56-11  137.6  2567.33  14492.9  193.381  14128
17  144  2025-06-10 20-56-11  139.2  2575.13  14490.5  193.468  14144
18  144  2025-06-10 20-56-11  140.8  2582.88  14488  193.554  14160
19  144  2025-06-10 20-56-11  142.4  2590.6  14485.4  193.64  14176
20  144  2025-06-10 20-56-11  144  2598.29  14482.6  193.727  14190.1
21  144  2025-06-10 20-56-11  145.6  2605.94  14479.7  193.813  14202.1
22  144  2025-06-10 20-56-11  147.2  2613.58  14476.7  193.899  14212.2
23  144  2025-06-10 20-56-11  148.8  2621.19  14473.7  193.986  14220.7
24  144  2025-06-10 20-56-11  150.4  2628.78  14470.6  194.072  14228
25  144  2025-06-10 20-56-11  152  2636.37  14467.4  194.158  14234.1
26  144  2025-06-10 20-56-11  153.6  2643.94  14464.2  194.245  14239.2
27  144  2025-06-10 20-56-11  155.2  2651.51  14461  194.331  14243.5
28  144  2025-06-10 20-56-11  156.8  2659.07  14457.7  194.417  14247.1
29  144  2025-06-10 20-56-11  158.4  2666.63  14454.4  194.504  14250.1
30  144  2025-06-10 20-56-11  160  2674.18  14451  194.59  14252.7
31  144  2025-06-10 20-56-11  161.6  2681.74  14447.7  194.676  14254.7
32  144  2025-06-10 20-56-11  163.2  2689.3  14444.3  194.763  14256.4
33  144  2025-06-10 20-56-11  164.8  2696.86  14440.9  194.849  14257.8
34  144  2025-06-10 20-56-11  166.4  2704.43  14437.5  194.935  14258.9
35  144  2025-06-10 20-56-11  168  2712  14434.1  195.022  14259.8
36  144  2025-06-10 20-56-11  169.6  2719.58  14430.7  195.108  14260.4
37  144  2025-06-10 20-56-11  171.2  2727.16  14427.3  195.194  14260.9
38  144  2025-06-10 20-56-11  172.8  2734.75  14423.9  195.281  14261.2
39  144  2025-06-10 20-56-11  174.4  2742.34  14420.4  195.367  14261.4
40  144  2025-06-10 20-56-11  176  2749.94  14417  195.453  14261.5
41  144  2025-06-10 20-56-11  177.6  2757.56  14413.5  195.54  14261.5
42  144  2025-06-10 20-56-11  179.2  2765.17  14410.1  195.626  14261.5
43  144  2025-06-10 20-56-11  180.8  2772.8  14406.6  195.712  14261.3
44  144  2025-06-10 20-56-11  182.4  2780.44  14403.2  195.799  14261.1
45  144  2025-06-10 20-56-11  184  2788.08  14399.7  195.885  14260.9
46  144  2025-06-10 20-56-11  185.6  2795.74  14396.3  195.971  14260.6
47  144  2025-06-10 20-56-11  187.2  2803.4  14392.8  196.058  14260.2
48  144  2025-06-10 20-56-11  188.8  2811.07  14389.4  196.144  14259.9
49  144  2025-06-10 20-56-11  190.4  2818.76  14385.9  196.23  14259.5
50  144  2025-06-10 20-56-11  192  2826.45  14382.5  196.317  14259
51  144  2025-06-10 20-56-11  193.6  14034.1  14379  196.403  14258.6
52  144  2025-06-10 20-56-11  195.2  14041.9  14375.6  196.489  14258.2
53  144  2025-06-10 20-56-11  196.8  14049.6  14372.1  196.576  14257.7
54  144  2025-06-10 20-56-11  198.4  14057.3  14368.6  196.662  14257.2
55  144  2025-06-10 20-56-11  200  14065  14365.2  196.748  14256.8
56  144  2025-06-10 20-56-11  201.6  14072.8  14361.7  196.835  14256.3
57  144  2025-06-10 20-56-11  203.2  14080.6  14358.3  196.921  14255.8
58  144  2025-06-10 20-56-11  204.8  14088.3  14354.8  197.007  14255.3
59  144  2025-06-10 20-56-11  206.4  14096.1  14351.4  197.094  14254.8
60  144  2025-06-10 20-56-11  208  14103.9  14347.9  197.18  14254.3
61  144  2025-06-10 20-56-11  209.6  14111.7  14344.5  197.266  14253.8
62  144  2025-06-10 20-56-11  211.2  14119.5  14341  197.353  14253.3
63  144  2025-06-10 20-56-11  212.8  14127.3  14337.6  197.439  14252.7
64  144  2025-06-10 20-56-11  214.4  14135.1  14334.1  197.525  14252.2
65  144  2025-06-10 20-56-11  216  14143  14330.7  197.612  14251.7
66  144  2025-06-10 20-56-11  217.6  14150.8  14327.3  197.698  14251.2
67  144  2025-06-10 20-56-11  219.2  14158.7  14323.8  197.784  14250.7
68  144  2025-06-10 20-56-11  220.8  14166.5  14320.4  197.871  14250.2
69  144  2025-06-10 20-56-11  222.4  14174.4  14316.9  197.957  14249.7
70  144  2025-06-10 20-56-11  224  14182.3  14313.5  198.043  14249.2
71  144  2025-06-10 20-56-11  225.6  14190.2  14310  198.13  14248.7
72  144  2025-06-10 20-56-11  227.2  14198.1  14306.6  198.216  14248.2
73  144  2025-06-10 20-56-11  228.8  14206  14303.2  198.302  14247.7
74  144  2025-06-10 20-56-11  230.4  14214  14299.7  198.389  14247.2
75  144  2025-06-10 20-56-11  232  14221.9  14296.3  198.475  14246.7
76  144  2025-06-10 20-56-11  233.6  14229.8  14292.9  198.561  14246.2
77  144  2025-06-10 20-56-11  235.2  14237.8  14289.4  198.648  14245.7
78  144  2025-06-10 20-56-11  236.8  14245.8  14286  198.734  14245.2
79  144  2025-06-10 20-56-11  238.4  14253.7  14282.6  198.82  14244.7
80  144  2025-06-10 20-56-11  240  14261.7  14279.1  198.907  14244.2
81  144  2025-06-10 20-56-11  241.6  14269.7  14275.7  198.993  14243.8
82  144  2025-06-10 20-56-11  243.2  14277.7  14272.3  199.079  14243.3
83  144  2025-06-10 20-56-11  244.8  14285.7  14268.8  199.166  14242.8
84  144  2025-06-10 20-56-11  246.4  14293.7  14265.4  199.252  14242.3
85  144  2025-06-10 20-56-11  248  14301.8  14262  199.338  14241.8
86  144  2025-06-10 20-56-11  249.6  14309.8  14258.5  199.425  14241.4
87  144  2025-06-10 20-56-11  251.2  14317.9  14255.1  199.511  14240.9
88  144  2025-06-10 20-56-11  252.8  14325.9  14251.7  199.597  14240.4
89  144  2025-06-10 20-56-11  254.4  14334  14248.3  199.684  14239.9
90  144  2025-06-10 20-56-11  256  14342.1  14244.8  199.77  14239.5
91  144  2025-06-10 20-56-11  257.6  14350.2  14241.4  199.856  14239
92  144  2025-06-10 20-56-11  259.2  14358.3  14238  199.943  14238.6
93  144  2025-06-10 20-56-11  260.8  14366.4  14234.6  200.029  14238.1
94  144  2025-06-10 20-56-11  262.4  14374.5  14231.1  200.115  14237.6
95  144  2025-06-10 20-56-11  264  14382.6  14227.7  200.202  14237.2
96  144  2025-06-10 20-56-11  265.6  14390.8  14224.3  200.288  14236.7
97  144  2025-06-10 20-56-11  267.2  14398.9  14220.9  200.374  14236.3
98  144  2025-06-10 20-56-11  268.8  14407.1  14217.5  200.461  14235.8
99  144  2025-06-10 20-56-11  270.4  14415.3  14214  200.547  14235.4
100  144  2025-06-10 20-56-11  1392  14423.4  14210.6  200.633  14234.9
101  144  2025-06-10 20-56-11  1393.6  14431.6  14207.2  200.72  14234.5
102  144  2025-06-10 20-56-11  1395.2  14439.8  14203.8  200.806  14234
103  144  2025-06-10 20-56-11  1396.8  14448  14200.4  200.892  14233.6
104  144  2025-06-10 20-56-11  1398.4  14456.2  14197  200.979  14233.1
105  144  2025-06-10 20-56-11  1400  14464.5  14193.5  201.065  14232.7
106  144  2025-06-10 20-56-11  1401.6  14472.7  14190.1  201.151  14232.3
107  144  2025-06-10 20-56-11  1403.2  14480.9  14186.7  201.238  14231.8
108  144  2025-06-10 20-56-11  1404.8  14489.2  14183.3  201.324  14231.4
109  144  2025-06-10 20-56-11  1406.4  14497.5  14179.9  201.41  14231
110  144  2025-06-10 20-56-11  1408  14505.7  14176.5  201.497  14230.5
111  144  2025-06-10 20-56-11  1409.6  14514  14173.1  201.583  14230.1
112  144  2025-06-10 20-56-11  1411.2  14522.3  14169.7  201.669  14229.7
113  144  2025-06-10 20-56-11  1412.8  14530.6  14166.3  201.756  14229.3
114  144  2025-06-10 20-56-11  1414.4  14538.9  14162.8  201.842  14228.8
115  144  2025-06-10 20-56-11  1416  14547.3  14159.4  201.928  14228.4
116  144  2025-06-10 20-56-11  1417.6  14555.6  14156  202.015  14228
117  144  2025-06-10 20-56-11  1419.2  14563.9  14152.6  202.101  14227.6
118  144  2025-06-10 20-56-11  1420.8  14572.3  14149.2  202.187  14227.2
119  144  2025-06-10 20-56-11  1422.4  14580.6  14145.8  202.274  14226.7
120  144  2025-06-10 20-56-11  1424  14589  14142.4  202.36  14226.3
121  144  2025-06-10 20-56-11  1425.6  14597.4  14139  202.446  14225.9
122  144  2025-06-10 20-56-11  1427.2  14605.8  14135.6  202.533  14225.5
123  144  2025-06-10 20-56-11  1428.8  14614.2  14132.2  202.619  14225.1
124  144  2025-06-10 20-56-11  1430.4  14622.6  14128.8  202.705  14224.7
125  144  2025-06-10 20-56-11  1432  14631  14125.4  202.792  14224.3
126  144  2025-06-10 20-56-11  1433.6  14639.4  14122  202.878  14223.9
127  144  2025-06-10 20-56-11  1435.2  14647.9  14118.6  202.964  14223.5
128  144  2025-06-10 20-56-11  1436.8  14656.3  14115.2  203.051  14223.1
129  144  2025-06-10 20-56-11  1438.4  14664.8  14111.8  203.137  14222.7
130  144  2025-06-10 20-56-11  1440  14673.2  14108.4  203.223  14222.3
131  144  2025-06-10 20-56-11  1441.6  14681.7  14105  203.31  14221.9
132  144  2025-06-10 20-56-11  1443.2  14690.2  14101.6  203.396  14221.5
133  144  2025-06-10 20-56-11  1444.8  14698.7  14098.2  203.482  14221.1
134  144  2025-06-10 20-56-11  1446.4  14707.2  14094.8  203.569  14220.7
135  144  2025-06-10 20-56-11  1448  14715.7  14091.4  203.655  14220.3
136  144  2025-06-10 20-56-11  1449.6  14724.2  14088  203.741  14219.9
137  144  2025-06-10 20-56-11  1451.2  14732.7  14084.6  203.828  14219.5
138  144  2025-06-10 20-56-11  1452.8  14741.3  14081.2  203.914  14219.1
139  144  2025-06-10 20-56-11  1454.4  14749.8  14077.8  204  14218.8
140  144  2025-06-10 20-56-11  1456  14758.4  14074.4  204.087  14218.4
141  144  2025-06-10 20-56-11  1457.6  14767  14071  204.173  14218
142  144  2025-06-10 20-56-11  1459.2  14775.5  14067.6  204.259  14217.6
143  144  2025-06-10 20-56-11  1460.8  14784.1  14064.2  204.346  14217.2
144  144  2025-06-10 20-56-11  1462.4  14792.7  14060.8  204.432  14216.8
145  144  2025-06-10 20-56-11  1464  14801.3  14057.4  204.518  14216.5
146  144  2025-06-10 20-56-11  1465.6  14809.9  14054  204.605  14216.1
147  144  2025-06-10 20-56-11  1467.2  14818.6  14050.6  204.691  14215.7
148  144  2025-06-10 20-56-11  1468.8  14827.2  14047.2  204.777  14215.3
149  144  2025-06-10 20-56-11  1470.4  14835.8  14043.8  204.864  14215
150  144  2025-06-10 20-56-11  1472  14844.5  14040.4  204.95  14214.6
151  144  2025-06-10 20-56-11  1473.6  14853.2  14037  205.036  14214.2
152  144  2025-06-10 20-56-11  1475.2  14861.8  14033.6  205.123  14213.9
153  144  2025-06-10 20-56-11  1476.8  14870.5  2830.24  205.209  14213.5
154  144  2025-06-10 20-56-11  1478.4  14879.2  2826.85  205.295  14213.1
155  144  2025-06-10 20-56-11  1480  14887.9  2823.46  205.382  14212.7
156  144  2025-06-10 20-56-11  1481.6  14896.6  2820.07  205.468  14212.4
157  144  2025-06-10 20-56-11  1483.2  14905.3  2816.68  205.554  14212
158  144  2025-06-10 20-56-11  1484.8  14914.1  2813.29  205.641  14211.7
159  144  2025-06-10 20-56-11  1486.4  14922.8  2809.9  205.727  14211.3
160  144  2025-06-10 20-56-11  1488  14931.5  2806.51  205.813  14210.9
161  144  2025-06-10 20-56-11  1489.6  14940.3  2803.12  205.9  14210.6
162  144  2025-06-10 20-56-11  1491.2  14949.1  2799.73  205.986  14210.2
163  144  2025-06-10 20-56-11  1492.8  14957.8  2796.34  206.072  14209.9
164  144  2025-06-10 20-56-11  1494.4  14966.6  2792.95  206.159  14209.5
165  144  2025-06-10 20-56-11  1496  14975.4  2789.56  206.245  14209.1
166  144  2025-06-10 20-56-11  1497.6  14984.2  2786.17  206.331  14208.8
167  144  2025-06-10 20-56-11  1499.2  14993  2782.79  206.418  14208.4
168  144  2025-06-10 20-56-11  1500.8  15001.9  2779.4  206.504  14208.1
169  144  2025-06-10 20-56-11  1502.4  15010.7  2776.01  206.59  14207.7
170  144  2025-06-10 20-56-11  1504  15019.5  2772.62  206.677  14207.4
171  144  2025-06-10 20-56-11  1505.6  15028.4  2769.24  206.763  14207
172  144  2025-06-10 20-56-11  1507.2  15037.2  2765.85  206.849  14206.7
173  144  2025-06-10 20-56-11  1508.8  15046.1  2762.46  206.936  14206.3
174  144  2025-06-10 20-56-11  1510.4  15055  2759.08  207.022  14206
175  144  2025-06-10 20-56-11  1512  15063.9  2755.69  207.108  14205.6
176  144  2025-06-10 20-56-11  1513.6  15072.8  2752.31  207.195  14205.3
177  144  2025-06-10 20-56-11  1515.2  15081.7  2748.92  207.281  14205
178  144  2025-06-10 20-56-11  1516.8  15090.6  2745.54  207.367  14204.6
179  144  2025-06-10 20-56-11  1518.4  15099.5  2742.15  207.454  14204.3
180  144  2025-06-10 20-56-11  1520  15108.5  2738.77  207.54  14203.9
181  144  2025-06-10 20-56-11  1521.6  15117.4  2735.38  207.626  14203.6
182  144  2025-06-10 20-56-11  1523.2  15126.4  2732  207.713  14203.3
183  144  2025-06-10 20-56-11  1524.8  15135.3  2728.62  207.799  14202.9
