SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
60  192  2025-06-05 20-36-17  2630.4  1842.29  25232  0  1872  0  0
61  192  2025-06-05 20-36-17  2632  1828.85  25232  0  1872  0  0
62  192  2025-06-05 20-36-17  2633.6  1815.44  25232  0  1872  0  0
63  192  2025-06-05 20-36-17  2635.2  1802.07  25232  0  1872  0  0
64  192  2025-06-05 20-36-17  2636.8  1788.74  25232  0  1872  0  0
65  192  2025-06-05 20-36-17  2638.4  1775.45  25232  0  1872  0  0
66  192  2025-06-05 20-36-17  2640  1762.21  25232  0  1872  0  0
67  192  2025-06-05 20-36-17  2641.6  1749.03  25232  0  1872  0  0
68  192  2025-06-05 20-36-17  2643.2  1735.9  25232  0  1872  0  0
69  192  2025-06-05 20-36-17  2644.8  1722.83  25232  0  1872  0  0
70  192  2025-06-05 20-36-17  2646.4  1709.83  25232  0  1872  0  0
71  192  2025-06-05 20-36-17  2648  1696.9  25232  0  1872  0  0
72  192  2025-06-05 20-36-17  2649.6  1684.06  25232  0  1872  0  0
73  192  2025-06-05 20-36-17  2651.2  1671.3  25232  0  1872  0  0
74  192  2025-06-05 20-36-17  2652.8  1658.64  25232  0  1872  0  0
75  192  2025-06-05 20-36-17  2654.4  1646.09  25232  0  1872  0  0
76  192  2025-06-05 20-36-17  2656  1633.65  25232  0  1872  0  0
77  192  2025-06-05 20-36-17  2657.6  1621.35  25232  0  1872  0  0
78  192  2025-06-05 20-36-17  2659.2  1609.18  25232  0  1872  0  0
79  192  2025-06-05 20-36-17  2660.8  1597.17  25232  0  1872  0  0
80  192  2025-06-05 20-36-17  2662.4  1585.33  25232  0  1872  0  0
81  192  2025-06-05 20-36-17  2664  1573.69  25232  0  1872  0  0
82  192  2025-06-05 20-36-17  2665.6  1562.26  25232  0  1872  0  0
83  192  2025-06-05 20-36-17  2667.2  1551.07  25232  0  1872  0  0
84  192  2025-06-05 20-36-17  2668.8  1540.14  25232  0  1872  0  0
85  192  2025-06-05 20-36-17  2670.4  1529.5  25232  0  1872  0  0
86  192  2025-06-05 20-36-17  2672  1519.19  25232  0  1872  0  0
87  192  2025-06-05 20-36-17  2673.6  1509.25  25232  0  1872  0  0
88  192  2025-06-05 20-36-17  2675.2  1499.71  25232  0  1872  0  0
89  192  2025-06-05 20-36-17  2676.8  1490.62  25232  0  1872  0  0
90  192  2025-06-05 20-36-17  2678.4  1482.04  25232  0  1872  0  0
91  192  2025-06-05 20-36-17  2680  1474.01  25232  0  1872  0  0
92  192  2025-06-05 20-36-17  2681.6  1466.59  25232  0  1872  0  0
93  192  2025-06-05 20-36-17  2683.2  1459.86  25232  0  1872  0  0
94  192  2025-06-05 20-36-17  2684.8  1453.86  25232  0  1872  0  0
95  192  2025-06-05 20-36-17  2686.4  1448.66  25232  0  1872  0  0
96  192  2025-06-05 20-36-17  2688  1444.32  25232  0  1872  0  0
97  192  2025-06-05 20-36-17  2689.6  1440.9  25232  0  1872  0  0
98  192  2025-06-05 20-36-17  2691.2  1438.45  25232  0  1872  0  0
99  192  2025-06-05 20-36-17  2692.8  1436.99  25232  0  1872  0  0
100  192  2025-06-05 20-36-17  2694.4  1436.55  25232  0  1872  0  0
101  192  2025-06-05 20-36-17  2696  1437.14  25232  0  1872  0  0
102  192  2025-06-05 20-36-17  2697.6  1438.75  25232  0  1872  0  0
103  192  2025-06-05 20-36-17  2699.2  1441.36  25232  0  1872  0  0
104  192  2025-06-05 20-36-17  2700.8  1444.94  25232  0  1872  0  0
105  192  2025-06-05 20-36-17  2702.4  1449.43  25232  0  1872  0  0
106  192  2025-06-05 20-36-17  2704  1454.78  25232  0  1872  0  0
107  192  2025-06-05 20-36-17  2705.6  1460.94  25232  0  1872  0  0
108  192  2025-06-05 20-36-17  2707.2  1467.84  25232  0  1872  0  0
109  192  2025-06-05 20-36-17  2708.8  1475.42  25232  0  1872  0  0
110  192  2025-06-05 20-36-17  2710.4  1483.62  25232  0  1872  0  0
111  192  2025-06-05 20-36-17  2712  1492.38  25232  0  1872  0  0
112  192  2025-06-05 20-36-17  2713.6  1501.64  25232  0  1872  0  0
113  192  2025-06-05 20-36-17  2715.2  1511.37  25232  0  1872  0  0
114  192  2025-06-05 20-36-17  2716.8  1521.51  25232  0  1872  0  0
115  192  2025-06-05 20-36-17  2718.4  1532.02  25232  0  1872  0  0
116  192  2025-06-05 20-36-17  2720  1542.86  25232  0  1872  0  0
117  192  2025-06-05 20-36-17  2721.6  1554.01  25232  0  1872  0  0
118  192  2025-06-05 20-36-17  2723.2  1565.43  25232  0  1872  0  0
119  192  2025-06-05 20-36-17  2724.8  1577.09  25232  0  1872  0  0
120  192  2025-06-05 20-36-17  2726.4  1588.98  25232  0  1872  0  0
121  192  2025-06-05 20-36-17  2728  1601.07  25232  0  1872  0  0
122  192  2025-06-05 20-36-17  2729.6  1613.34  25232  0  1872  0  0
123  192  2025-06-05 20-36-17  2731.2  1625.78  25232  0  1872  0  0
124  192  2025-06-05 20-36-17  2732.8  1638.37  25232  0  1872  0  0
125  192  2025-06-05 20-36-17  2734.4  1651.1  25232  0  1872  0  0
126  192  2025-06-05 20-36-17  2736  1663.96  25232  0  1872  0  0
127  192  2025-06-05 20-36-17  2737.6  1676.93  25232  0  1872  0  0
128  192  2025-06-05 20-36-17  2739.2  1690.02  25232  0  1872  0  0
129  192  2025-06-05 20-36-17  2740.8  1703.2  25232  0  1872  0  0
130  192  2025-06-05 20-36-17  2742.4  1716.47  25232  0  1872  0  0
131  192  2025-06-05 20-36-17  2744  1729.83  25232  0  1872  0  0
132  192  2025-06-05 20-36-17  2745.6  1743.26  25232  0  1872  0  0
133  192  2025-06-05 20-36-17  2747.2  1756.77  25232  0  1872  0  0
134  192  2025-06-05 20-36-17  2748.8  1770.35  25232  0  1872  0  0
135  192  2025-06-05 20-36-17  2750.4  1783.99  25232  0  1872  0  0
136  192  2025-06-05 20-36-17  2752  1797.69  25232  0  1872  0  0
137  192  2025-06-05 20-36-17  2753.6  1811.44  25232  0  1872  0  0
138  192  2025-06-05 20-36-17  2755.2  1825.25  25232  0  1872  0  0
139  192  2025-06-05 20-36-17  2756.8  1839.1  25232  0  1872  0  0
140  192  2025-06-05 20-36-17  2758.4  1853.01  25232  0  1872  0  0
141  192  2025-06-05 20-36-17  2760  1866.95  25232  0  1872  0  0
142  192  2025-06-05 20-36-17  2761.6  1880.94  25232  0  1872  0  0
143  192  2025-06-05 20-36-17  2763.2  1894.96  25232  0  1872  0  0
144  192  2025-06-05 20-36-17  2764.8  1909.03  25232  0  1872  0  0
145  192  2025-06-05 20-36-17  2766.4  1923.12  25232  0  1872  0  0
146  192  2025-06-05 20-36-17  2768  1937.25  25232  0  1872  0  0
147  192  2025-06-05 20-36-17  2769.6  1951.41  25232  0  1872  0  0
148  192  2025-06-05 20-36-17  2771.2  1965.61  25232  0  1872  0  0
149  192  2025-06-05 20-36-17  2772.8  1979.83  25232  0  1872  0  0
150  192  2025-06-05 20-36-17  2774.4  1994.07  25232  0  1872  0  0
151  192  2025-06-05 20-36-17  2776  2008.35  25232  0  1872  0  0
152  192  2025-06-05 20-36-17  2777.6  2022.65  25232  0  1872  0  0
153  192  2025-06-05 20-36-17  2779.2  2036.97  25232  0  1872  0  0
154  192  2025-06-05 20-36-17  2780.8  2051.32  25232  0  1872  0  0
155  192  2025-06-05 20-36-17  2782.4  2065.69  25232  0  1872  0  0
156  192  2025-06-05 20-36-17  2784  2080.08  25232  0  1872  0  0
157  192  2025-06-05 20-36-17  2785.6  2094.49  25232  0  1872  0  0
158  192  2025-06-05 20-36-17  2787.2  2108.92  25232  0  1872  0  0
159  192  2025-06-05 20-36-17  2788.8  2123.37  25232  0  1872  0  0
160  192  2025-06-05 20-36-17  2790.4  2137.84  25232  0  1872  0  0
161  192  2025-06-05 20-36-17  2792  2152.32  25232  0  1872  0  0
162  192  2025-06-05 20-36-17  2793.6  2166.83  25232  0  1872  0  0
163  192  2025-06-05 20-36-17  2795.2  2181.35  25232  0  1872  0  0
164  192  2025-06-05 20-36-17  2796.8  2195.89  25232  0  1872  0  0
165  192  2025-06-05 20-36-17  2798.4  2210.44  25232  0  1872  0  0
166  192  2025-06-05 20-36-17  2800  2225.01  25232  0  1872  0  0
167  192  2025-06-05 20-36-17  2801.6  2239.59  25232  0  1872  0  0
168  192  2025-06-05 20-36-17  2803.2  2254.19  25232  0  1872  0  0
169  192  2025-06-05 20-36-17  2804.8  2268.81  25232  0  1872  0  0
170  192  2025-06-05 20-36-17  2806.4  2283.43  25232  0  1872  0  0
171  192  2025-06-05 20-36-17  2808  2298.07  25232  0  1872  0  0
172  192  2025-06-05 20-36-17  2809.6  2312.73  25232  0  1872  0  0
173  192  2025-06-05 20-36-17  2811.2  2327.4  25232  0  1872  0  0
174  192  2025-06-05 20-36-17  2812.8  2342.08  25232  0  1872  0  0
175  192  2025-06-05 20-36-17  2814.4  2356.77  25232  0  1872  0  0
176  192  2025-06-05 20-36-17  2816  2371.47  25232  0  1872  0  0
177  192  2025-06-05 20-36-17  2817.6  2386.19  25232  0  1872  0  0
178  192  2025-06-05 20-36-17  2819.2  2400.92  25232  0  1872  0  0
179  192  2025-06-05 20-36-17  2820.8  2415.66  25232  0  1872  0  0
180  192  2025-06-05 20-36-17  2822.4  2430.41  25232  0  1872  0  0
181  192  2025-06-05 20-36-17  2824  2445.17  25232  0  1872  0  0
182  192  2025-06-05 20-36-17  2825.6  2459.95  25232  0  1872  0  0
183  192  2025-06-05 20-36-17  2827.2  2474.73  25232  0  1872  0  0
184  192  2025-06-05 20-36-17  2828.8  2489.52  25232  0  1872  0  0
185  192  2025-06-05 20-36-17  2830.4  2504.33  25232  0  1872  0  0
186  192  2025-06-05 20-36-17  14032  2519.13  25232  0  1872  0  0
187  192  2025-06-05 20-36-17  14033.6  2533.96  25232  0  1872  0  0
188  192  2025-06-05 20-36-17  14035.2  2548.82  25232  0  1872  0  0
189  192  2025-06-05 20-36-17  14036.8  2563.71  25232  0  1872  0  0
190  192  2025-06-05 20-36-17  14038.4  2578.63  25232  0  1872  0  0
191  192  2025-06-05 20-36-17  14040  2593.57  25232  0  1872  0  0
192  192  2025-06-05 20-36-17  14041.6  2608.54  25232  0  1872  0  0
193  192  2025-06-05 20-36-17  14043.2  2623.52  25232  0  1872  0  0
194  192  2025-06-05 20-36-17  14044.8  2638.52  25232  0  1872  0  0
195  192  2025-06-05 20-36-17  14046.4  2653.55  25232  0  1872  0  0
196  192  2025-06-05 20-36-17  14048  2668.59  25232  0  1872  0  0
197  192  2025-06-05 20-36-17  14104  2663.59  140432  0  1872  0  0
198  192  2025-06-05 20-36-17  14105.6  2652.24  140432  0  1872  0  0
199  192  2025-06-05 20-36-17  14107.2  2641.05  140432  0  1872  0  0
200  192  2025-06-05 20-36-17  14108.8  2630.03  140432  0  1872  0  0
201  192  2025-06-05 20-36-17  14110.4  2619.18  140432  0  1872  0  0
202  192  2025-06-05 20-36-17  14112  2608.51  140432  0  1872  0  0
203  192  2025-06-05 20-36-17  14113.6  2597.92  140432  0  1872  0  0
204  192  2025-06-05 20-36-17  14115.2  2587.4  140432  0  1872  0  0
205  192  2025-06-05 20-36-17  14116.8  2576.97  140432  0  1872  0  0
206  192  2025-06-05 20-36-17  14118.4  2566.61  140432  0  1872  0  0
207  192  2025-06-05 20-36-17  14120  2556.35  140432  0  1872  0  0
208  192  2025-06-05 20-36-17  14121.6  2546.17  140432  0  1872  0  0
209  192  2025-06-05 20-36-17  14123.2  2536.07  140432  0  1872  0  0
210  192  2025-06-05 20-36-17  14124.8  2526.07  140432  0  1872  0  0
211  192  2025-06-05 20-36-17  14126.4  2516.16  140432  0  1872  0  0
212  192  2025-06-05 20-36-17  14128  2506.35  140432  0  1872  0  0
213  192  2025-06-05 20-36-17  14129.6  2496.63  140432  0  1872  0  0
214  192  2025-06-05 20-36-17  14131.2  2487.01  140432  0  1872  0  0
215  192  2025-06-05 20-36-17  14132.8  2477.49  140432  0  1872  0  0
216  192  2025-06-05 20-36-17  14134.4  2468.08  140432  0  1872  0  0
217  192  2025-06-05 20-36-17  14136  2458.78  140432  0  1872  0  0
218  192  2025-06-05 20-36-17  14137.6  2449.58  140432  0  1872  0  0
219  192  2025-06-05 20-36-17  14139.2  2440.49  140432  0  1872  0  0
220  192  2025-06-05 20-36-17  14140.8  2431.52  140432  0  1872  0  0
221  192  2025-06-05 20-36-17  14142.4  2422.66  140432  0  1872  0  0
222  192  2025-06-05 20-36-17  14144  2413.93  140432  0  1872  0  0
223  192  2025-06-05 20-36-17  14145.6  2405.31  140432  0  1872  0  0
224  192  2025-06-05 20-36-17  14147.2  2396.82  140432  0  1872  0  0
225  192  2025-06-05 20-36-17  14148.8  2388.46  140432  0  1872  0  0
226  192  2025-06-05 20-36-17  14150.4  2380.22  140432  0  1872  0  0
227  192  2025-06-05 20-36-17  14152  2372.12  140432  0  1872  0  0
228  192  2025-06-05 20-36-17  14153.6  2364.15  140432  0  1872  0  0
229  192  2025-06-05 20-36-17  14155.2  2356.33  140432  0  1872  0  0
230  192  2025-06-05 20-36-17  14156.8  2348.64  140432  0  1872  0  0
231  192  2025-06-05 20-36-17  14158.4  2341.1  140432  0  1872  0  0
232  192  2025-06-05 20-36-17  14160  2333.71  140432  0  1872  0  0
233  192  2025-06-05 20-36-17  14161.6  2326.46  140432  0  1872  0  0
234  192  2025-06-05 20-36-17  14163.2  2319.37  140432  0  1872  0  0
235  192  2025-06-05 20-36-17  14164.8  2312.58  140432  0  1872  0  0
236  192  2025-06-05 20-36-17  14166.4  2306.1  140432  0  1872  0  0
237  192  2025-06-05 20-36-17  14168  2299.94  140432  0  1872  0  0
238  192  2025-06-05 20-36-17  14169.6  2294.1  140432  0  1872  0  0
239  192  2025-06-05 20-36-17  14171.2  2288.6  140432  0  1872  0  0
240  192  2025-06-05 20-36-17  14172.8  2283.43  140432  0  1872  0  0
241  192  2025-06-05 20-36-17  14174.4  2278.61  140432  0  1872  0  0
242  192  2025-06-05 20-36-17  14176  2274.15  140432  0  1872  0  0
243  192  2025-06-05 20-36-17  14177.6  2270.05  140432  0  1872  0  0
244  192  2025-06-05 20-36-17  14179.2  2266.31  140432  0  1872  0  0
245  192  2025-06-05 20-36-17  14180.8  2262.95  140432  0  1872  0  0
246  192  2025-06-05 20-36-17  14182.4  2259.97  140432  0  1872  0  0
247  192  2025-06-05 20-36-17  14184  2257.24  140432  0  1872  0  0
248  192  2025-06-05 20-36-17  14185.6  2254.76  140432  0  1872  0  0
249  192  2025-06-05 20-36-17  14187.2  2252.54  140432  0  1872  0  0
250  192  2025-06-05 20-36-17  14188.8  2250.57  140432  0  1872  0  0
251  192  2025-06-05 20-36-17  14190.4  2248.87  140432  0  1872  0  0
252  192  2025-06-05 20-36-17  14192  2247.42  140432  0  1872  0  0
253  192  2025-06-05 20-36-17  14193.6  2246.24  140432  0  1872  0  0
254  192  2025-06-05 20-36-17  14195.2  2245.32  140432  0  1872  0  0
255  192  2025-06-05 20-36-17  14196.8  2244.66  140432  0  1872  0  0
256  192  2025-06-05 20-36-17  14198.4  2244.43  140432  0  1872  0  0
257  192  2025-06-05 20-36-17  14200  2244.63  140432  0  1872  0  0
258  192  2025-06-05 20-36-17  14201.6  2245.27  140432  0  1872  0  0
259  192  2025-06-05 20-36-17  14203.2  2246.34  140432  0  1872  0  0
260  192  2025-06-05 20-36-17  14204.8  2247.84  140432  0  1872  0  0
261  192  2025-06-05 20-36-17  14206.4  2249.78  140432  0  1872  0  0
262  192  2025-06-05 20-36-17  14208  2252.15  140432  0  1872  0  0
263  192  2025-06-05 20-36-17  14209.6  2254.95  140432  0  1872  0  0
264  192  2025-06-05 20-36-17  14211.2  2258.18  140432  0  1872  0  0
265  192  2025-06-05 20-36-17  14212.8  2261.84  140432  0  1872  0  0
266  192  2025-06-05 20-36-17  14214.4  2265.92  140432  0  1872  0  0
267  192  2025-06-05 20-36-17  14216  2270.42  140432  0  1872  0  0
268  192  2025-06-05 20-36-17  14217.6  2275.33  140432  0  1872  0  0
269  192  2025-06-05 20-36-17  14219.2  2280.66  140432  0  1872  0  0
270  192  2025-06-05 20-36-17  14220.8  2286.4  140432  0  1872  0  0
271  192  2025-06-05 20-36-17  14222.4  2292.53  140432  0  1872  0  0
272  192  2025-06-05 20-36-17  14224  2298.77  140432  0  1872  0  0
273  192  2025-06-05 20-36-17  14225.6  2305.14  140432  0  1872  0  0
274  192  2025-06-05 20-36-17  14227.2  2311.61  140432  0  1872  0  0
275  192  2025-06-05 20-36-17  14228.8  2318.46  140432  0  1872  0  0
276  192  2025-06-05 20-36-17  14230.4  2325.42  140432  0  1872  0  0
277  192  2025-06-05 20-36-17  14232  2332.48  140432  0  1872  0  0
278  192  2025-06-05 20-36-17  14233.6  2339.64  140432  0  1872  0  0
279  192  2025-06-05 20-36-17  14235.2  2347.16  140432  0  1872  0  0
280  192  2025-06-05 20-36-17  14236.8  2354.77  140432  0  1872  0  0
281  192  2025-06-05 20-36-17  14238.4  2362.47  140432  0  1872  0  0
282  192  2025-06-05 20-36-17  14240  2370.25  140432  0  1872  0  0
283  192  2025-06-05 20-36-17  14241.6  2378.38  140432  0  1872  0  0
284  192  2025-06-05 20-36-17  14243.2  2386.59  140432  0  1872  0  0
285  192  2025-06-05 20-36-17  14244.8  2394.87  140432  0  1872  0  0
286  192  2025-06-05 20-36-17  14246.4  2403.23  140432  0  1872  0  0
287  192  2025-06-05 20-36-17  14248  2411.91  140432  0  1872  0  0
288  192  2025-06-05 20-36-17  14249.6  2420.66  140432  0  1872  0  0
289  192  2025-06-05 20-36-17  14251.2  2429.48  140432  0  1872  0  0
290  192  2025-06-05 20-36-17  14252.8  2438.61  140432  0  1872  0  0
291  192  2025-06-05 20-36-17  14254.4  2447.8  140432  0  1872  0  0
292  192  2025-06-05 20-36-17  14256  2457.04  140432  0  1872  0  0
293  192  2025-06-05 20-36-17  14257.6  2466.34  140432  0  1872  0  0
294  192  2025-06-05 20-36-17  14259.2  2475.93  140432  0  1872  0  0
295  192  2025-06-05 20-36-17  14260.8  2485.58  140432  0  1872  0  0
296  192  2025-06-05 20-36-17  14262.4  2495.27  140432  0  1872  0  0
297  192  2025-06-05 20-36-17  14264  2505  140432  0  1872  0  0
298  192  2025-06-05 20-36-17  14265.6  2515.02  140432  0  1872  0  0
299  192  2025-06-05 20-36-17  14267.2  2525.07  140432  0  1872  0  0
300  192  2025-06-05 20-36-17  14268.8  2535.16  140432  0  1872  0  0
301  192  2025-06-05 20-36-17  14270.4  2545.52  140432  0  1872  0  0
302  192  2025-06-05 20-36-17  14272  2555.91  140432  0  1872  0  0
303  192  2025-06-05 20-36-17  14273.6  2566.34  140432  0  1872  0  0
304  192  2025-06-05 20-36-17  14275.2  2577.02  140432  0  1872  0  0
305  192  2025-06-05 20-36-17  14276.8  2587.72  140432  0  1872  0  0
306  192  2025-06-05 20-36-17  14278.4  2598.46  140432  0  1872  0  0
307  192  2025-06-05 20-36-17  14280  2609.22  140432  0  1872  0  0
308  192  2025-06-05 20-36-17  14281.6  2620.21  140432  0  1872  0  0
309  192  2025-06-05 20-36-17  14283.2  2631.23  140432  0  1872  0  0
310  192  2025-06-05 20-36-17  14284.8  2642.27  140432  0  1872  0  0
311  192  2025-06-05 20-36-17  14286.4  2653.54  140432  0  1872  0  0
312  192  2025-06-05 20-36-17  14288  2664.83  140432  0  1872  0  0
313  192  2025-06-05 20-36-17  14958.4  2670.13  146832  -15632  1872  0  0
314  192  2025-06-05 20-36-17  14960  2666.47  146832  -15632  1872  0  0
315  192  2025-06-05 20-36-17  14961.6  2662.91  146832  -15632  1872  0  0
316  192  2025-06-05 20-36-17  14963.2  2659.46  146832  -15632  1872  0  0
317  192  2025-06-05 20-36-17  14964.8  2656.11  146832  -15632  1872  0  0
318  192  2025-06-05 20-36-17  14966.4  2652.87  146832  -15632  1872  0  0
319  192  2025-06-05 20-36-17  14968  2649.73  146832  -15632  1872  0  0
320  192  2025-06-05 20-36-17  14969.6  2646.7  146832  -15632  1872  0  0
321  192  2025-06-05 20-36-17  14971.2  2643.78  146832  -15632  1872  0  0
322  192  2025-06-05 20-36-17  14972.8  2640.97  146832  -15632  1872  0  0
323  192  2025-06-05 20-36-17  14974.4  2638.26  146832  -15632  1872  0  0
324  192  2025-06-05 20-36-17  14976  2635.67  146832  -15632  1872  0  0
325  192  2025-06-05 20-36-17  14977.6  2633.18  146832  -15632  1872  0  0
326  192  2025-06-05 20-36-17  14979.2  2630.81  146832  -15632  1872  0  0
327  192  2025-06-05 20-36-17  14980.8  2628.54  146832  -15632  1872  0  0
328  192  2025-06-05 20-36-17  14982.4  2626.39  146832  -15632  1872  0  0
329  192  2025-06-05 20-36-17  14984  2624.35  146832  -15632  1872  0  0
330  192  2025-06-05 20-36-17  14985.6  2622.42  146832  -15632  1872  0  0
331  192  2025-06-05 20-36-17  14987.2  2620.61  146832  -15632  1872  0  0
332  192  2025-06-05 20-36-17  14988.8  2618.91  146832  -15632  1872  0  0
333  192  2025-06-05 20-36-17  14990.4  2617.32  146832  -15632  1872  0  0
334  192  2025-06-05 20-36-17  14992  2615.85  146832  -15632  1872  0  0
335  192  2025-06-05 20-36-17  14993.6  2614.49  146832  -15632  1872  0  0
336  192  2025-06-05 20-36-17  14995.2  2613.25  146832  -15632  1872  0  0
337  192  2025-06-05 20-36-17  14996.8  2612.12  146832  -15632  1872  0  0
338  192  2025-06-05 20-36-17  14998.4  2611.11  146832  -15632  1872  0  0
339  192  2025-06-05 20-36-17  15000  2610.21  146832  -15632  1872  0  0
340  192  2025-06-05 20-36-17  15001.6  2609.43  146832  -15632  1872  0  0
341  192  2025-06-05 20-36-17  15003.2  2608.77  146832  -15632  1872  0  0
342  192  2025-06-05 20-36-17  15004.8  2608.22  146832  -15632  1872  0  0
343  192  2025-06-05 20-36-17  15006.4  2607.78  146832  -15632  1872  0  0
344  192  2025-06-05 20-36-17  15008  2607.47  146832  -15632  1872  0  0
345  192  2025-06-05 20-36-17  15009.6  2607.27  146832  -15632  1872  0  0
346  192  2025-06-05 20-36-17  15011.2  2607.18  146832  -15632  1872  0  0
347  192  2025-06-05 20-36-17  15012.8  2607.22  146832  -15632  1872  0  0
348  192  2025-06-05 20-36-17  15014.4  2607.37  146832  -15632  1872  0  0
349  192  2025-06-05 20-36-17  15016  2607.63  146832  -15632  1872  0  0
350  192  2025-06-05 20-36-17  15017.6  2608.02  146832  -15632  1872  0  0
351  192  2025-06-05 20-36-17  15019.2  2608.52  146832  -15632  1872  0  0
352  192  2025-06-05 20-36-17  15020.8  2609.13  146832  -15632  1872  0  0
353  192  2025-06-05 20-36-17  15022.4  2609.86  146832  -15632  1872  0  0
354  192  2025-06-05 20-36-17  15024  2610.71  146832  -15632  1872  0  0
355  192  2025-06-05 20-36-17  15025.6  2611.67  146832  -15632  1872  0  0
356  192  2025-06-05 20-36-17  15027.2  2612.75  146832  -15632  1872  0  0
