SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-10 20-59-56  0  2440  -14512  192  2672
1  160  2025-06-10 20-59-56  1.6  2448.01  -14511.9  192.086  2656
2  160  2025-06-10 20-59-56  3.2  2456.02  -14511.6  192.173  2640
3  160  2025-06-10 20-59-56  4.8  2464.03  -14511.2  192.259  2624
4  160  2025-06-10 20-59-56  6.4  2472.05  -14510.6  192.345  2608
5  160  2025-06-10 20-59-56  8  2480.06  -14509.9  192.432  2592
6  160  2025-06-10 20-59-56  9.6  2488.07  -14509.1  192.518  2576
7  160  2025-06-10 20-59-56  11.2  2496.07  -14508.1  192.604  2560
8  160  2025-06-10 20-59-56  12.8  2504.06  -14507  192.691  2544
9  160  2025-06-10 20-59-56  14.4  2512.04  -14505.7  192.777  2528
10  160  2025-06-10 20-59-56  128  2520  -14504.3  192.863  2512
11  160  2025-06-10 20-59-56  129.6  2527.95  -14502.7  192.95  2496
12  160  2025-06-10 20-59-56  131.2  2535.88  -14501.1  193.036  2480
13  160  2025-06-10 20-59-56  132.8  2543.78  -14499.2  193.122  2464
14  160  2025-06-10 20-59-56  134.4  2551.66  -14497.3  193.209  2448
15  160  2025-06-10 20-59-56  136  2559.51  -14495.2  193.295  2432
16  160  2025-06-10 20-59-56  137.6  2567.33  -14492.9  193.381  2416
17  160  2025-06-10 20-59-56  139.2  2575.13  -14490.5  193.468  2400
18  160  2025-06-10 20-59-56  140.8  2582.88  -14488  193.554  2384
19  160  2025-06-10 20-59-56  142.4  2590.6  -14485.4  193.64  2368
20  160  2025-06-10 20-59-56  144  2598.28  -14482.6  193.727  2352
21  160  2025-06-10 20-59-56  145.6  2605.92  -14479.6  193.813  2337.5
22  160  2025-06-10 20-59-56  147.2  2613.54  -14476.6  193.899  2325.96
23  160  2025-06-10 20-59-56  148.8  2621.13  -14473.5  193.986  2316.8
24  160  2025-06-10 20-59-56  150.4  2628.7  -14470.4  194.072  2309.53
25  160  2025-06-10 20-59-56  152  2636.26  -14467.2  194.158  2303.78
26  160  2025-06-10 20-59-56  153.6  2643.82  -14463.9  194.245  2299.24
27  160  2025-06-10 20-59-56  155.2  2651.37  -14460.6  194.331  2295.68
28  160  2025-06-10 20-59-56  156.8  2658.91  -14457.3  194.417  2292.9
29  160  2025-06-10 20-59-56  158.4  2666.46  -14454  194.504  2290.75
30  160  2025-06-10 20-59-56  160  2674.01  -14450.6  194.59  2289.11
31  160  2025-06-10 20-59-56  161.6  2681.56  -14447.3  194.676  2287.89
32  160  2025-06-10 20-59-56  163.2  2689.12  -14443.9  194.763  2287
33  160  2025-06-10 20-59-56  164.8  2696.68  -14440.5  194.849  2286.38
34  160  2025-06-10 20-59-56  166.4  2704.25  -14437.1  194.935  2285.98
35  160  2025-06-10 20-59-56  168  2711.83  -14433.7  195.022  2285.75
36  160  2025-06-10 20-59-56  169.6  2719.41  -14430.3  195.108  2285.66
37  160  2025-06-10 20-59-56  171.2  2727  -14426.9  195.194  2285.69
38  160  2025-06-10 20-59-56  172.8  2734.6  -14423.5  195.281  2285.81
39  160  2025-06-10 20-59-56  174.4  2742.21  -14420.1  195.367  2286.01
40  160  2025-06-10 20-59-56  176  2749.83  -14416.7  195.453  2286.26
41  160  2025-06-10 20-59-56  177.6  2757.45  -14413.3  195.54  2286.56
