SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-11 20-55-30  0  2440  -14512  192  2672
1  160  2025-06-11 20-55-30  1.6  2447.99  -14512  191.914  2670.38
2  160  2025-06-11 20-55-30  3.2  2455.97  -14512  191.827  2668.75
3  160  2025-06-11 20-55-30  4.8  2463.95  -14511.9  191.741  2667.1
4  160  2025-06-11 20-55-30  6.4  2471.91  -14511.9  191.655  2665.44
5  160  2025-06-11 20-55-30  8  2479.87  -14511.8  191.568  2663.76
6  160  2025-06-11 20-55-30  9.6  2487.82  -14511.7  191.482  2662.06
7  160  2025-06-11 20-55-30  11.2  2495.76  -14511.6  191.396  2660.35
8  160  2025-06-11 20-55-30  12.8  2503.69  -14511.5  191.309  2658.62
9  160  2025-06-11 20-55-30  14.4  2511.61  -14511.4  191.223  2656.88
10  160  2025-06-11 20-55-30  128  2519.52  -14511.2  191.137  2655.12
11  160  2025-06-11 20-55-30  129.6  2527.42  -14511  191.05  2653.34
12  160  2025-06-11 20-55-30  131.2  2535.32  -14510.9  190.964  2651.55
13  160  2025-06-11 20-55-30  132.8  2543.2  -14510.7  190.878  2649.74
14  160  2025-06-11 20-55-30  134.4  2551.08  -14510.5  190.791  2647.92
15  160  2025-06-11 20-55-30  136  2558.95  -14510.2  190.705  2646.08
16  160  2025-06-11 20-55-30  137.6  2566.81  -14510  190.619  2644.22
17  160  2025-06-11 20-55-30  139.2  2574.65  -14509.8  190.532  2642.35
18  160  2025-06-11 20-55-30  140.8  2582.49  -14509.5  190.446  2640.46
19  160  2025-06-11 20-55-30  142.4  2590.33  -14509.2  190.36  2638.56
20  160  2025-06-11 20-55-30  144  2598.15  -14508.9  190.273  2636.64
21  160  2025-06-11 20-55-30  145.6  2605.96  -14508.6  190.187  2634.7
22  160  2025-06-11 20-55-30  147.2  2613.76  -14508.2  190.101  2632.75
23  160  2025-06-11 20-55-30  148.8  2621.56  -14507.9  190.014  2630.78
24  160  2025-06-11 20-55-30  150.4  2629.34  -14507.5  189.928  2628.8
25  160  2025-06-11 20-55-30  152  2637.11  -14507.1  189.842  2626.8
26  160  2025-06-11 20-55-30  153.6  2644.88  -14506.7  189.755  2624.78
27  160  2025-06-11 20-55-30  155.2  2652.64  -14506.3  189.669  2622.75
28  160  2025-06-11 20-55-30  156.8  2660.38  -14505.9  189.583  2620.7
29  160  2025-06-11 20-55-30  158.4  2668.12  -14505.4  189.496  2618.64
30  160  2025-06-11 20-55-30  160  2675.84  -14505  189.41  2616.56
31  160  2025-06-11 20-55-30  161.6  2683.56  -14504.5  189.324  2614.46
