SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
35  176  2025-06-05 20-36-18  2643.2  2660.89  25232  0  1872  0  0
36  176  2025-06-05 20-36-18  2644.8  2661.93  25232  0  1872  0  0
37  176  2025-06-05 20-36-18  2646.4  2663.05  25232  0  1872  0  0
38  176  2025-06-05 20-36-18  2648  2664.24  25232  0  1872  0  0
39  176  2025-06-05 20-36-18  2649.6  2665.5  25232  0  1872  0  0
40  176  2025-06-05 20-36-18  2651.2  2666.83  25232  0  1872  0  0
41  176  2025-06-05 20-36-18  2652.8  2668.24  25232  0  1872  0  0
42  176  2025-06-05 20-36-18  2654.4  2669.72  25232  0  1872  0  0
43  176  2025-06-05 20-36-18  2656  2671.28  25232  0  1872  0  0
44  176  2025-06-05 20-36-18  14713.6  2668.68  143632  15632  1872  0  0
45  176  2025-06-05 20-36-18  14715.2  2664.69  143632  15632  1872  0  0
46  176  2025-06-05 20-36-18  14716.8  2660.79  143632  15632  1872  0  0
47  176  2025-06-05 20-36-18  14718.4  2656.96  143632  15632  1872  0  0
48  176  2025-06-05 20-36-18  14720  2653.21  143632  15632  1872  0  0
49  176  2025-06-05 20-36-18  14721.6  2649.55  143632  15632  1872  0  0
50  176  2025-06-05 20-36-18  14723.2  2645.97  143632  15632  1872  0  0
51  176  2025-06-05 20-36-18  14724.8  2642.47  143632  15632  1872  0  0
52  176  2025-06-05 20-36-18  14726.4  2639.06  143632  15632  1872  0  0
53  176  2025-06-05 20-36-18  14728  2635.74  143632  15632  1872  0  0
54  176  2025-06-05 20-36-18  14729.6  2632.5  143632  15632  1872  0  0
55  176  2025-06-05 20-36-18  14731.2  2629.34  143632  15632  1872  0  0
56  176  2025-06-05 20-36-18  14732.8  2626.28  143632  15632  1872  0  0
57  176  2025-06-05 20-36-18  14734.4  2623.3  143632  15632  1872  0  0
58  176  2025-06-05 20-36-18  14736  2620.41  143632  15632  1872  0  0
59  176  2025-06-05 20-36-18  14737.6  2617.61  143632  15632  1872  0  0
60  176  2025-06-05 20-36-18  14739.2  2614.9  143632  15632  1872  0  0
61  176  2025-06-05 20-36-18  14740.8  2612.28  143632  15632  1872  0  0
62  176  2025-06-05 20-36-18  14742.4  2609.75  143632  15632  1872  0  0
63  176  2025-06-05 20-36-18  14744  2607.31  143632  15632  1872  0  0
64  176  2025-06-05 20-36-18  14745.6  2604.96  143632  15632  1872  0  0
65  176  2025-06-05 20-36-18  14747.2  2602.7  143632  15632  1872  0  0
66  176  2025-06-05 20-36-18  14748.8  2600.54  143632  15632  1872  0  0
67  176  2025-06-05 20-36-18  14750.4  2598.47  143632  15632  1872  0  0
68  176  2025-06-05 20-36-18  14752  2596.5  143632  15632  1872  0  0
69  176  2025-06-05 20-36-18  14753.6  2594.62  143632  15632  1872  0  0
70  176  2025-06-05 20-36-18  14755.2  2592.83  143632  15632  1872  0  0
71  176  2025-06-05 20-36-18  14756.8  2591.14  143632  15632  1872  0  0
72  176  2025-06-05 20-36-18  14758.4  2589.54  143632  15632  1872  0  0
73  176  2025-06-05 20-36-18  14760  2588.04  143632  15632  1872  0  0
74  176  2025-06-05 20-36-18  14761.6  2586.64  143632  15632  1872  0  0
75  176  2025-06-05 20-36-18  14763.2  2585.33  143632  15632  1872  0  0
76  176  2025-06-05 20-36-18  14764.8  2584.12  143632  15632  1872  0  0
77  176  2025-06-05 20-36-18  14766.4  2583  143632  15632  1872  0  0
78  176  2025-06-05 20-36-18  14768  2581.99  143632  15632  1872  0  0
79  176  2025-06-05 20-36-18  14769.6  2581.07  143632  15632  1872  0  0
80  176  2025-06-05 20-36-18  14771.2  2580.25  143632  15632  1872  0  0
81  176  2025-06-05 20-36-18  14772.8  2579.52  143632  15632  1872  0  0
82  176  2025-06-05 20-36-18  14774.4  2578.9  143632  15632  1872  0  0
83  176  2025-06-05 20-36-18  14776  2578.37  143632  15632  1872  0  0
84  176  2025-06-05 20-36-18  14777.6  2577.94  143632  15632  1872  0  0
85  176  2025-06-05 20-36-18  14779.2  2577.61  143632  15632  1872  0  0
86  176  2025-06-05 20-36-18  14780.8  2577.38  143632  15632  1872  0  0
87  176  2025-06-05 20-36-18  14782.4  2577.25  143632  15632  1872  0  0
88  176  2025-06-05 20-36-18  14784  2577.22  143632  15632  1872  0  0
89  176  2025-06-05 20-36-18  14785.6  2577.28  143632  15632  1872  0  0
90  176  2025-06-05 20-36-18  14787.2  2577.45  143632  15632  1872  0  0
91  176  2025-06-05 20-36-18  14788.8  2577.71  143632  15632  1872  0  0
92  176  2025-06-05 20-36-18  14790.4  2578.07  143632  15632  1872  0  0
93  176  2025-06-05 20-36-18  14792  2578.53  143632  15632  1872  0  0
94  176  2025-06-05 20-36-18  14793.6  2579.09  143632  15632  1872  0  0
95  176  2025-06-05 20-36-18  14795.2  2579.75  143632  15632  1872  0  0
96  176  2025-06-05 20-36-18  14796.8  2580.51  143632  15632  1872  0  0
97  176  2025-06-05 20-36-18  14798.4  2581.37  143632  15632  1872  0  0
98  176  2025-06-05 20-36-18  14800  2582.32  143632  15632  1872  0  0
99  176  2025-06-05 20-36-18  14801.6  2583.37  143632  15632  1872  0  0
100  176  2025-06-05 20-36-18  14803.2  2584.52  143632  15632  1872  0  0
101  176  2025-06-05 20-36-18  14804.8  2585.77  143632  15632  1872  0  0
102  176  2025-06-05 20-36-18  14806.4  2587.12  143632  15632  1872  0  0
103  176  2025-06-05 20-36-18  14808  2588.56  143632  15632  1872  0  0
104  176  2025-06-05 20-36-18  14809.6  2590.1  143632  15632  1872  0  0
105  176  2025-06-05 20-36-18  14811.2  2591.74  143632  15632  1872  0  0
106  176  2025-06-05 20-36-18  14812.8  2593.47  143632  15632  1872  0  0
107  176  2025-06-05 20-36-18  14814.4  2595.3  143632  15632  1872  0  0
108  176  2025-06-05 20-36-18  14816  2597.23  143632  15632  1872  0  0
109  176  2025-06-05 20-36-18  14817.6  2599.25  143632  15632  1872  0  0
110  176  2025-06-05 20-36-18  14819.2  2601.36  143632  15632  1872  0  0
111  176  2025-06-05 20-36-18  14820.8  2603.57  143632  15632  1872  0  0
112  176  2025-06-05 20-36-18  14822.4  2605.87  143632  15632  1872  0  0
113  176  2025-06-05 20-36-18  14824  2608.27  143632  15632  1872  0  0
114  176  2025-06-05 20-36-18  14825.6  2610.76  143632  15632  1872  0  0
115  176  2025-06-05 20-36-18  14827.2  2613.35  143632  15632  1872  0  0
116  176  2025-06-05 20-36-18  14828.8  2616.02  143632  15632  1872  0  0
117  176  2025-06-05 20-36-18  14830.4  2618.79  143632  15632  1872  0  0
118  176  2025-06-05 20-36-18  14832  2621.65  143632  15632  1872  0  0
119  176  2025-06-05 20-36-18  14833.6  2624.6  143632  15632  1872  0  0
120  176  2025-06-05 20-36-18  14835.2  2627.64  143632  15632  1872  0  0
121  176  2025-06-05 20-36-18  14836.8  2630.77  143632  15632  1872  0  0
122  176  2025-06-05 20-36-18  14838.4  2633.98  143632  15632  1872  0  0
123  176  2025-06-05 20-36-18  14840  2637.29  143632  15632  1872  0  0
124  176  2025-06-05 20-36-18  14841.6  2640.68  143632  15632  1872  0  0
125  176  2025-06-05 20-36-18  14843.2  2644.17  143632  15632  1872  0  0
126  176  2025-06-05 20-36-18  14844.8  2647.73  143632  15632  1872  0  0
127  176  2025-06-05 20-36-18  14846.4  2651.39  143632  15632  1872  0  0
128  176  2025-06-05 20-36-18  14848  2655.13  143632  15632  1872  0  0
129  176  2025-06-05 20-36-18  14849.6  2658.95  143632  15632  1872  0  0
130  176  2025-06-05 20-36-18  14851.2  2662.86  143632  15632  1872  0  0
131  176  2025-06-05 20-36-18  14852.8  2666.85  143632  15632  1872  0  0
132  176  2025-06-05 20-36-18  14854.4  2670.93  143632  15632  1872  0  0
133  176  2025-06-05 20-36-18  15116.8  2666.62  146832  15632  1872  0  0
134  176  2025-06-05 20-36-18  15118.4  2660.4  146832  15632  1872  0  0
135  176  2025-06-05 20-36-18  15120  2654.25  146832  15632  1872  0  0
136  176  2025-06-05 20-36-18  15121.6  2648.17  146832  15632  1872  0  0
137  176  2025-06-05 20-36-18  15123.2  2642.16  146832  15632  1872  0  0
138  176  2025-06-05 20-36-18  15124.8  2636.23  146832  15632  1872  0  0
139  176  2025-06-05 20-36-18  15126.4  2630.36  146832  15632  1872  0  0
140  176  2025-06-05 20-36-18  15128  2624.58  146832  15632  1872  0  0
141  176  2025-06-05 20-36-18  15129.6  2618.87  146832  15632  1872  0  0
142  176  2025-06-05 20-36-18  15131.2  2613.23  146832  15632  1872  0  0
143  176  2025-06-05 20-36-18  15132.8  2607.67  146832  15632  1872  0  0
144  176  2025-06-05 20-36-18  15134.4  2602.2  146832  15632  1872  0  0
145  176  2025-06-05 20-36-18  15136  2596.8  146832  15632  1872  0  0
146  176  2025-06-05 20-36-18  15137.6  2591.48  146832  15632  1872  0  0
147  176  2025-06-05 20-36-18  15139.2  2586.24  146832  15632  1872  0  0
148  176  2025-06-05 20-36-18  15140.8  2581.09  146832  15632  1872  0  0
149  176  2025-06-05 20-36-18  15142.4  2576.01  146832  15632  1872  0  0
150  176  2025-06-05 20-36-18  15144  2571.03  146832  15632  1872  0  0
151  176  2025-06-05 20-36-18  15145.6  2566.12  146832  15632  1872  0  0
152  176  2025-06-05 20-36-18  15147.2  2561.31  146832  15632  1872  0  0
153  176  2025-06-05 20-36-18  15148.8  2556.58  146832  15632  1872  0  0
154  176  2025-06-05 20-36-18  15150.4  2551.94  146832  15632  1872  0  0
155  176  2025-06-05 20-36-18  15152  2547.39  146832  15632  1872  0  0
156  176  2025-06-05 20-36-18  15153.6  2542.92  146832  15632  1872  0  0
157  176  2025-06-05 20-36-18  15155.2  2538.55  146832  15632  1872  0  0
158  176  2025-06-05 20-36-18  15156.8  2534.28  146832  15632  1872  0  0
159  176  2025-06-05 20-36-18  15158.4  2530.09  146832  15632  1872  0  0
160  176  2025-06-05 20-36-18  15160  2526  146832  15632  1872  0  0
161  176  2025-06-05 20-36-18  15161.6  2522  146832  15632  1872  0  0
162  176  2025-06-05 20-36-18  15163.2  2518.1  146832  15632  1872  0  0
163  176  2025-06-05 20-36-18  15164.8  2514.3  146832  15632  1872  0  0
164  176  2025-06-05 20-36-18  15166.4  2510.59  146832  15632  1872  0  0
165  176  2025-06-05 20-36-18  15168  2506.98  146832  15632  1872  0  0
166  176  2025-06-05 20-36-18  15169.6  2503.47  146832  15632  1872  0  0
167  176  2025-06-05 20-36-18  15171.2  2500.06  146832  15632  1872  0  0
168  176  2025-06-05 20-36-18  15172.8  2496.75  146832  15632  1872  0  0
169  176  2025-06-05 20-36-18  15174.4  2493.55  146832  15632  1872  0  0
170  176  2025-06-05 20-36-18  15176  2490.44  146832  15632  1872  0  0
171  176  2025-06-05 20-36-18  15177.6  2487.44  146832  15632  1872  0  0
172  176  2025-06-05 20-36-18  15179.2  2484.54  146832  15632  1872  0  0
173  176  2025-06-05 20-36-18  15180.8  2481.75  146832  15632  1872  0  0
174  176  2025-06-05 20-36-18  15182.4  2479.07  146832  15632  1872  0  0
175  176  2025-06-05 20-36-18  15184  2476.49  146832  15632  1872  0  0
176  176  2025-06-05 20-36-18  15185.6  2474.01  146832  15632  1872  0  0
177  176  2025-06-05 20-36-18  15187.2  2471.65  146832  15632  1872  0  0
178  176  2025-06-05 20-36-18  15188.8  2469.39  146832  15632  1872  0  0
179  176  2025-06-05 20-36-18  15190.4  2467.24  146832  15632  1872  0  0
180  176  2025-06-05 20-36-18  15192  2465.21  146832  15632  1872  0  0
181  176  2025-06-05 20-36-18  15193.6  2463.28  146832  15632  1872  0  0
182  176  2025-06-05 20-36-18  15195.2  2461.46  146832  15632  1872  0  0
183  176  2025-06-05 20-36-18  15196.8  2459.75  146832  15632  1872  0  0
184  176  2025-06-05 20-36-18  15198.4  2458.16  146832  15632  1872  0  0
185  176  2025-06-05 20-36-18  15200  2456.68  146832  15632  1872  0  0
186  176  2025-06-05 20-36-18  15201.6  2455.31  146832  15632  1872  0  0
187  176  2025-06-05 20-36-18  15203.2  2454.05  146832  15632  1872  0  0
188  176  2025-06-05 20-36-18  15204.8  2452.91  146832  15632  1872  0  0
189  176  2025-06-05 20-36-18  15206.4  2451.88  146832  15632  1872  0  0
190  176  2025-06-05 20-36-18  15208  2450.96  146832  15632  1872  0  0
191  176  2025-06-05 20-36-18  15209.6  2450.16  146832  15632  1872  0  0
192  176  2025-06-05 20-36-18  15211.2  2449.47  146832  15632  1872  0  0
193  176  2025-06-05 20-36-18  15212.8  2448.9  146832  15632  1872  0  0
194  176  2025-06-05 20-36-18  15214.4  2448.45  146832  15632  1872  0  0
195  176  2025-06-05 20-36-18  15216  2448.1  146832  15632  1872  0  0
196  176  2025-06-05 20-36-18  15217.6  2447.88  146832  15632  1872  0  0
197  176  2025-06-05 20-36-18  15219.2  2447.77  146832  15632  1872  0  0
198  176  2025-06-05 20-36-18  15220.8  2447.77  146832  15632  1872  0  0
199  176  2025-06-05 20-36-18  15222.4  2447.89  146832  15632  1872  0  0
200  176  2025-06-05 20-36-18  15224  2448.13  146832  15632  1872  0  0
201  176  2025-06-05 20-36-18  15225.6  2448.48  146832  15632  1872  0  0
202  176  2025-06-05 20-36-18  15227.2  2448.94  146832  15632  1872  0  0
203  176  2025-06-05 20-36-18  15228.8  2449.52  146832  15632  1872  0  0
204  176  2025-06-05 20-36-18  15230.4  2450.22  146832  15632  1872  0  0
205  176  2025-06-05 20-36-18  15232  2451.03  146832  15632  1872  0  0
206  176  2025-06-05 20-36-18  15233.6  2451.96  146832  15632  1872  0  0
207  176  2025-06-05 20-36-18  15235.2  2453  146832  15632  1872  0  0
208  176  2025-06-05 20-36-18  15236.8  2454.15  146832  15632  1872  0  0
209  176  2025-06-05 20-36-18  15238.4  2455.42  146832  15632  1872  0  0
210  176  2025-06-05 20-36-18  15240  2456.81  146832  15632  1872  0  0
211  176  2025-06-05 20-36-18  15241.6  2458.3  146832  15632  1872  0  0
212  176  2025-06-05 20-36-18  15243.2  2459.91  146832  15632  1872  0  0
213  176  2025-06-05 20-36-18  15244.8  2461.63  146832  15632  1872  0  0
214  176  2025-06-05 20-36-18  15246.4  2463.47  146832  15632  1872  0  0
215  176  2025-06-05 20-36-18  15248  2465.41  146832  15632  1872  0  0
216  176  2025-06-05 20-36-18  15249.6  2467.47  146832  15632  1872  0  0
217  176  2025-06-05 20-36-18  15251.2  2469.63  146832  15632  1872  0  0
218  176  2025-06-05 20-36-18  15252.8  2471.91  146832  15632  1872  0  0
219  176  2025-06-05 20-36-18  15254.4  2474.3  146832  15632  1872  0  0
220  176  2025-06-05 20-36-18  15256  2476.79  146832  15632  1872  0  0
221  176  2025-06-05 20-36-18  15257.6  2479.4  146832  15632  1872  0  0
222  176  2025-06-05 20-36-18  15259.2  2482.11  146832  15632  1872  0  0
223  176  2025-06-05 20-36-18  15260.8  2484.92  146832  15632  1872  0  0
224  176  2025-06-05 20-36-18  15262.4  2487.85  146832  15632  1872  0  0
225  176  2025-06-05 20-36-18  15264  2490.88  146832  15632  1872  0  0
226  176  2025-06-05 20-36-18  15265.6  2494.01  146832  15632  1872  0  0
227  176  2025-06-05 20-36-18  15267.2  2497.25  146832  15632  1872  0  0
228  176  2025-06-05 20-36-18  15268.8  2500.59  146832  15632  1872  0  0
229  176  2025-06-05 20-36-18  15270.4  2504.03  146832  15632  1872  0  0
230  176  2025-06-05 20-36-18  15272  2507.58  146832  15632  1872  0  0
231  176  2025-06-05 20-36-18  15273.6  2511.22  146832  15632  1872  0  0
232  176  2025-06-05 20-36-18  15275.2  2514.97  146832  15632  1872  0  0
233  176  2025-06-05 20-36-18  15276.8  2518.82  146832  15632  1872  0  0
234  176  2025-06-05 20-36-18  15278.4  2522.76  146832  15632  1872  0  0
235  176  2025-06-05 20-36-18  15280  2526.8  146832  15632  1872  0  0
236  176  2025-06-05 20-36-18  15281.6  2530.94  146832  15632  1872  0  0
237  176  2025-06-05 20-36-18  15283.2  2535.17  146832  15632  1872  0  0
238  176  2025-06-05 20-36-18  15284.8  2539.5  146832  15632  1872  0  0
239  176  2025-06-05 20-36-18  15286.4  2543.92  146832  15632  1872  0  0
240  176  2025-06-05 20-36-18  15288  2548.43  146832  15632  1872  0  0
241  176  2025-06-05 20-36-18  15289.6  2553.04  146832  15632  1872  0  0
242  176  2025-06-05 20-36-18  15291.2  2557.74  146832  15632  1872  0  0
243  176  2025-06-05 20-36-18  15292.8  2562.53  146832  15632  1872  0  0
244  176  2025-06-05 20-36-18  15294.4  2567.4  146832  15632  1872  0  0
245  176  2025-06-05 20-36-18  15296  2572.37  146832  15632  1872  0  0
246  176  2025-06-05 20-36-18  15297.6  2577.42  146832  15632  1872  0  0
247  176  2025-06-05 20-36-18  15299.2  2582.56  146832  15632  1872  0  0
248  176  2025-06-05 20-36-18  15300.8  2587.78  146832  15632  1872  0  0
249  176  2025-06-05 20-36-18  15302.4  2593.09  146832  15632  1872  0  0
250  176  2025-06-05 20-36-18  15304  2598.48  146832  15632  1872  0  0
251  176  2025-06-05 20-36-18  15305.6  2603.96  146832  15632  1872  0  0
252  176  2025-06-05 20-36-18  15307.2  2609.51  146832  15632  1872  0  0
253  176  2025-06-05 20-36-18  15308.8  2615.15  146832  15632  1872  0  0
254  176  2025-06-05 20-36-18  15310.4  2620.86  146832  15632  1872  0  0
255  176  2025-06-05 20-36-18  15312  2626.66  146832  15632  1872  0  0
256  176  2025-06-05 20-36-18  15313.6  2632.53  146832  15632  1872  0  0
257  176  2025-06-05 20-36-18  15315.2  2638.48  146832  15632  1872  0  0
258  176  2025-06-05 20-36-18  15316.8  2644.5  146832  15632  1872  0  0
259  176  2025-06-05 20-36-18  15318.4  2650.6  146832  15632  1872  0  0
260  176  2025-06-05 20-36-18  15320  2656.78  146832  15632  1872  0  0
261  176  2025-06-05 20-36-18  15321.6  2663.02  146832  15632  1872  0  0
262  176  2025-06-05 20-36-18  15323.2  2669.34  146832  15632  1872  0  0
263  176  2025-06-05 20-36-18  15528  2664.73  150032  15632  1872  0  0
264  176  2025-06-05 20-36-18  15529.6  2657.25  150032  15632  1872  0  0
265  176  2025-06-05 20-36-18  15531.2  2649.84  150032  15632  1872  0  0
266  176  2025-06-05 20-36-18  15532.8  2642.48  150032  15632  1872  0  0
267  176  2025-06-05 20-36-18  15534.4  2635.19  150032  15632  1872  0  0
268  176  2025-06-05 20-36-18  15536  2627.97  150032  15632  1872  0  0
269  176  2025-06-05 20-36-18  15537.6  2620.81  150032  15632  1872  0  0
270  176  2025-06-05 20-36-18  15539.2  2613.72  150032  15632  1872  0  0
271  176  2025-06-05 20-36-18  15540.8  2606.7  150032  15632  1872  0  0
272  176  2025-06-05 20-36-18  15542.4  2599.74  150032  15632  1872  0  0
273  176  2025-06-05 20-36-18  15544  2592.86  150032  15632  1872  0  0
274  176  2025-06-05 20-36-18  15545.6  2586.05  150032  15632  1872  0  0
275  176  2025-06-05 20-36-18  15547.2  2579.31  150032  15632  1872  0  0
276  176  2025-06-05 20-36-18  15548.8  2572.64  150032  15632  1872  0  0
277  176  2025-06-05 20-36-18  15550.4  2566.05  150032  15632  1872  0  0
278  176  2025-06-05 20-36-18  15552  2559.54  150032  15632  1872  0  0
279  176  2025-06-05 20-36-18  15553.6  2553.1  150032  15632  1872  0  0
280  176  2025-06-05 20-36-18  15555.2  2546.74  150032  15632  1872  0  0
281  176  2025-06-05 20-36-18  15556.8  2540.46  150032  15632  1872  0  0
282  176  2025-06-05 20-36-18  15558.4  2534.26  150032  15632  1872  0  0
283  176  2025-06-05 20-36-18  15560  2528.14  150032  15632  1872  0  0
284  176  2025-06-05 20-36-18  15561.6  2522.11  150032  15632  1872  0  0
285  176  2025-06-05 20-36-18  15563.2  2516.15  150032  15632  1872  0  0
286  176  2025-06-05 20-36-18  15564.8  2510.29  150032  15632  1872  0  0
287  176  2025-06-05 20-36-18  15566.4  2504.51  150032  15632  1872  0  0
288  176  2025-06-05 20-36-18  15568  2498.82  150032  15632  1872  0  0
289  176  2025-06-05 20-36-18  15569.6  2493.21  150032  15632  1872  0  0
290  176  2025-06-05 20-36-18  15571.2  2487.7  150032  15632  1872  0  0
291  176  2025-06-05 20-36-18  15572.8  2482.28  150032  15632  1872  0  0
292  176  2025-06-05 20-36-18  15574.4  2476.95  150032  15632  1872  0  0
293  176  2025-06-05 20-36-18  15576  2471.72  150032  15632  1872  0  0
294  176  2025-06-05 20-36-18  15577.6  2466.58  150032  15632  1872  0  0
295  176  2025-06-05 20-36-18  15579.2  2461.53  150032  15632  1872  0  0
296  176  2025-06-05 20-36-18  15580.8  2456.59  150032  15632  1872  0  0
297  176  2025-06-05 20-36-18  15582.4  2451.74  150032  15632  1872  0  0
298  176  2025-06-05 20-36-18  15584  2446.99  150032  15632  1872  0  0
299  176  2025-06-05 20-36-18  15585.6  2442.34  150032  15632  1872  0  0
300  176  2025-06-05 20-36-18  15587.2  2437.8  150032  15632  1872  0  0
301  176  2025-06-05 20-36-18  15588.8  2433.36  150032  15632  1872  0  0
302  176  2025-06-05 20-36-18  15590.4  2429.02  150032  15632  1872  0  0
303  176  2025-06-05 20-36-18  15592  2424.79  150032  15632  1872  0  0
304  176  2025-06-05 20-36-18  15593.6  2420.66  150032  15632  1872  0  0
305  176  2025-06-05 20-36-18  15595.2  2416.65  150032  15632  1872  0  0
306  176  2025-06-05 20-36-18  15596.8  2412.74  150032  15632  1872  0  0
307  176  2025-06-05 20-36-18  15598.4  2408.94  150032  15632  1872  0  0
308  176  2025-06-05 20-36-18  15600  2405.26  150032  15632  1872  0  0
309  176  2025-06-05 20-36-18  15601.6  2401.68  150032  15632  1872  0  0
310  176  2025-06-05 20-36-18  15603.2  2398.22  150032  15632  1872  0  0
311  176  2025-06-05 20-36-18  15604.8  2394.88  150032  15632  1872  0  0
312  176  2025-06-05 20-36-18  15606.4  2391.65  150032  15632  1872  0  0
313  176  2025-06-05 20-36-18  15608  2388.54  150032  15632  1872  0  0
314  176  2025-06-05 20-36-18  15609.6  2385.54  150032  15632  1872  0  0
315  176  2025-06-05 20-36-18  15611.2  2382.67  150032  15632  1872  0  0
316  176  2025-06-05 20-36-18  15612.8  2379.91  150032  15632  1872  0  0
317  176  2025-06-05 20-36-18  15614.4  2377.27  150032  15632  1872  0  0
318  176  2025-06-05 20-36-18  15616  2374.75  150032  15632  1872  0  0
319  176  2025-06-05 20-36-18  15617.6  2372.36  150032  15632  1872  0  0
320  176  2025-06-05 20-36-18  15619.2  2370.09  150032  15632  1872  0  0
321  176  2025-06-05 20-36-18  15620.8  2367.94  150032  15632  1872  0  0
322  176  2025-06-05 20-36-18  15622.4  2365.92  150032  15632  1872  0  0
323  176  2025-06-05 20-36-18  15624  2364.02  150032  15632  1872  0  0
324  176  2025-06-05 20-36-18  15625.6  2362.25  150032  15632  1872  0  0
325  176  2025-06-05 20-36-18  15627.2  2360.6  150032  15632  1872  0  0
326  176  2025-06-05 20-36-18  15628.8  2359.08  150032  15632  1872  0  0
327  176  2025-06-05 20-36-18  15630.4  2357.68  150032  15632  1872  0  0
328  176  2025-06-05 20-36-18  15632  2356.42  150032  15632  1872  0  0
329  176  2025-06-05 20-36-18  15633.6  2355.28  150032  15632  1872  0  0
330  176  2025-06-05 20-36-18  15635.2  2354.27  150032  15632  1872  0  0
331  176  2025-06-05 20-36-18  15636.8  2353.4  150032  15632  1872  0  0
332  176  2025-06-05 20-36-18  15638.4  2352.65  150032  15632  1872  0  0
333  176  2025-06-05 20-36-18  15640  2352.03  150032  15632  1872  0  0
334  176  2025-06-05 20-36-18  15641.6  2351.54  150032  15632  1872  0  0
335  176  2025-06-05 20-36-18  15643.2  2351.18  150032  15632  1872  0  0
336  176  2025-06-05 20-36-18  15644.8  2350.95  150032  15632  1872  0  0
337  176  2025-06-05 20-36-18  15646.4  2350.85  150032  15632  1872  0  0
338  176  2025-06-05 20-36-18  15648  2350.88  150032  15632  1872  0  0
339  176  2025-06-05 20-36-18  15649.6  2351.04  150032  15632  1872  0  0
340  176  2025-06-05 20-36-18  15651.2  2351.33  150032  15632  1872  0  0
341  176  2025-06-05 20-36-18  15652.8  2351.75  150032  15632  1872  0  0
342  176  2025-06-05 20-36-18  15654.4  2352.31  150032  15632  1872  0  0
343  176  2025-06-05 20-36-18  15656  2352.99  150032  15632  1872  0  0
344  176  2025-06-05 20-36-18  15657.6  2353.8  150032  15632  1872  0  0
345  176  2025-06-05 20-36-18  15659.2  2354.74  150032  15632  1872  0  0
346  176  2025-06-05 20-36-18  15660.8  2355.81  150032  15632  1872  0  0
347  176  2025-06-05 20-36-18  15662.4  2357.01  150032  15632  1872  0  0
348  176  2025-06-05 20-36-18  15664  2358.34  150032  15632  1872  0  0
349  176  2025-06-05 20-36-18  15665.6  2359.8  150032  15632  1872  0  0
350  176  2025-06-05 20-36-18  15667.2  2361.38  150032  15632  1872  0  0
