SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  192  2025-06-10 20-59-04  0  16040  -14512  192  2672
1  192  2025-06-10 20-59-04  1.6  16048  -14512.1  192.086  2688
2  192  2025-06-10 20-59-04  3.2  16056  -14512.4  192.173  2704
3  192  2025-06-10 20-59-04  4.8  16064  -14512.8  192.259  2720
4  192  2025-06-10 20-59-04  6.4  16072  -14513.4  192.345  2736
5  192  2025-06-10 20-59-04  8  16080.1  -14514.1  192.432  2752
6  192  2025-06-10 20-59-04  9.6  16088.1  -14514.9  192.518  2759.11
7  192  2025-06-10 20-59-04  11.2  16096.1  -14515.6  192.604  2754.87
8  192  2025-06-10 20-59-04  12.8  16104.1  -14516.3  192.691  2757.51
9  192  2025-06-10 20-59-04  14.4  16112.2  -14517.1  192.777  2755.97
10  192  2025-06-10 20-59-04  128  16120.2  -14517.8  192.863  2756.97
11  192  2025-06-10 20-59-04  129.6  16128.3  -14518.6  192.95  2756.43
12  192  2025-06-10 20-59-04  131.2  16136.4  -14519.3  193.036  2756.82
13  192  2025-06-10 20-59-04  132.8  16144.4  -14520.1  193.122  2756.64
14  192  2025-06-10 20-59-04  134.4  16152.5  -14520.8  193.209  2756.81
15  192  2025-06-10 20-59-04  136  16160.6  -14521.6  193.295  2756.77
16  192  2025-06-10 20-59-04  137.6  16168.7  -14522.3  193.381  2756.86
17  192  2025-06-10 20-59-04  139.2  16176.8  -14523.1  193.468  2756.87
18  192  2025-06-10 20-59-04  140.8  16185  -14523.8  193.554  2756.92
19  192  2025-06-10 20-59-04  142.4  16193.1  -14524.6  193.64  2756.95
20  192  2025-06-10 20-59-04  144  16201.2  -14525.3  193.727  2757
21  192  2025-06-10 20-59-04  145.6  16209.4  -14526.1  193.813  2757.03
22  192  2025-06-10 20-59-04  147.2  16217.5  -14526.9  193.899  2757.07
23  192  2025-06-10 20-59-04  148.8  16225.7  -14527.6  193.986  2757.11
24  192  2025-06-10 20-59-04  150.4  16233.9  -14528.4  194.072  2757.15
25  192  2025-06-10 20-59-04  152  16242  -14529.1  194.158  2757.18
26  192  2025-06-10 20-59-04  153.6  16250.2  -14529.9  194.245  2757.22
27  192  2025-06-10 20-59-04  155.2  16258.4  -14530.7  194.331  2757.26
28  192  2025-06-10 20-59-04  156.8  16266.6  -14531.4  194.417  2757.29
29  192  2025-06-10 20-59-04  158.4  16274.8  -14532.2  194.504  2757.33
30  192  2025-06-10 20-59-04  160  16283.1  -14533  194.59  2757.37
31  192  2025-06-10 20-59-04  161.6  16291.3  -14533.7  194.676  2757.4
32  192  2025-06-10 20-59-04  163.2  16299.5  -14534.5  194.763  2757.44
33  192  2025-06-10 20-59-04  164.8  16307.8  -14535.3  194.849  2757.47
34  192  2025-06-10 20-59-04  166.4  16316.1  -14536.1  194.935  2757.51
35  192  2025-06-10 20-59-04  168  16324.3  -14536.8  195.022  2757.54
36  192  2025-06-10 20-59-04  169.6  16332.6  -14537.6  195.108  2757.58
37  192  2025-06-10 20-59-04  171.2  16340.9  -14538.4  195.194  2757.61
38  192  2025-06-10 20-59-04  172.8  16349.2  -14539.2  195.281  2757.65
39  192  2025-06-10 20-59-04  174.4  16357.5  -14539.9  195.367  2757.68
40  192  2025-06-10 20-59-04  176  16365.8  -14540.7  195.453  2757.72
41  192  2025-06-10 20-59-04  177.6  16374.1  -14541.5  195.54  2757.75
42  192  2025-06-10 20-59-04  179.2  16382.4  -14542.3  195.626  2757.79
43  192  2025-06-10 20-59-04  180.8  16390.8  -14543.1  195.712  2757.82
44  192  2025-06-10 20-59-04  182.4  16399.1  -14543.8  195.799  2757.85
45  192  2025-06-10 20-59-04  184  16407.4  -14544.6  195.885  2757.89
46  192  2025-06-10 20-59-04  185.6  16415.8  -14545.4  195.971  2757.92
47  192  2025-06-10 20-59-04  187.2  16424.2  -14546.2  196.058  2757.95
48  192  2025-06-10 20-59-04  188.8  16432.6  -14547  196.144  2757.99
49  192  2025-06-10 20-59-04  190.4  16440.9  -14547.8  196.23  2758.02
50  192  2025-06-10 20-59-04  192  16449.3  -14548.6  196.317  2758.05
51  192  2025-06-10 20-59-04  193.6  16457.7  -14549.4  196.403  2758.08
52  192  2025-06-10 20-59-04  195.2  16466.1  -14550.2  196.489  2758.12
53  192  2025-06-10 20-59-04  196.8  16474.6  -14550.9  196.576  2758.15
54  192  2025-06-10 20-59-04  198.4  16483  -14551.7  196.662  2758.18
55  192  2025-06-10 20-59-04  200  16491.4  -14552.5  196.748  2758.21
56  192  2025-06-10 20-59-04  201.6  16499.9  -14553.3  196.835  2758.24
57  192  2025-06-10 20-59-04  203.2  16508.3  -14554.1  196.921  2758.27
58  192  2025-06-10 20-59-04  204.8  16516.8  -14554.9  197.007  2758.3
59  192  2025-06-10 20-59-04  206.4  16525.3  -14555.7  197.094  2758.33
60  192  2025-06-10 20-59-04  208  16533.8  -14556.5  197.18  2758.36
61  192  2025-06-10 20-59-04  209.6  16542.2  -14557.3  197.266  2758.39
62  192  2025-06-10 20-59-04  211.2  16550.7  -14558.1  197.353  2758.42
63  192  2025-06-10 20-59-04  212.8  16559.2  -14558.9  197.439  2758.45
64  192  2025-06-10 20-59-04  214.4  16567.8  -14559.7  197.525  2758.48
65  192  2025-06-10 20-59-04  216  16576.3  -14560.6  197.612  2758.51
66  192  2025-06-10 20-59-04  217.6  16584.8  -14561.4  197.698  2758.54
67  192  2025-06-10 20-59-04  219.2  16593.4  -14562.2  197.784  2758.57
68  192  2025-06-10 20-59-04  220.8  16601.9  -14563  197.871  2758.6
69  192  2025-06-10 20-59-04  222.4  16610.5  -14563.8  197.957  2758.63
70  192  2025-06-10 20-59-04  224  16619  -14564.6  198.043  2758.65
71  192  2025-06-10 20-59-04  225.6  16627.6  -14565.4  198.13  2758.68
72  192  2025-06-10 20-59-04  227.2  16636.2  -14566.2  198.216  2758.71
73  192  2025-06-10 20-59-04  228.8  16644.8  -14567  198.302  2758.74
74  192  2025-06-10 20-59-04  230.4  16653.4  -14567.9  198.389  2758.76
75  192  2025-06-10 20-59-04  232  16662  -14568.7  198.475  2758.79
76  192  2025-06-10 20-59-04  233.6  16670.6  -14569.5  198.561  2758.82
77  192  2025-06-10 20-59-04  235.2  16679.2  -14570.3  198.648  2758.85
78  192  2025-06-10 20-59-04  236.8  16687.9  -14571.1  198.734  2758.87
79  192  2025-06-10 20-59-04  238.4  16696.5  -14572  198.82  2758.9
80  192  2025-06-10 20-59-04  240  16705.2  -14572.8  198.907  2758.92
81  192  2025-06-10 20-59-04  241.6  16713.8  -14573.6  198.993  2758.95
82  192  2025-06-10 20-59-04  243.2  16722.5  -14574.4  199.079  2758.98
83  192  2025-06-10 20-59-04  244.8  16731.2  -14575.3  199.166  2759
84  192  2025-06-10 20-59-04  246.4  16739.8  -14576.1  199.252  2759.03
85  192  2025-06-10 20-59-04  248  16748.5  -14576.9  199.338  2759.05
86  192  2025-06-10 20-59-04  249.6  16757.2  -14577.7  199.425  2759.08
87  192  2025-06-10 20-59-04  251.2  16766  -14578.6  199.511  2759.1
88  192  2025-06-10 20-59-04  252.8  16774.7  -14579.4  199.597  2759.12
89  192  2025-06-10 20-59-04  254.4  16783.4  -14580.2  199.684  2759.15
90  192  2025-06-10 20-59-04  256  16792.1  -14581.1  199.77  2759.17
91  192  2025-06-10 20-59-04  257.6  16800.9  -14581.9  199.856  2759.19
92  192  2025-06-10 20-59-04  259.2  16809.6  -14582.7  199.943  2759.22
93  192  2025-06-10 20-59-04  260.8  16818.4  -14583.6  200.029  2759.24
94  192  2025-06-10 20-59-04  262.4  16827.2  -14584.4  200.115  2759.26
95  192  2025-06-10 20-59-04  264  16836  -14585.3  200.202  2759.29
96  192  2025-06-10 20-59-04  265.6  16844.7  -14586.1  200.288  2759.31
97  192  2025-06-10 20-59-04  267.2  16853.5  -14586.9  200.374  2759.33
98  192  2025-06-10 20-59-04  268.8  16862.4  -14587.8  200.461  2759.35
99  192  2025-06-10 20-59-04  270.4  16871.2  -14588.6  200.547  2759.38
100  192  2025-06-10 20-59-04  1392  16880  -14589.5  200.633  2759.4
101  192  2025-06-10 20-59-04  1393.6  16888.8  -14590.3  200.72  2759.42
102  192  2025-06-10 20-59-04  1395.2  16897.7  -14591.2  200.806  2759.44
103  192  2025-06-10 20-59-04  1396.8  16906.5  -14592  200.892  2759.46
104  192  2025-06-10 20-59-04  1398.4  16915.4  -14592.8  200.979  2759.48
105  192  2025-06-10 20-59-04  1400  16924.2  -14593.7  201.065  2759.5
106  192  2025-06-10 20-59-04  1401.6  16933.1  -14594.5  201.151  2759.52
107  192  2025-06-10 20-59-04  1403.2  16942  -14595.4  201.238  2759.54
108  192  2025-06-10 20-59-04  1404.8  16950.9  -14596.2  201.324  2759.56
109  192  2025-06-10 20-59-04  1406.4  16959.8  -14597.1  201.41  2759.58
110  192  2025-06-10 20-59-04  1408  16968.7  -14598  201.497  2759.6
111  192  2025-06-10 20-59-04  1409.6  16977.6  -14598.8  201.583  2759.62
112  192  2025-06-10 20-59-04  1411.2  16986.5  -14599.7  201.669  2759.64
113  192  2025-06-10 20-59-04  1412.8  16995.5  -14600.5  201.756  2759.66
114  192  2025-06-10 20-59-04  1414.4  17004.4  -14601.4  201.842  2759.67
115  192  2025-06-10 20-59-04  1416  17013.4  -14602.2  201.928  2759.69
116  192  2025-06-10 20-59-04  1417.6  17022.3  -14603.1  202.015  2759.71
117  192  2025-06-10 20-59-04  1419.2  17031.3  -14604  202.101  2759.73
118  192  2025-06-10 20-59-04  1420.8  17040.3  -14604.8  202.187  2759.74
119  192  2025-06-10 20-59-04  1422.4  17049.3  -14605.7  202.274  2759.76
120  192  2025-06-10 20-59-04  1424  17058.3  -14606.5  202.36  2759.78
121  192  2025-06-10 20-59-04  1425.6  17067.3  -14607.4  202.446  2759.8
122  192  2025-06-10 20-59-04  1427.2  17076.3  -14608.3  202.533  2759.81
123  192  2025-06-10 20-59-04  1428.8  17085.3  -14609.1  202.619  2759.83
124  192  2025-06-10 20-59-04  1430.4  17094.3  -14610  202.705  2759.84
125  192  2025-06-10 20-59-04  1432  17103.4  -14610.9  202.792  2759.86
126  192  2025-06-10 20-59-04  1433.6  17112.4  -14611.8  202.878  2759.88
127  192  2025-06-10 20-59-04  1435.2  17121.5  -14612.6  202.964  2759.89
128  192  2025-06-10 20-59-04  1436.8  17130.5  -14613.5  203.051  2759.91
129  192  2025-06-10 20-59-04  1438.4  17139.6  -14614.4  203.137  2759.92
130  192  2025-06-10 20-59-04  1440  17148.7  -14615.2  203.223  2759.94
131  192  2025-06-10 20-59-04  1441.6  17157.8  -14616.1  203.31  2759.95
132  192  2025-06-10 20-59-04  1443.2  17166.9  -14617  203.396  2759.96
133  192  2025-06-10 20-59-04  1444.8  17176  -14617.9  203.482  2759.98
134  192  2025-06-10 20-59-04  1446.4  17185.1  -14618.7  203.569  2759.99
135  192  2025-06-10 20-59-04  1448  17194.2  -14619.6  203.655  2760
136  192  2025-06-10 20-59-04  1449.6  17203.3  -14620.5  203.741  2760.02
137  192  2025-06-10 20-59-04  1451.2  17212.5  -14621.4  203.828  2760.03
138  192  2025-06-10 20-59-04  1452.8  17221.6  -14622.3  203.914  2760.04
139  192  2025-06-10 20-59-04  1454.4  17230.8  -14623.1  204  2760.06
140  192  2025-06-10 20-59-04  1456  17239.9  -14624  204.087  2760.07
141  192  2025-06-10 20-59-04  1457.6  17249.1  -14624.9  204.173  2760.08
142  192  2025-06-10 20-59-04  1459.2  17258.3  -14625.8  204.259  2760.09
143  192  2025-06-10 20-59-04  1460.8  17267.5  -14626.7  204.346  2760.1
144  192  2025-06-10 20-59-04  1462.4  17276.7  -14627.6  204.432  2760.12
145  192  2025-06-10 20-59-04  1464  17285.9  -14628.5  204.518  2760.13
146  192  2025-06-10 20-59-04  1465.6  17295.1  -14629.4  204.605  2760.14
147  192  2025-06-10 20-59-04  1467.2  17304.3  -14630.2  204.691  2760.15
148  192  2025-06-10 20-59-04  1468.8  17313.6  -14631.1  204.777  2760.16
149  192  2025-06-10 20-59-04  1470.4  17322.8  -14632  204.864  2760.17
150  192  2025-06-10 20-59-04  1472  17332.1  -14632.9  204.95  2760.18
151  192  2025-06-10 20-59-04  1473.6  17341.3  -14633.8  205.036  2760.19
152  192  2025-06-10 20-59-04  1475.2  17350.6  -14634.7  205.123  2760.2
153  192  2025-06-10 20-59-04  1476.8  17359.9  -14635.6  205.209  2760.21
154  192  2025-06-10 20-59-04  1478.4  17369.2  -14636.5  205.295  2760.22
155  192  2025-06-10 20-59-04  1480  17378.5  -14637.4  205.382  2760.23
156  192  2025-06-10 20-59-04  1481.6  17387.8  -14638.3  205.468  2760.23
