SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  144  2025-06-14 16-32-06  0  2440  14512  192  2672
1  144  2025-06-14 16-32-06  1.6  2447.99  14512  191.914  2670.38
2  144  2025-06-14 16-32-06  3.2  2455.97  14512  191.827  2668.75
3  144  2025-06-14 16-32-06  4.8  2463.95  14512.1  191.741  2667.1
4  144  2025-06-14 16-32-06  6.4  2471.91  14512.1  191.655  2665.44
5  144  2025-06-14 16-32-06  8  2479.87  14512.2  191.568  2663.76
6  144  2025-06-14 16-32-06  9.6  2487.82  14512.3  191.482  2662.06
7  144  2025-06-14 16-32-06  11.2  2495.76  14512.4  191.396  2660.35
8  144  2025-06-14 16-32-06  12.8  2503.69  14512.5  191.309  2658.62
9  144  2025-06-14 16-32-06  14.4  2511.61  14512.6  191.223  2656.88
10  144  2025-06-14 16-32-06  128  2519.52  14512.8  191.137  2655.12
11  144  2025-06-14 16-32-06  129.6  2527.42  14513  191.05  2653.34
12  144  2025-06-14 16-32-06  131.2  2535.32  14513.1  190.964  2651.55
13  144  2025-06-14 16-32-06  132.8  2543.2  14513.3  190.878  2649.74
14  144  2025-06-14 16-32-06  134.4  2551.08  14513.5  190.791  2647.92
15  144  2025-06-14 16-32-06  136  2558.95  14513.8  190.705  2646.08
16  144  2025-06-14 16-32-06  137.6  2566.81  14514  190.619  2644.22
17  144  2025-06-14 16-32-06  139.2  2574.65  14514.2  190.532  2643.97
18  144  2025-06-14 16-32-06  140.8  2582.5  14514.5  190.446  2643.71
19  144  2025-06-14 16-32-06  142.4  2590.33  14514.7  190.36  2643.46
20  144  2025-06-14 16-32-06  144  2598.15  14515  190.273  2643.2
21  144  2025-06-14 16-32-06  145.6  2605.97  14515.2  190.187  2642.94
22  144  2025-06-14 16-32-06  147.2  2613.77  14515.5  190.101  2642.69
23  144  2025-06-14 16-32-06  148.8  2621.57  14515.7  190.014  2642.43
24  144  2025-06-14 16-32-06  150.4  2629.36  14516  189.928  2642.18
25  144  2025-06-14 16-32-06  152  2637.14  14516.2  189.842  2641.92
26  144  2025-06-14 16-32-06  153.6  2644.91  14516.5  189.755  2641.66
27  144  2025-06-14 16-32-06  155.2  2652.67  14516.7  189.669  2641.41
28  144  2025-06-14 16-32-06  156.8  2660.43  14517  189.583  2641.15
29  144  2025-06-14 16-32-06  158.4  2668.17  14517.3  189.496  2640.9
30  144  2025-06-14 16-32-06  160  2676.21  14517.5  192.419  2648.89
31  144  2025-06-14 16-32-06  161.6  2684.24  14517.7  192.333  2648.72
32  144  2025-06-14 16-32-06  163.2  2692.26  14517.9  192.246  2648.54
33  144  2025-06-14 16-32-06  164.8  2700.28  14518.1  192.16  2648.37
34  144  2025-06-14 16-32-06  166.4  2708.28  14518.3  192.074  2648.19
35  144  2025-06-14 16-32-06  168  2716.28  14518.5  191.987  2648.02
36  144  2025-06-14 16-32-06  169.6  2724.26  14518.7  191.901  2647.85
37  144  2025-06-14 16-32-06  171.2  2732.54  14518.9  194.781  2655.77
38  144  2025-06-14 16-32-06  172.8  2740.81  14519  194.694  2655.67
39  144  2025-06-14 16-32-06  174.4  2749.07  14519.1  194.608  2655.58
40  144  2025-06-14 16-32-06  176  2757.32  14519.3  194.522  2655.48
41  144  2025-06-14 16-32-06  177.6  2765.56  14519.4  194.435  2655.39
42  144  2025-06-14 16-32-06  179.2  2773.8  14519.6  194.349  2655.3
43  144  2025-06-14 16-32-06  180.8  2782.31  14519.7  197.185  2663.13
44  144  2025-06-14 16-32-06  182.4  2790.82  14519.8  197.098  2663.12
45  144  2025-06-14 16-32-06  184  2799.32  14519.8  197.012  2663.1
46  144  2025-06-14 16-32-06  185.6  2807.82  14519.9  196.926  2663.09
47  144  2025-06-14 16-32-06  187.2  2816.3  14520  196.839  2663.07
48  144  2025-06-14 16-32-06  188.8  2824.77  14520.1  196.753  2663.06
49  144  2025-06-14 16-32-06  190.4  14033.5  14520.1  199.545  2670.8
50  144  2025-06-14 16-32-06  192  14042.3  14520.1  199.459  2670.86
51  144  2025-06-14 16-32-06  193.6  14051  14520.1  199.373  2670.92
52  144  2025-06-14 16-32-06  195.2  14059.7  14520.1  199.286  2670.99
53  144  2025-06-14 16-32-06  196.8  14068.5  14520.1  199.2  2671.05
54  144  2025-06-14 16-32-06  198.4  14077.2  14520.1  199.114  2671.11
55  144  2025-06-14 16-32-06  200  14086.2  14520.1  201.863  2678.76
56  144  2025-06-14 16-32-06  201.6  14095.1  14520  201.777  2678.89
57  144  2025-06-14 16-32-06  203.2  14104.1  14519.9  201.691  2679.03
58  144  2025-06-14 16-32-06  204.8  14113.1  14519.9  201.604  2679.17
59  144  2025-06-14 16-32-06  206.4  14122  14519.8  201.518  2679.3
60  144  2025-06-14 16-32-06  208  14131.2  14519.7  204.225  2686.85
61  144  2025-06-14 16-32-06  209.6  14140.4  14519.5  204.138  2687.06
62  144  2025-06-14 16-32-06  211.2  14149.7  14519.4  204.052  2687.27
63  144  2025-06-14 16-32-06  212.8  14158.8  14519.2  203.966  2687.48
64  144  2025-06-14 16-32-06  214.4  14168  14519  203.879  2687.69
65  144  2025-06-14 16-32-06  216  14177.5  14518.8  206.543  2695.13
66  144  2025-06-14 16-32-06  217.6  14186.9  14518.6  206.457  2695.41
67  144  2025-06-14 16-32-06  219.2  14196.4  14518.3  206.371  2695.69
68  144  2025-06-14 16-32-06  220.8  14205.8  14518.1  206.284  2695.97
69  144  2025-06-14 16-32-06  222.4  14215.2  14517.8  206.198  2696.26
70  144  2025-06-14 16-32-06  224  14224.9  14517.5  208.821  2703.59
71  144  2025-06-14 16-32-06  225.6  14234.5  14517.1  208.734  2703.94
72  144  2025-06-14 16-32-06  227.2  14244.2  14516.8  208.648  2704.29
73  144  2025-06-14 16-32-06  228.8  14253.9  14516.5  208.562  2704.64
74  144  2025-06-14 16-32-06  230.4  14263.5  14516.1  208.475  2704.99
75  144  2025-06-14 16-32-06  232  14273.4  14515.7  211.057  2712.2
76  144  2025-06-14 16-32-06  233.6  14283.3  14515.2  210.97  2712.62
77  144  2025-06-14 16-32-06  235.2  14293.2  14514.8  210.884  2713.04
78  144  2025-06-14 16-32-06  236.8  14303  14514.4  210.798  2713.46
79  144  2025-06-14 16-32-06  238.4  14312.9  14513.9  210.711  2713.88
80  144  2025-06-14 16-32-06  240  14323  14513.4  213.253  2720.97
81  144  2025-06-14 16-32-06  241.6  14333.1  14512.8  213.166  2721.46
82  144  2025-06-14 16-32-06  243.2  14343.2  14512.3  213.08  2721.94
83  144  2025-06-14 16-32-06  244.8  14353.3  14511.7  212.994  2722.43
84  144  2025-06-14 16-32-06  246.4  14363.6  14511.1  215.494  2729.4
85  144  2025-06-14 16-32-06  248  14373.9  14510.4  215.407  2729.95
86  144  2025-06-14 16-32-06  249.6  14384.2  14509.8  215.321  2730.5
87  144  2025-06-14 16-32-06  251.2  14394.5  14509.1  215.235  2731.05
88  144  2025-06-14 16-32-06  252.8  14404.8  14508.4  215.148  2731.6
89  144  2025-06-14 16-32-06  254.4  14415.4  14507.7  217.61  2738.45
90  144  2025-06-14 16-32-06  256  14425.9  14506.9  217.524  2739.06
91  144  2025-06-14 16-32-06  257.6  14436.4  14506.1  217.437  2739.67
