SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  144  2025-06-14 16-04-31  0  2440  14512  192  2672
1  144  2025-06-14 16-04-31  1.6  2448.01  14511.9  192.058  2678.46
2  144  2025-06-14 16-04-31  3.2  2456.02  14511.8  192.115  2684.99
3  144  2025-06-14 16-04-31  4.8  2464.03  14511.7  192.173  2691.58
4  144  2025-06-14 16-04-31  6.4  2472.05  14511.4  192.23  2698.24
5  144  2025-06-14 16-04-31  8  2480.08  14511.1  192.288  2704.96
6  144  2025-06-14 16-04-31  9.6  2488.1  14510.8  192.345  2711.74
7  144  2025-06-14 16-04-31  11.2  2496.13  14510.4  192.403  2718.59
8  144  2025-06-14 16-04-31  12.8  2504.16  14509.9  192.46  2725.5
9  144  2025-06-14 16-04-31  14.4  2512.2  14509.4  192.518  2732.48
10  144  2025-06-14 16-04-31  128  2520.23  14508.8  192.576  2739.52
11  144  2025-06-14 16-04-31  129.6  2528.27  14508.1  192.633  2746.62
12  144  2025-06-14 16-04-31  131.2  2536.31  14507.4  192.691  2753.79
13  144  2025-06-14 16-04-31  132.8  2544.34  14506.6  192.748  2761.02
14  144  2025-06-14 16-04-31  134.4  2552.38  14505.8  192.806  2768.32
15  144  2025-06-14 16-04-31  136  2560.42  14504.9  192.863  2775.68
16  144  2025-06-14 16-04-31  137.6  2568.45  14503.9  192.921  2783.1
17  144  2025-06-14 16-04-31  139.2  2576.48  14502.9  192.978  2790.59
18  144  2025-06-14 16-04-31  140.8  2584.51  14501.7  193.036  2798.14
19  144  2025-06-14 16-04-31  142.4  2592.53  14500.6  193.094  2805.76
20  144  2025-06-14 16-04-31  144  2600.55  14499.3  193.151  2813.44
21  144  2025-06-14 16-04-31  145.6  2608.56  14498  193.209  2821.18
22  144  2025-06-14 16-04-31  147.2  2616.57  14496.6  193.266  2828.99
23  144  2025-06-14 16-04-31  148.8  2624.57  14495.2  193.324  14036.9
24  144  2025-06-14 16-04-31  150.4  2632.56  14493.6  193.381  14044.8
25  144  2025-06-14 16-04-31  152  2640.55  14492  193.439  14052.8
26  144  2025-06-14 16-04-31  153.6  2648.53  14490.4  193.496  14060.9
27  144  2025-06-14 16-04-31  155.2  2656.49  14488.6  193.554  14069
28  144  2025-06-14 16-04-31  156.8  2664.45  14486.8  193.612  14077.2
29  144  2025-06-14 16-04-31  158.4  2672.4  14484.9  193.669  14085.4
30  144  2025-06-14 16-04-31  160  2680.33  14483  193.727  14093.8
31  144  2025-06-14 16-04-31  161.6  2688.26  14480.9  193.784  14102.1
32  144  2025-06-14 16-04-31  163.2  2696.16  14478.8  193.842  14110.6
33  144  2025-06-14 16-04-31  164.8  2704.06  14476.7  193.899  14119.1
34  144  2025-06-14 16-04-31  166.4  2711.94  14474.4  193.957  14127.7
35  144  2025-06-14 16-04-31  168  2719.8  14472.1  194.014  14136.3
36  144  2025-06-14 16-04-31  169.6  2727.65  14469.7  194.072  14145
37  144  2025-06-14 16-04-31  171.2  2735.47  14467.2  194.13  14153.8
38  144  2025-06-14 16-04-31  172.8  2743.28  14464.6  194.187  14162.6
39  144  2025-06-14 16-04-31  174.4  2751.07  14462  194.245  14171.5
40  144  2025-06-14 16-04-31  176  2758.84  14459.3  194.302  14180.5
41  144  2025-06-14 16-04-31  177.6  2766.59  14456.5  194.36  14189.5
42  144  2025-06-14 16-04-31  179.2  2774.31  14453.6  194.417  14198.6
43  144  2025-06-14 16-04-31  180.8  2782.01  14450.6  194.475  14207.7
44  144  2025-06-14 16-04-31  182.4  2789.69  14447.6  194.532  14217
45  144  2025-06-14 16-04-31  184  2797.34  14444.5  194.59  14226.2
46  144  2025-06-14 16-04-31  185.6  2804.96  14441.3  194.648  14235.6
47  144  2025-06-14 16-04-31  187.2  2812.56  14438  194.705  14245
48  144  2025-06-14 16-04-31  188.8  2820.17  14434.8  194.763  14241.5
49  144  2025-06-14 16-04-31  190.4  2827.75  14431.4  194.82  14250.9
50  144  2025-06-14 16-04-31  192  14035.4  14428.1  194.878  14247.5
51  144  2025-06-14 16-04-31  193.6  14043  14424.9  194.935  14244
52  144  2025-06-14 16-04-31  195.2  14050.6  14421.6  194.993  14240.4
53  144  2025-06-14 16-04-31  196.8  14058.2  14418.3  195.05  14249.7
54  144  2025-06-14 16-04-31  198.4  14065.9  14415  195.108  14246.1
55  144  2025-06-14 16-04-31  200  14073.5  14411.7  195.166  14242.4
56  144  2025-06-14 16-04-31  201.6  14081.2  14408.5  195.223  14238.7
57  144  2025-06-14 16-04-31  203.2  14088.8  14405.2  195.281  14247.9
58  144  2025-06-14 16-04-31  204.8  14096.5  14401.9  195.338  14244.2
59  144  2025-06-14 16-04-31  206.4  14104.1  14398.6  195.396  14240.4
60  144  2025-06-14 16-04-31  208  14111.8  14395.4  195.453  14236.5
61  144  2025-06-14 16-04-31  209.6  14119.5  14392.1  195.511  14245.6
62  144  2025-06-14 16-04-31  211.2  14127.2  14388.8  195.568  14241.7
63  144  2025-06-14 16-04-31  212.8  14134.9  14385.6  195.626  14237.8
64  144  2025-06-14 16-04-31  214.4  14142.6  14382.3  195.684  14233.9
65  144  2025-06-14 16-04-31  216  14150.3  14379  195.741  14242.8
66  144  2025-06-14 16-04-31  217.6  14158  14375.8  195.799  14238.8
67  144  2025-06-14 16-04-31  219.2  14165.8  14372.5  195.856  14234.8
68  144  2025-06-14 16-04-31  220.8  14173.5  14369.2  195.914  14243.6
69  144  2025-06-14 16-04-31  222.4  14181.2  14365.9  195.827  14246
70  144  2025-06-14 16-04-31  224  14188.9  14362.6  195.741  14248.4
71  144  2025-06-14 16-04-31  225.6  14196.8  14359.1  198.552  14250.6
72  144  2025-06-14 16-04-31  227.2  14205  14355.5  201.312  14252.7
73  144  2025-06-14 16-04-31  228.8  14213.4  14351.8  204.022  14254.8
74  144  2025-06-14 16-04-31  230.4  14222  14347.9  206.683  14256.8
75  144  2025-06-14 16-04-31  232  14230.9  14343.9  209.297  14258.7
76  144  2025-06-14 16-04-31  233.6  14240  14339.8  211.864  14260.6
77  144  2025-06-14 16-04-31  235.2  14249.3  14335.6  214.384  14262.5
78  144  2025-06-14 16-04-31  236.8  14258.9  14331.2  216.86  14264.3
79  144  2025-06-14 16-04-31  238.4  14268.6  14326.8  219.29  14266
80  144  2025-06-14 16-04-31  240  14278.6  14322.2  221.677  14267.8
81  144  2025-06-14 16-04-31  241.6  14288.7  14317.5  224.021  14269.4
82  144  2025-06-14 16-04-31  243.2  14299.1  14312.6  226.323  14271
83  144  2025-06-14 16-04-31  244.8  14309.7  14307.7  228.583  14272.6
84  144  2025-06-14 16-04-31  246.4  14320.4  14302.7  230.803  14274.1
85  144  2025-06-14 16-04-31  248  14331.2  14297.6  230.717  14276.5
86  144  2025-06-14 16-04-31  249.6  14341.9  14292.5  230.631  14278.8
87  144  2025-06-14 16-04-31  251.2  14352.6  14287.4  230.544  14281.2
88  144  2025-06-14 16-04-31  252.8  14363.4  14282.2  232.729  14282.5
89  144  2025-06-14 16-04-31  254.4  14374.3  14276.9  232.642  14284.8
90  144  2025-06-14 16-04-31  256  14385.1  14271.6  232.556  14287.2
91  144  2025-06-14 16-04-31  257.6  14396  14266.3  232.47  14289.5
92  144  2025-06-14 16-04-31  259.2  14406.8  14261  232.383  14291.8
93  144  2025-06-14 16-04-31  260.8  14417.5  14255.7  232.297  14294.2
94  144  2025-06-14 16-04-31  262.4  14428.5  14250.2  234.45  14295.2
95  144  2025-06-14 16-04-31  264  14439.4  14244.7  234.364  14297.5
96  144  2025-06-14 16-04-31  265.6  14450.4  14239.2  234.277  14299.8
97  144  2025-06-14 16-04-31  267.2  14461.3  14233.7  234.191  14302.2
98  144  2025-06-14 16-04-31  268.8  14472.3  14228.1  236.31  14302.9
99  144  2025-06-14 16-04-31  270.4  14483.4  14222.4  236.224  14305.3
100  144  2025-06-14 16-04-31  1392  14494.4  14216.7  236.137  14307.6
101  144  2025-06-14 16-04-31  1393.6  14505.5  14211  236.051  14309.9
102  144  2025-06-14 16-04-31  1395.2  14516.7  14205.2  238.137  14310.5
103  144  2025-06-14 16-04-31  1396.8  14527.8  14199.4  238.05  14312.8
104  144  2025-06-14 16-04-31  1398.4  14539  14193.5  237.964  14315.1
105  144  2025-06-14 16-04-31  1400  14550.1  14187.7  237.878  14317.4
106  144  2025-06-14 16-04-31  1401.6  14561.4  14181.7  239.93  14317.7
107  144  2025-06-14 16-04-31  1403.2  14572.7  14175.7  239.844  14320
108  144  2025-06-14 16-04-31  1404.8  14584  14169.7  239.758  14322.3
109  144  2025-06-14 16-04-31  1406.4  14595.4  14163.5  241.776  14322.5
110  144  2025-06-14 16-04-31  1408  14606.8  14157.4  241.69  14324.8
111  144  2025-06-14 16-04-31  1409.6  14618.2  14151.2  241.604  14327.1
112  144  2025-06-14 16-04-31  1411.2  14629.6  14145  241.517  14329.3
113  144  2025-06-14 16-04-31  1412.8  14641.2  14138.7  243.504  14329.4
114  144  2025-06-14 16-04-31  1414.4  14652.7  14132.4  243.418  14331.6
115  144  2025-06-14 16-04-31  1416  14664.2  14126.1  243.332  14333.8
116  144  2025-06-14 16-04-31  1417.6  14675.9  14119.6  245.286  14333.7
117  144  2025-06-14 16-04-31  1419.2  14687.5  14113.2  245.2  14336
118  144  2025-06-14 16-04-31  1420.8  14699.3  14106.6  247.121  14335.8
119  144  2025-06-14 16-04-31  1422.4  14711.1  14100.1  247.035  14338
120  144  2025-06-14 16-04-31  1424  14722.9  14093.5  246.948  14340.2
121  144  2025-06-14 16-04-31  1425.6  14734.8  14086.8  248.838  14339.8
122  144  2025-06-14 16-04-31  1427.2  14746.8  14080.1  248.751  14342
123  144  2025-06-14 16-04-31  1428.8  14758.8  14073.3  250.608  14341.6
124  144  2025-06-14 16-04-31  1430.4  14770.9  14066.5  250.522  14343.8
125  144  2025-06-14 16-04-31  1432  14783.1  14059.6  252.347  14343.3
126  144  2025-06-14 16-04-31  1433.6  14795.3  14052.6  252.261  14345.4
127  144  2025-06-14 16-04-31  1435.2  14807.5  14045.7  252.175  14347.5
128  144  2025-06-14 16-04-31  1436.8  14819.6  14038.7  252.088  14349.6
