SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-15 00-08-36  0  2440  -14512  192  2672
1  160  2025-06-15 00-08-36  1.6  2448.29  -14511.9  194.878  2660.65
2  160  2025-06-15 00-08-36  3.2  2456.85  -14511.7  197.704  2649.43
3  160  2025-06-15 00-08-36  4.8  2465.7  -14511.4  200.479  2638.33
4  160  2025-06-15 00-08-36  6.4  2474.81  -14510.9  203.204  2627.35
5  160  2025-06-15 00-08-36  8  2484.18  -14510.3  205.881  2616.49
6  160  2025-06-15 00-08-36  9.6  2493.8  -14509.7  208.509  2605.75
7  160  2025-06-15 00-08-36  11.2  2503.68  -14508.8  211.09  2595.13
8  160  2025-06-15 00-08-36  12.8  2513.79  -14507.9  213.624  2584.63
9  160  2025-06-15 00-08-36  14.4  2524.15  -14506.7  216.113  2574.26
10  160  2025-06-15 00-08-36  128  2534.73  -14505.5  218.557  2564
11  160  2025-06-15 00-08-36  129.6  2545.53  -14504.1  220.957  2553.86
12  160  2025-06-15 00-08-36  131.2  2556.56  -14502.5  223.314  2543.84
13  160  2025-06-15 00-08-36  132.8  2567.66  -14500.9  224.149  2541.02
14  160  2025-06-15 00-08-36  134.4  2578.83  -14499.3  224.983  2538.19
15  160  2025-06-15 00-08-36  136  2590.09  -14497.6  225.818  2535.34
16  160  2025-06-15 00-08-36  137.6  2601.42  -14495.9  226.652  2532.47
17  160  2025-06-15 00-08-36  139.2  2612.83  -14494.1  227.487  2529.59
18  160  2025-06-15 00-08-36  140.8  2624.32  -14492.3  228.321  2526.7
19  160  2025-06-15 00-08-36  142.4  2635.88  -14490.4  229.156  2523.78
20  160  2025-06-15 00-08-36  144  2647.52  -14488.4  229.991  2520.86
21  160  2025-06-15 00-08-36  145.6  2659.24  -14486.4  230.825  2517.91
22  160  2025-06-15 00-08-36  147.2  2671.03  -14484.4  231.66  2514.95
23  160  2025-06-15 00-08-36  148.8  2682.89  -14482.3  232.494  2511.97
24  160  2025-06-15 00-08-36  150.4  2694.83  -14480.2  233.329  2508.98
25  160  2025-06-15 00-08-36  152  2706.85  -14478  234.163  2505.97
26  160  2025-06-15 00-08-36  153.6  2718.94  -14475.7  234.998  2502.95
27  160  2025-06-15 00-08-36  155.2  2731.11  -14473.4  235.833  2499.91
28  160  2025-06-15 00-08-36  156.8  2743.35  -14471  236.667  2496.85
29  160  2025-06-15 00-08-36  158.4  2755.66  -14468.6  237.502  2493.78
30  160  2025-06-15 00-08-36  160  2768.05  -14466.1  238.336  2490.69
31  160  2025-06-15 00-08-36  161.6  2780.51  -14463.6  239.171  2487.59
32  160  2025-06-15 00-08-36  163.2  2793.04  -14461  240.005  2484.47
33  160  2025-06-15 00-08-36  164.8  2805.65  -14458.3  240.84  2481.33
34  160  2025-06-15 00-08-36  166.4  2818.33  -14455.6  241.674  2478.18
35  160  2025-06-15 00-08-36  168  2831.08  -14452.8  242.509  2475.01
36  160  2025-06-15 00-08-36  169.6  14043.9  -14450  243.344  2471.82
37  160  2025-06-15 00-08-36  171.2  14056.8  -14447.1  244.178  2468.62
38  160  2025-06-15 00-08-36  172.8  14069.8  -14444.1  245.013  2465.41
39  160  2025-06-15 00-08-36  174.4  14082.8  -14441.1  245.847  2462.18
40  160  2025-06-15 00-08-36  176  14095.9  -14438  246.682  2458.93
41  160  2025-06-15 00-08-36  177.6  14109.1  -14434.8  247.516  2455.66
42  160  2025-06-15 00-08-36  179.2  14122.3  -14431.5  248.351  2452.38
43  160  2025-06-15 00-08-36  180.8  14135.6  -14428.2  249.186  2449.09
44  160  2025-06-15 00-08-36  182.4  14149  -14424.9  250.02  2445.77
45  160  2025-06-15 00-08-36  184  14162.5  -14421.4  250.855  2442.44
46  160  2025-06-15 00-08-36  185.6  14176  -14417.9  251.689  2439.1
47  160  2025-06-15 00-08-36  187.2  14189.6  -14414.3  252.524  2435.74
48  160  2025-06-15 00-08-36  188.8  14203.2  -14410.7  253.358  2432.36
49  160  2025-06-15 00-08-36  190.4  14217  -14407  254.193  2428.97
50  160  2025-06-15 00-08-36  192  14230.8  -14403.2  255.028  2425.56
51  160  2025-06-15 00-08-36  193.6  14244.6  -14399.3  255.862  2422.14
52  160  2025-06-15 00-08-36  195.2  14258.5  -14395.3  256.697  2418.7
