SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-12 22-18-34  0  2440  -14512  192  2672
1  160  2025-06-12 22-18-34  1.6  2448.01  -14512  192.086  2672
2  160  2025-06-12 22-18-34  3.2  2456.03  -14512  192.173  2672
3  160  2025-06-12 22-18-34  4.8  2464.05  -14512  192.259  2672
4  160  2025-06-12 22-18-34  6.4  2472.09  -14512  192.345  2672
5  160  2025-06-12 22-18-34  8  2480.13  -14512  192.432  2672
6  160  2025-06-12 22-18-34  9.6  2488.18  -14512  192.518  2672
7  160  2025-06-12 22-18-34  11.2  2496.24  -14512  192.604  2672
8  160  2025-06-12 22-18-34  12.8  2504.31  -14512  192.691  2672
9  160  2025-06-12 22-18-34  14.4  2512.39  -14512  192.777  2672
10  160  2025-06-12 22-18-34  128  2520.47  -14512  192.863  2672
11  160  2025-06-12 22-18-34  129.6  2528.57  -14512  192.95  2672
12  160  2025-06-12 22-18-34  131.2  2536.67  -14512  193.036  2672
13  160  2025-06-12 22-18-34  132.8  2544.79  -14512  193.122  2672
14  160  2025-06-12 22-18-34  134.4  2552.91  -14512  193.209  2672
15  160  2025-06-12 22-18-34  136  2561.04  -14512  193.295  2672
16  160  2025-06-12 22-18-34  137.6  2569.17  -14512  193.381  2672
17  160  2025-06-12 22-18-34  139.2  2577.32  -14512  193.468  2672
18  160  2025-06-12 22-18-34  140.8  2585.48  -14512  193.554  2672
19  160  2025-06-12 22-18-34  142.4  2593.64  -14512  193.64  2672
20  160  2025-06-12 22-18-34  144  2601.81  -14512  193.727  2672
21  160  2025-06-12 22-18-34  145.6  2609.99  -14512  193.813  2672
22  160  2025-06-12 22-18-34  147.2  2618.18  -14512  193.899  2672
23  160  2025-06-12 22-18-34  148.8  2626.38  -14512  193.986  2672
24  160  2025-06-12 22-18-34  150.4  2634.59  -14512  194.072  2672
25  160  2025-06-12 22-18-34  152  2642.81  -14512  194.158  2672
26  160  2025-06-12 22-18-34  153.6  2651.03  -14512  194.245  2672
27  160  2025-06-12 22-18-34  155.2  2659.26  -14512  194.331  2672
28  160  2025-06-12 22-18-34  156.8  2667.51  -14512  194.417  2672
29  160  2025-06-12 22-18-34  158.4  2675.76  -14512  194.504  2672
30  160  2025-06-12 22-18-34  160  2684.01  -14512  194.59  2672
31  160  2025-06-12 22-18-34  161.6  2692.28  -14512  194.676  2672
32  160  2025-06-12 22-18-34  163.2  2700.56  -14512  194.763  2672
33  160  2025-06-12 22-18-34  164.8  2708.84  -14512  194.849  2672
34  160  2025-06-12 22-18-34  166.4  2717.14  -14512  194.935  2672
35  160  2025-06-12 22-18-34  168  2725.44  -14512  195.022  2672
36  160  2025-06-12 22-18-34  169.6  2733.75  -14512  195.108  2672
37  160  2025-06-12 22-18-34  171.2  2742.07  -14512  195.194  2672
38  160  2025-06-12 22-18-34  172.8  2750.4  -14512  195.281  2672
39  160  2025-06-12 22-18-34  174.4  2758.73  -14512  195.367  2672
40  160  2025-06-12 22-18-34  176  2767.08  -14512  195.453  2672
41  160  2025-06-12 22-18-34  177.6  2775.43  -14512  195.54  2672
42  160  2025-06-12 22-18-34  179.2  2783.8  -14512  195.626  2672
43  160  2025-06-12 22-18-34  180.8  2792.17  -14512  195.712  2672
44  160  2025-06-12 22-18-34  182.4  2800.55  -14512  195.799  2672
45  160  2025-06-12 22-18-34  184  2808.94  -14512  195.885  2672
