SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-14 17-03-16  0  2440  -14512  192  2672
1  160  2025-06-14 17-03-16  1.6  2448.01  -14512  192.058  2670.38
2  160  2025-06-14 17-03-16  3.2  2456.02  -14512  192.115  2668.75
3  160  2025-06-14 17-03-16  4.8  2464.03  -14511.9  192.173  2667.1
4  160  2025-06-14 17-03-16  6.4  2472.06  -14511.9  192.23  2665.44
5  160  2025-06-14 17-03-16  8  2480.09  -14511.8  192.288  2663.76
6  160  2025-06-14 17-03-16  9.6  2488.12  -14511.7  192.345  2662.06
7  160  2025-06-14 17-03-16  11.2  2496.16  -14511.6  192.403  2660.35
8  160  2025-06-14 17-03-16  12.8  2504.2  -14511.5  192.46  2658.62
9  160  2025-06-14 17-03-16  14.4  2512.26  -14511.3  192.518  2656.88
10  160  2025-06-14 17-03-16  128  2520.31  -14511.2  192.576  2655.12
11  160  2025-06-14 17-03-16  129.6  2528.37  -14511  192.633  2653.34
12  160  2025-06-14 17-03-16  131.2  2536.44  -14510.9  192.691  2651.55
13  160  2025-06-14 17-03-16  132.8  2544.51  -14510.7  192.748  2649.74
14  160  2025-06-14 17-03-16  134.4  2552.59  -14510.4  192.806  2647.92
15  160  2025-06-14 17-03-16  136  2560.67  -14510.2  192.863  2646.08
16  160  2025-06-14 17-03-16  137.6  2568.76  -14510  192.921  2644.22
17  160  2025-06-14 17-03-16  139.2  2576.86  -14509.7  192.978  2642.35
18  160  2025-06-14 17-03-16  140.8  2584.95  -14509.4  193.036  2640.46
19  160  2025-06-14 17-03-16  142.4  2593.06  -14509.1  193.094  2638.56
20  160  2025-06-14 17-03-16  144  2601.17  -14508.8  193.151  2636.64
21  160  2025-06-14 17-03-16  145.6  2609.28  -14508.5  193.209  2634.7
22  160  2025-06-14 17-03-16  147.2  2617.4  -14508.1  193.266  2631.14
23  160  2025-06-14 17-03-16  148.8  2625.52  -14507.7  193.324  2627.54
24  160  2025-06-14 17-03-16  150.4  2633.65  -14507.3  193.381  2623.9
25  160  2025-06-14 17-03-16  152  2641.78  -14506.8  193.439  2620.24
26  160  2025-06-14 17-03-16  153.6  2649.92  -14506.4  193.496  2616.54
27  160  2025-06-14 17-03-16  155.2  2658.05  -14505.8  193.554  2612.82
28  160  2025-06-14 17-03-16  156.8  2666.18  -14505.3  193.468  2612.29
29  160  2025-06-14 17-03-16  158.4  2674.3  -14504.8  193.381  2611.76
30  160  2025-06-14 17-03-16  160  2682.42  -14504.2  193.295  2611.23
31  160  2025-06-14 17-03-16  161.6  2690.52  -14503.7  193.209  2610.7
32  160  2025-06-14 17-03-16  163.2  2698.61  -14503.1  193.122  2610.18
33  160  2025-06-14 17-03-16  164.8  2706.7  -14502.6  193.036  2609.65
34  160  2025-06-14 17-03-16  166.4  2714.77  -14502  192.95  2609.12
35  160  2025-06-14 17-03-16  168  2722.84  -14501.5  192.863  2608.59
36  160  2025-06-14 17-03-16  169.6  2730.9  -14500.9  192.777  2608.06
37  160  2025-06-14 17-03-16  171.2  2738.95  -14500.3  192.691  2607.54
38  160  2025-06-14 17-03-16  172.8  2746.99  -14499.8  192.604  2607.01
39  160  2025-06-14 17-03-16  174.4  2755.31  -14499.1  195.471  2600.21
40  160  2025-06-14 17-03-16  176  2763.62  -14498.5  195.385  2599.62
41  160  2025-06-14 17-03-16  177.6  2771.92  -14497.8  195.299  2599.03
42  160  2025-06-14 17-03-16  179.2  2780.22  -14497.1  195.212  2598.44
43  160  2025-06-14 17-03-16  180.8  2788.5  -14496.5  195.126  2597.85
44  160  2025-06-14 17-03-16  182.4  2796.78  -14495.8  195.04  2597.26
45  160  2025-06-14 17-03-16  184  2805.33  -14495  197.863  2590.61
46  160  2025-06-14 17-03-16  185.6  2813.88  -14494.3  197.776  2589.96
47  160  2025-06-14 17-03-16  187.2  2822.41  -14493.5  197.69  2589.31
48  160  2025-06-14 17-03-16  188.8  2830.94  -14492.7  197.604  2588.66
49  160  2025-06-14 17-03-16  190.4  14039.5  -14491.9  197.517  2588.01
50  160  2025-06-14 17-03-16  192  14048  -14491.1  197.431  2587.36
51  160  2025-06-14 17-03-16  193.6  14056.7  -14490.3  200.211  2580.88
52  160  2025-06-14 17-03-16  195.2  14065.5  -14489.4  200.125  2580.17
53  160  2025-06-14 17-03-16  196.8  14074.3  -14488.5  200.038  2579.46
54  160  2025-06-14 17-03-16  198.4  14083  -14487.6  199.952  2578.76
55  160  2025-06-14 17-03-16  200  14091.8  -14486.7  199.866  2578.05
56  160  2025-06-14 17-03-16  201.6  14100.8  -14485.7  202.602  2571.71
57  160  2025-06-14 17-03-16  203.2  14109.8  -14484.7  202.516  2570.94
58  160  2025-06-14 17-03-16  204.8  14118.7  -14483.7  202.429  2570.18
59  160  2025-06-14 17-03-16  206.4  14127.7  -14482.7  202.343  2569.42
60  160  2025-06-14 17-03-16  208  14136.7  -14481.7  202.257  2568.65
61  160  2025-06-14 17-03-16  209.6  14145.9  -14480.6  204.95  2562.46
62  160  2025-06-14 17-03-16  211.2  14155.1  -14479.5  204.864  2561.65
63  160  2025-06-14 17-03-16  212.8  14164.3  -14478.3  204.777  2560.83
64  160  2025-06-14 17-03-16  214.4  14173.5  -14477.2  204.691  2560.01
65  160  2025-06-14 17-03-16  216  14182.7  -14476.1  204.605  2559.19
66  160  2025-06-14 17-03-16  217.6  14192.2  -14474.8  207.256  2553.16
67  160  2025-06-14 17-03-16  219.2  14201.6  -14473.6  207.17  2552.29
68  160  2025-06-14 17-03-16  220.8  14211  -14472.4  207.083  2551.42
69  160  2025-06-14 17-03-16  222.4  14220.5  -14471.1  206.997  2550.55
70  160  2025-06-14 17-03-16  224  14229.9  -14469.8  206.911  2549.68
71  160  2025-06-14 17-03-16  225.6  14239.5  -14468.5  209.52  2543.8
72  160  2025-06-14 17-03-16  227.2  14249.2  -14467.1  209.434  2542.88
73  160  2025-06-14 17-03-16  228.8  14258.8  -14465.7  209.347  2541.96
74  160  2025-06-14 17-03-16  230.4  14268.4  -14464.4  209.261  2541.04
75  160  2025-06-14 17-03-16  232  14278.1  -14463  209.175  2540.13
76  160  2025-06-14 17-03-16  233.6  14287.9  -14461.5  211.744  2534.4
77  160  2025-06-14 17-03-16  235.2  14297.8  -14460  211.657  2533.44
78  160  2025-06-14 17-03-16  236.8  14307.6  -14458.5  211.571  2532.47
79  160  2025-06-14 17-03-16  238.4  14317.4  -14456.9  211.485  2531.51
80  160  2025-06-14 17-03-16  240  14327.5  -14455.3  214.012  2525.92
81  160  2025-06-14 17-03-16  241.6  14337.6  -14453.7  213.926  2524.91
82  160  2025-06-14 17-03-16  243.2  14347.6  -14452.1  213.839  2523.9
83  160  2025-06-14 17-03-16  244.8  14357.7  -14450.4  213.753  2522.89
84  160  2025-06-14 17-03-16  246.4  14367.9  -14448.7  216.24  2517.45
85  160  2025-06-14 17-03-16  248  14378.2  -14446.9  216.153  2516.39
