SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
209  144  2025-06-05 20-36-18  15411.2  2491.74  150032  15632  1872  0  0
210  144  2025-06-05 20-36-18  15412.8  2488.16  150032  15632  1872  0  0
211  144  2025-06-05 20-36-18  15414.4  2484.7  150032  15632  1872  0  0
212  144  2025-06-05 20-36-18  15416  2481.36  150032  15632  1872  0  0
213  144  2025-06-05 20-36-18  15417.6  2478.16  150032  15632  1872  0  0
214  144  2025-06-05 20-36-18  15419.2  2475.08  150032  15632  1872  0  0
215  144  2025-06-05 20-36-18  15420.8  2472.13  150032  15632  1872  0  0
216  144  2025-06-05 20-36-18  15422.4  2469.3  150032  15632  1872  0  0
217  144  2025-06-05 20-36-18  15424  2466.61  150032  15632  1872  0  0
218  144  2025-06-05 20-36-18  15425.6  2464.05  150032  15632  1872  0  0
219  144  2025-06-05 20-36-18  15427.2  2461.62  150032  15632  1872  0  0
220  144  2025-06-05 20-36-18  15428.8  2459.33  150032  15632  1872  0  0
221  144  2025-06-05 20-36-18  15430.4  2457.17  150032  15632  1872  0  0
222  144  2025-06-05 20-36-18  15432  2455.14  150032  15632  1872  0  0
223  144  2025-06-05 20-36-18  15433.6  2453.25  150032  15632  1872  0  0
224  144  2025-06-05 20-36-18  15435.2  2451.49  150032  15632  1872  0  0
225  144  2025-06-05 20-36-18  15436.8  2449.87  150032  15632  1872  0  0
226  144  2025-06-05 20-36-18  15438.4  2448.39  150032  15632  1872  0  0
227  144  2025-06-05 20-36-18  15440  2447.04  150032  15632  1872  0  0
228  144  2025-06-05 20-36-18  15441.6  2445.83  150032  15632  1872  0  0
229  144  2025-06-05 20-36-18  15443.2  2444.76  150032  15632  1872  0  0
230  144  2025-06-05 20-36-18  15444.8  2443.83  150032  15632  1872  0  0
231  144  2025-06-05 20-36-18  15446.4  2443.03  150032  15632  1872  0  0
232  144  2025-06-05 20-36-18  15448  2442.38  150032  15632  1872  0  0
233  144  2025-06-05 20-36-18  15449.6  2441.86  150032  15632  1872  0  0
234  144  2025-06-05 20-36-18  15451.2  2441.48  150032  15632  1872  0  0
235  144  2025-06-05 20-36-18  15452.8  2441.25  150032  15632  1872  0  0
236  144  2025-06-05 20-36-18  15454.4  2441.15  150032  15632  1872  0  0
237  144  2025-06-05 20-36-18  15456  2441.19  150032  15632  1872  0  0
238  144  2025-06-05 20-36-18  15457.6  2441.37  150032  15632  1872  0  0
239  144  2025-06-05 20-36-18  15459.2  2441.69  150032  15632  1872  0  0
240  144  2025-06-05 20-36-18  15460.8  2442.15  150032  15632  1872  0  0
241  144  2025-06-05 20-36-18  15462.4  2442.75  150032  15632  1872  0  0
242  144  2025-06-05 20-36-18  15464  2443.49  150032  15632  1872  0  0
243  144  2025-06-05 20-36-18  15465.6  2444.37  150032  15632  1872  0  0
244  144  2025-06-05 20-36-18  15467.2  2445.39  150032  15632  1872  0  0
245  144  2025-06-05 20-36-18  15468.8  2446.54  150032  15632  1872  0  0
246  144  2025-06-05 20-36-18  15470.4  2447.83  150032  15632  1872  0  0
247  144  2025-06-05 20-36-18  15472  2449.26  150032  15632  1872  0  0
248  144  2025-06-05 20-36-18  15473.6  2450.83  150032  15632  1872  0  0
249  144  2025-06-05 20-36-18  15475.2  2452.53  150032  15632  1872  0  0
250  144  2025-06-05 20-36-18  15476.8  2454.37  150032  15632  1872  0  0
251  144  2025-06-05 20-36-18  15478.4  2456.34  150032  15632  1872  0  0
252  144  2025-06-05 20-36-18  15480  2458.45  150032  15632  1872  0  0
253  144  2025-06-05 20-36-18  15481.6  2460.69  150032  15632  1872  0  0
254  144  2025-06-05 20-36-18  15483.2  2463.06  150032  15632  1872  0  0
255  144  2025-06-05 20-36-18  15484.8  2465.57  150032  15632  1872  0  0
256  144  2025-06-05 20-36-18  15486.4  2468.2  150032  15632  1872  0  0
257  144  2025-06-05 20-36-18  15488  2470.97  150032  15632  1872  0  0
258  144  2025-06-05 20-36-18  15489.6  2473.87  150032  15632  1872  0  0
259  144  2025-06-05 20-36-18  15491.2  2476.89  150032  15632  1872  0  0
260  144  2025-06-05 20-36-18  15492.8  2480.05  150032  15632  1872  0  0
261  144  2025-06-05 20-36-18  15494.4  2483.33  150032  15632  1872  0  0
262  144  2025-06-05 20-36-18  15496  2486.73  150032  15632  1872  0  0
263  144  2025-06-05 20-36-18  15497.6  2490.26  150032  15632  1872  0  0
264  144  2025-06-05 20-36-18  15499.2  2493.92  150032  15632  1872  0  0
265  144  2025-06-05 20-36-18  15500.8  2497.7  150032  15632  1872  0  0
266  144  2025-06-05 20-36-18  15502.4  2501.6  150032  15632  1872  0  0
267  144  2025-06-05 20-36-18  15504  2505.62  150032  15632  1872  0  0
268  144  2025-06-05 20-36-18  15505.6  2509.75  150032  15632  1872  0  0
269  144  2025-06-05 20-36-18  15507.2  2514.01  150032  15632  1872  0  0
270  144  2025-06-05 20-36-18  15508.8  2518.38  150032  15632  1872  0  0
271  144  2025-06-05 20-36-18  15510.4  2522.87  150032  15632  1872  0  0
272  144  2025-06-05 20-36-18  15512  2527.48  150032  15632  1872  0  0
273  144  2025-06-05 20-36-18  15513.6  2532.19  150032  15632  1872  0  0
274  144  2025-06-05 20-36-18  15515.2  2537.02  150032  15632  1872  0  0
275  144  2025-06-05 20-36-18  15516.8  2541.96  150032  15632  1872  0  0
276  144  2025-06-05 20-36-18  15518.4  2547.01  150032  15632  1872  0  0
277  144  2025-06-05 20-36-18  15520  2552.17  150032  15632  1872  0  0
278  144  2025-06-05 20-36-18  15521.6  2557.44  150032  15632  1872  0  0
279  144  2025-06-05 20-36-18  15523.2  2562.81  150032  15632  1872  0  0
280  144  2025-06-05 20-36-18  15524.8  2568.28  150032  15632  1872  0  0
281  144  2025-06-05 20-36-18  15526.4  2573.86  150032  15632  1872  0  0
282  144  2025-06-05 20-36-18  15528  2579.54  150032  15632  1872  0  0
283  144  2025-06-05 20-36-18  15529.6  2585.32  150032  15632  1872  0  0
284  144  2025-06-05 20-36-18  15531.2  2591.2  150032  15632  1872  0  0
285  144  2025-06-05 20-36-18  15532.8  2597.18  150032  15632  1872  0  0
286  144  2025-06-05 20-36-18  15534.4  2603.26  150032  15632  1872  0  0
287  144  2025-06-05 20-36-18  15536  2609.43  150032  15632  1872  0  0
288  144  2025-06-05 20-36-18  15537.6  2615.69  150032  15632  1872  0  0
289  144  2025-06-05 20-36-18  15539.2  2622.05  150032  15632  1872  0  0
290  144  2025-06-05 20-36-18  15540.8  2628.5  150032  15632  1872  0  0
291  144  2025-06-05 20-36-18  15542.4  2635.04  150032  15632  1872  0  0
292  144  2025-06-05 20-36-18  15544  2641.67  150032  15632  1872  0  0
293  144  2025-06-05 20-36-18  15545.6  2648.39  150032  15632  1872  0  0
294  144  2025-06-05 20-36-18  15547.2  2655.19  150032  15632  1872  0  0
295  144  2025-06-05 20-36-18  15548.8  2662.08  150032  15632  1872  0  0
296  144  2025-06-05 20-36-18  15550.4  2669.05  150032  15632  1872  0  0
