SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-14 14-28-20  0  2440  -14512  192  2672
1  160  2025-06-14 14-28-20  1.6  2448.01  -14511.9  192.058  2665.54
2  160  2025-06-14 14-28-20  3.2  2456.02  -14511.8  192.115  2659.01
3  160  2025-06-14 14-28-20  4.8  2464.03  -14511.7  192.173  2652.42
4  160  2025-06-14 14-28-20  6.4  2472.05  -14511.4  192.23  2645.76
5  160  2025-06-14 14-28-20  8  2480.08  -14511.1  192.288  2639.04
6  160  2025-06-14 14-28-20  9.6  2488.1  -14510.8  192.345  2632.26
7  160  2025-06-14 14-28-20  11.2  2496.13  -14510.4  192.403  2625.41
8  160  2025-06-14 14-28-20  12.8  2504.16  -14509.9  192.46  2618.5
9  160  2025-06-14 14-28-20  14.4  2512.2  -14509.4  192.518  2611.52
10  160  2025-06-14 14-28-20  128  2520.23  -14508.8  192.576  2604.48
11  160  2025-06-14 14-28-20  129.6  2528.27  -14508.1  192.633  2597.38
12  160  2025-06-14 14-28-20  131.2  2536.31  -14507.4  192.691  2590.21
13  160  2025-06-14 14-28-20  132.8  2544.34  -14506.6  192.748  2582.98
14  160  2025-06-14 14-28-20  134.4  2552.38  -14505.8  192.806  2575.68
15  160  2025-06-14 14-28-20  136  2560.42  -14504.9  192.863  2568.32
16  160  2025-06-14 14-28-20  137.6  2568.45  -14503.9  192.921  2560.9
17  160  2025-06-14 14-28-20  139.2  2576.48  -14502.9  192.978  2553.41
18  160  2025-06-14 14-28-20  140.8  2584.51  -14501.7  193.036  2545.86
19  160  2025-06-14 14-28-20  142.4  2592.53  -14500.6  193.094  2538.24
20  160  2025-06-14 14-28-20  144  2600.55  -14499.3  193.151  2530.56
21  160  2025-06-14 14-28-20  145.6  2608.56  -14498  193.209  2522.82
22  160  2025-06-14 14-28-20  147.2  2616.57  -14496.6  193.266  2515.01
23  160  2025-06-14 14-28-20  148.8  2624.57  -14495.2  193.324  2507.14
24  160  2025-06-14 14-28-20  150.4  2632.56  -14493.6  193.381  2499.2
25  160  2025-06-14 14-28-20  152  2640.55  -14492  193.439  2491.2
26  160  2025-06-14 14-28-20  153.6  2648.53  -14490.4  193.496  2483.14
27  160  2025-06-14 14-28-20  155.2  2656.49  -14488.6  193.554  2475.01
28  160  2025-06-14 14-28-20  156.8  2664.45  -14486.8  193.612  2466.82
29  160  2025-06-14 14-28-20  158.4  2672.4  -14484.9  193.669  2458.56
30  160  2025-06-14 14-28-20  160  2680.33  -14483  193.727  2450.24
31  160  2025-06-14 14-28-20  161.6  2688.26  -14480.9  193.784  2441.86
32  160  2025-06-14 14-28-20  163.2  2696.16  -14478.8  193.842  2433.41
33  160  2025-06-14 14-28-20  164.8  2704.06  -14476.7  193.899  2424.9
34  160  2025-06-14 14-28-20  166.4  2711.94  -14474.4  193.957  2416.32
35  160  2025-06-14 14-28-20  168  2719.8  -14472.1  194.014  2407.68
36  160  2025-06-14 14-28-20  169.6  2727.65  -14469.7  194.072  2398.98
37  160  2025-06-14 14-28-20  171.2  2735.47  -14467.2  194.13  2390.21
38  160  2025-06-14 14-28-20  172.8  2743.28  -14464.6  194.187  2381.38
39  160  2025-06-14 14-28-20  174.4  2751.07  -14462  194.245  2372.48
40  160  2025-06-14 14-28-20  176  2758.84  -14459.3  194.302  2363.52
41  160  2025-06-14 14-28-20  177.6  2766.59  -14456.5  194.36  2354.5
42  160  2025-06-14 14-28-20  179.2  2774.31  -14453.6  194.417  2345.41
43  160  2025-06-14 14-28-20  180.8  2782.01  -14450.6  194.475  2336.26
44  160  2025-06-14 14-28-20  182.4  2789.69  -14447.6  194.532  2327.04
45  160  2025-06-14 14-28-20  184  2797.34  -14444.5  194.59  2317.76
