SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  160  2025-06-14 15-02-29  0  2440  -14512  192  2672
1  160  2025-06-14 15-02-29  1.6  2448.03  -14511.9  192.288  2665.54
2  160  2025-06-14 15-02-29  3.2  2456.09  -14511.8  192.576  2659.01
3  160  2025-06-14 15-02-29  4.8  2464.17  -14511.7  192.863  2652.42
4  160  2025-06-14 15-02-29  6.4  2472.28  -14511.4  193.151  2645.76
5  160  2025-06-14 15-02-29  8  2480.42  -14511.1  193.439  2639.04
6  160  2025-06-14 15-02-29  9.6  2488.59  -14510.8  193.727  2632.26
7  160  2025-06-14 15-02-29  11.2  2496.78  -14510.4  194.014  2625.41
8  160  2025-06-14 15-02-29  12.8  2504.99  -14509.9  194.302  2618.5
9  160  2025-06-14 15-02-29  14.4  2513.23  -14509.3  194.59  2611.52
10  160  2025-06-14 15-02-29  128  2521.5  -14508.7  194.878  2604.48
11  160  2025-06-14 15-02-29  129.6  2529.79  -14508  195.166  2597.38
12  160  2025-06-14 15-02-29  131.2  2538.1  -14507.3  195.453  2590.21
13  160  2025-06-14 15-02-29  132.8  2546.43  -14506.5  195.741  2582.98
14  160  2025-06-14 15-02-29  134.4  2554.79  -14505.6  196.029  2575.68
15  160  2025-06-14 15-02-29  136  2563.17  -14504.7  196.317  2568.32
16  160  2025-06-14 15-02-29  137.6  2571.57  -14503.6  196.604  2560.9
17  160  2025-06-14 15-02-29  139.2  2579.99  -14502.5  196.892  2553.41
18  160  2025-06-14 15-02-29  140.8  2588.42  -14501.4  197.18  2545.86
19  160  2025-06-14 15-02-29  142.4  2596.88  -14500.1  197.468  2538.24
20  160  2025-06-14 15-02-29  144  2605.35  -14498.8  197.756  2530.56
21  160  2025-06-14 15-02-29  145.6  2613.84  -14497.4  198.043  2522.82
22  160  2025-06-14 15-02-29  147.2  2622.35  -14495.9  198.331  2515.01
23  160  2025-06-14 15-02-29  148.8  2630.87  -14494.4  198.619  2507.14
24  160  2025-06-14 15-02-29  150.4  2639.41  -14492.8  198.907  2499.2
25  160  2025-06-14 15-02-29  152  2647.96  -14491.1  199.195  2491.2
26  160  2025-06-14 15-02-29  153.6  2656.52  -14489.3  199.482  2483.14
27  160  2025-06-14 15-02-29  155.2  2665.1  -14487.4  199.77  2475.01
28  160  2025-06-14 15-02-29  156.8  2673.68  -14485.4  200.058  2466.82
29  160  2025-06-14 15-02-29  158.4  2682.28  -14483.4  200.346  2458.56
30  160  2025-06-14 15-02-29  160  2690.89  -14481.3  200.633  2450.24
31  160  2025-06-14 15-02-29  161.6  2699.5  -14479.1  200.921  2441.86
32  160  2025-06-14 15-02-29  163.2  2708.12  -14476.8  201.209  2433.41
33  160  2025-06-14 15-02-29  164.8  2716.75  -14474.4  201.497  2424.9
34  160  2025-06-14 15-02-29  166.4  2725.38  -14471.9  201.785  2416.32
35  160  2025-06-14 15-02-29  168  2734.01  -14469.4  202.072  2407.68
36  160  2025-06-14 15-02-29  169.6  2742.65  -14466.7  202.36  2398.98
37  160  2025-06-14 15-02-29  171.2  2751.29  -14464  202.648  2390.21
38  160  2025-06-14 15-02-29  172.8  2759.93  -14461.1  202.936  2381.38
39  160  2025-06-14 15-02-29  174.4  2768.57  -14458.2  203.223  2372.48
40  160  2025-06-14 15-02-29  176  2777.21  -14455.2  203.511  2363.52
41  160  2025-06-14 15-02-29  177.6  2785.84  -14452.1  203.799  2354.5
42  160  2025-06-14 15-02-29  179.2  2794.47  -14448.9  204.087  2345.41
43  160  2025-06-14 15-02-29  180.8  2803.1  -14445.6  204.375  2336.26
44  160  2025-06-14 15-02-29  182.4  2811.72  -14442.1  204.662  2327.04
45  160  2025-06-14 15-02-29  184  2820.33  -14438.6  204.95  2317.76
46  160  2025-06-14 15-02-29  185.6  2829.17  -14435  207.595  2314.53
47  160  2025-06-14 15-02-29  187.2  14038.2  -14431.2  210.192  2311.38
48  160  2025-06-14 15-02-29  188.8  14047.5  -14427.4  212.743  2308.29
49  160  2025-06-14 15-02-29  190.4  14057  -14423.3  215.248  2305.26
50  160  2025-06-14 15-02-29  192  14066.8  -14419.2  217.707  2302.3
51  160  2025-06-14 15-02-29  193.6  14076.7  -14414.9  220.123  2299.41
52  160  2025-06-14 15-02-29  195.2  14086.8  -14410.5  222.495  2296.59
53  160  2025-06-14 15-02-29  196.8  14097.2  -14406  224.824  2293.82
54  160  2025-06-14 15-02-29  198.4  14107.7  -14401.3  227.111  2291.12
55  160  2025-06-14 15-02-29  200  14118.2  -14396.7  226.967  2288.24
56  160  2025-06-14 15-02-29  201.6  14128.7  -14392  226.824  2285.35
57  160  2025-06-14 15-02-29  203.2  14139.1  -14387.2  226.68  2282.46
58  160  2025-06-14 15-02-29  204.8  14149.5  -14382.5  226.536  2279.58
59  160  2025-06-14 15-02-29  206.4  14159.9  -14377.7  226.392  2276.69
60  160  2025-06-14 15-02-29  208  14170.3  -14372.9  226.248  2273.8
61  160  2025-06-14 15-02-29  209.6  14180.9  -14368  228.51  2271.56
62  160  2025-06-14 15-02-29  211.2  14191.4  -14363  228.366  2268.68
